Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Sentimiento,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Sentimiento_coin,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Sentimiento_referentes,Tweets_Utilizados_referentes,Cantidad_pos_referentes,Cantidad_neg_referentes,Cantidad_neu_referentes,Compound total referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance,Tendencia
2024-03-10,10.494,10.574,9.963,10.261,7587844.77,78414400.74477,192434.0,68313.28,69887.61,68094.75,68955.88,38404.66835,2659307501.094578,2139518.0,3905.2,3964.67,3791.26,3878.47,356664.68,1393415653.98342,1195480.0,488.3,537.5,484.8,528.9,1944137.084,1008148996.342,909899.0,8.92445,9.22767781,11.18636074,8.92445,6.66253926,68.91784832,0.78884311,0.64470641,25.34392973,84.45478288,86.65423741,74.2847422,0.75740008,64.84008437,25.0,29.0,61198.0,pos,190.0,86.0,32.0,72.0,30.7956,pos,127.0,83.0,14.0,30.0,41.4447,neu,0.0,0.0,0.0,0.0,0.0,19.0,332.0,280.0,122000.0,Bajista
2024-03-11,10.262,11.249,9.791,11.043,14996657.84,161100181.82388,373463.0,68955.88,72800.0,67024.96,72078.1,75292.825726,5352704377.618805,3043414.0,3878.47,4086.23,3722.95,4064.8,721554.5139,2874119154.303359,1894504.0,528.9,533.8,505.5,523.0,1608146.397,837717178.0816998,729133.0,9.09005,9.40056563,11.46056323,9.09005,6.71953677,74.48750393,0.83450166,0.68266546,24.99838542,85.90315767,85.55971711,96.02112355,0.80744294,66.68714516,41.0,65.0,107412.0,pos,438.0,213.0,74.0,151.0,82.8132,pos,169.0,83.0,25.0,61.0,36.4922,neu,0.0,0.0,0.0,0.0,0.0,56.0,562.0,571.0,227000.0,Alcista
2024-03-12,11.043,11.15,10.02,10.736,12039946.94,128250928.43394,311774.0,72078.1,73000.0,68620.82,71452.01,68783.546691,4909667978.559338,3047890.0,4064.8,4093.92,3828.98,3979.96,632787.3941,2522475873.08181,1878541.0,523.0,548.5,519.0,537.5,1924767.687,1029803000.1368,974595.0,9.25355,9.52774986,11.6044491,9.25355,6.9026509,69.24182081,0.836274,0.71338716,24.67752285,86.01304376,85.45699477,80.78112386,0.83048273,60.83377881,40.0,49.0,99184.0,pos,241.0,125.0,45.0,71.0,46.2002,pos,184.0,107.0,34.0,43.0,43.3939,pos,3.0,2.0,1.0,0.0,0.5307,36.0,413.0,351.0,195000.0,Bajista
2024-03-13,10.736,11.46,10.638,11.374,11969881.19,131486966.49787,276468.0,71452.0,73650.25,71333.31,73072.41,52659.711647,3829764501.253793,2501197.0,3979.97,4083.0,3932.23,4004.79,482305.7766,1933909390.302124,1536498.0,537.4,633.5,531.7,630.5,2526002.564,1472173679.0133,1265237.0,9.44825,9.70358321,11.82422558,9.44825,7.07227442,73.42959946,0.87902699,0.74651513,24.79075492,92.38657725,88.10092622,117.81596135,0.82987682,67.35225108,64.0,81.0,92576.0,pos,275.0,120.0,64.0,91.0,38.2716,pos,205.0,110.0,29.0,66.0,50.6194,neg,1.0,0.0,1.0,0.0,-0.1918,73.0,578.0,553.0,164000.0,Alcista
2024-03-14,11.374,11.889,10.675,11.558,20155350.19,229071925.84591,536988.0,73072.4,73777.0,68555.0,71388.94,71757.628746,5132189849.096632,2994869.0,4004.79,4010.98,3723.0,3881.7,648237.5245,2520007951.6912,1919963.0,630.5,631.5,565.5,603.2,2119540.3,1276710945.0094,1038297.0,9.648,9.88019433,12.02813344,9.648,7.26786656,74.50759207,0.91718358,0.78064882,25.40894171,91.36176053,89.92046051,127.08366531,0.85731419,69.413977,102.0,133.0,145727.0,pos,211.0,104.0,45.0,62.0,39.8552,pos,181.0,97.0,31.0,53.0,42.9145,pos,4.0,4.0,0.0,0.0,2.624,29.0,754.0,677.0,327000.0,Alcista
2024-03-15,11.557,11.706,9.975,10.81,20216540.26,215857142.24061,557152.0,71388.94,72419.71,65600.0,69499.85,103334.03546,7065279917.872112,3904445.0,3881.69,3934.02,3570.0,3742.19,947537.4071,3513477459.320449,2487337.0,603.2,635.2,540.9,632.7,3066312.788,1801522551.2584,1365283.0,9.79755,9.96874725,12.07275878,9.79755,7.52234122,63.26976463,0.8769566,0.79991038,24.58988986,86.52667485,90.09167088,64.10357787,0.91972032,61.78833658,88.0,83.0,147460.0,pos,238.0,117.0,43.0,78.0,39.8505,pos,106.0,61.0,18.0,27.0,29.2278,neu,0.0,0.0,0.0,0.0,0.0,25.0,493.0,430.0,360000.0,Bajista
2024-03-16,10.811,10.899,9.502,9.682,13825011.98,141260282.07715,330505.0,69499.84,70043.0,64780.0,65300.63,55926.95336,3788544202.884856,2729019.0,3742.19,3781.12,3468.8,3523.09,548288.1569,1999176881.3126152,1798939.0,632.7,645.2,567.2,576.4,1811838.042,1089990828.5325,1025452.0,9.8855,9.94143799,11.99393947,9.8855,7.77706053,50.82120798,0.74546302,0.78902091,23.0469719,67.58089092,81.82310877,-50.53157122,0.95381172,56.03448237,30.0,49.0,88095.0,pos,670.0,358.0,110.0,202.0,144.076,pos,471.0,274.0,82.0,115.0,134.2695,neu,0.0,0.0,0.0,0.0,0.0,20.0,513.0,403.0,209000.0,Bajista
2024-03-17,9.684,10.252,9.19,10.083,9420189.81,92578800.73045,229683.0,65300.64,68904.4,64533.0,68393.48,49742.21589,3322963634.2425127,2449156.0,3523.09,3678.68,3412.0,3644.71,517790.9936,1843487764.621314,1721355.0,576.4,590.5,548.6,571.7,1712920.341,984797926.6451,802297.0,9.9842,9.95492008,11.92923497,9.9842,8.03916503,54.26613955,0.66593428,0.76440358,21.65748534,54.36049117,69.48935232,-88.21264623,0.96153946,50.78218393,36.0,48.0,71390.0,pos,693.0,359.0,132.0,202.0,133.4584,pos,413.0,197.0,73.0,143.0,87.4014,neu,0.0,0.0,0.0,0.0,0.0,21.0,295.0,277.0,150000.0,Alcista
2024-03-18,10.083,10.456,9.602,9.902,9838197.4,98681512.7201,245319.0,68393.47,68956.0,66565.2,67609.99,55691.08088,3768277912.418919,2464515.0,3644.7,3645.02,3454.09,3520.46,570901.2851,2029690613.721462,1906387.0,571.7,587.7,540.1,555.4,2284301.814,1280062076.3232,994512.0,10.06075,9.94988008,11.86091387,10.06075,8.26058613,52.47920409,0.5815977,0.7278424,20.17250449,46.22210272,56.05449494,-67.97573642,0.95385807,48.3106337,34.0,43.0,84706.0,pos,696.0,372.0,133.0,191.0,144.5577,pos,471.0,239.0,84.0,148.0,100.9214,neu,0.0,0.0,0.0,0.0,0.0,43.0,343.0,228.0,154000.0,Bajista
2024-03-19,9.901,9.994,8.6,8.766,15363075.8,140223015.47043,341363.0,67610.0,68124.11,61555.0,61937.4,101005.32487,6484805948.535393,3593832.0,3520.47,3548.09,3150.88,3158.64,1049629.6936,3474307712.276456,2647385.0,555.4,560.6,495.8,507.7,2551361.512,1331115169.0283,1213572.0,10.08195,9.83712959,11.80915798,10.08195,8.35474202,42.92535681,0.41827305,0.66592853,20.00651593,34.3524482,44.97834736,-190.8695475,0.98529678,52.23584502,120.0,126.0,135180.0,pos,961.0,481.0,185.0,295.0,177.8448,pos,509.0,283.0,90.0,136.0,133.0252,pos,1.0,1.0,0.0,0.0,0.4404,56.0,534.0,433.0,221000.0,Bajista
2024-03-20,8.766,9.567,8.488,9.483,12729562.23,115192954.03982,267797.0,61937.41,68100.0,60775.0,67840.51,90420.58592,5769770052.062583,3549793.0,3158.65,3535.24,3056.56,3516.53,1207322.8201,3957251428.8990407,2987953.0,507.7,559.0,500.0,556.8,1425296.579,749188287.2999998,809335.0,10.14305,9.80340296,11.6847669,10.14305,8.6013331,49.21018222,0.34274209,0.60129124,19.98058674,26.95829566,35.84428219,-150.24136651,0.99198986,50.85878293,185.0,117.0,112997.0,pos,866.0,463.0,147.0,256.0,199.1821,pos,555.0,292.0,94.0,169.0,130.8083,pos,1.0,1.0,0.0,0.0,0.4404,40.0,473.0,386.0,171000.0,Alcista
2024-03-21,9.483,9.583,9.067,9.179,7536093.12,70326185.56471,156774.0,67840.51,68240.47,64529.01,65501.27,53357.48002,3551223142.964417,2388390.0,3516.53,3587.32,3412.0,3492.85,602755.2072,2114084858.1565351,1791989.0,556.7,571.0,540.6,553.8,953921.372,530484956.5965,563996.0,10.16895,9.74393602,11.62524385,10.16895,8.71265615,46.85437745,0.2554088,0.53211476,19.92788089,18.2069272,26.50589035,-111.92387328,0.95799059,49.35013673,64.0,81.0,66543.0,pos,692.0,396.0,103.0,193.0,183.3411,pos,533.0,284.0,86.0,163.0,139.7816,neu,0.0,0.0,0.0,0.0,0.0,24.0,350.0,290.0,101000.0,Bajista
