Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,Buy_1000x_high,sell_1000x_high
2022-06-28,7.74,8.0,7.26,7.31,6104944.23,46731831.5659,86584.0,20742.57,21212.1,20202.01,20281.29,63801.0832,1321862977.9315486,1064497.0,1192.51,1237.99,1136.32,1144.05,1104065.2211,1314982778.267405,952584.0,233.9,242.8,225.9,226.9,632626.779,149006957.8704,295208.0,7.760999999999993,8.014694185476392,8.878638582011439,7.760999999999993,6.643361417988547,40.08205652552383,-0.5072118042881639,-0.6359254128573332,21.37891471586251,50.617875218769264,60.7974540420801,-37.37630760531533,448.0,447.0
2022-06-29,7.31,7.44,6.95,7.03,6972853.93,50044314.1009,89615.0,20281.28,20432.31,19854.92,20123.01,77309.04379,1556549790.008924,1210636.0,1144.05,1156.8,1087.42,1100.21,1295517.796,1449586742.872254,1145867.0,227.0,229.8,215.4,219.7,711780.691,157422165.4455,286457.0,7.650499999999992,7.920913786859593,8.583055092206672,7.650499999999992,6.717944907793312,38.011293863590886,-0.5288806386622378,-0.6145164580183141,21.232418298299716,39.24751141175828,50.89804390766731,-109.61380443714042,674.0,688.0
2022-06-30,7.04,7.1,6.64,7.06,6917468.18,47323996.6491,94117.0,20123.0,20179.08,18626.0,19942.21,93846.64806,1808994369.031444,1438163.0,1100.21,1106.62,998.0,1071.01,1420670.3656,1481000138.963289,1180758.0,219.7,220.3,205.4,219.6,791526.898,168111073.7277,312512.0,7.570999999999993,7.83892199763487,8.416172171809125,7.570999999999993,6.725827828190861,38.378626579516464,-0.5374373534719865,-0.5991006371090486,21.507740436146,30.73635857233639,40.20058173428797,-127.488714659064,617.0,600.0
2022-07-01,7.06,7.26,6.54,6.75,7477875.43,51016914.4855,97326.0,19942.21,20918.35,18975.0,19279.8,111844.59494,2197016369.9695287,1668363.0,1071.02,1117.0,1033.44,1059.73,1562255.1439,1669000120.550048,1218279.0,219.6,226.8,213.5,216.9,816261.885,179748144.2187,292502.0,7.506999999999993,7.735215140717263,8.396159153358136,7.506999999999993,6.617840846641849,36.00437140206626,-0.5627460348360671,-0.5918297166544523,21.422401119935355,23.28785510129963,31.090575028464755,-127.12975098296192,544.0,581.0
2022-07-02,6.75,6.91,6.62,6.83,3127372.77,21155298.3447,43896.0,19279.8,19467.39,18977.01,19252.81,46180.3021,888415536.8730664,833508.0,1059.73,1078.88,1028.29,1067.01,714812.0804,752813687.0277101,608900.0,216.9,219.7,213.8,218.3,342712.099,74221672.5156,171343.0,7.477999999999993,7.649004174934666,8.414495595291566,7.477999999999993,6.541504404708419,37.08604916083039,-0.5697799471887119,-0.5874197627613043,21.34315746916833,19.31370060082934,24.44597142482177,-131.35396925668553,292.0,280.0
2022-07-03,6.83,6.99,6.61,6.85,3092743.9,20955883.2197,48284.0,19252.82,19647.63,18781.0,19315.83,51087.46631,980255891.3952552,880786.0,1067.01,1088.34,1040.78,1074.26,644746.3337,686056543.195206,562962.0,218.4,220.1,213.9,219.2,361103.065,78551392.8071,151738.0,7.4684999999999935,7.572908539226603,8.426190451033339,7.4684999999999935,6.510809548966649,37.37105083262316,-0.5672021868132768,-0.5833762475716988,21.083501622003105,14.8768723026149,19.15947600158128,-107.39601877326396,305.0,340.0
2022-07-04,6.86,7.21,6.66,7.17,4883415.15,33941363.84,69376.0,19315.83,20354.01,19055.31,20236.71,74814.04601,1470987695.521582,1282843.0,1074.26,1160.9,1045.37,1151.0,1150108.9861,1266934953.326424,842895.0,219.2,232.2,214.8,231.5,514662.946,115095649.762,210928.0,7.458999999999992,7.534536297395498,8.424544406022077,7.458999999999992,6.493455593977906,41.905651044628925,-0.533191665871688,-0.5733393312316967,20.33575091099774,21.02564102564104,18.40540464302841,-64.37759546237194,526.0,542.0
2022-07-05,7.17,7.23,6.6,6.84,8211754.6,56368200.5669,108593.0,20236.71,20750.0,19304.4,20175.83,96041.13756,1919950110.1674304,1612273.0,1151.01,1174.9,1076.34,1132.5,1398961.4495,1578654373.510018,1130646.0,231.6,236.6,222.9,230.8,684927.621,157531502.5575,260306.0,7.376499999999991,7.468389983357831,8.253478334966466,7.376499999999991,6.499521665033516,38.78678776054141,-0.526793774354811,-0.5640302198563195,19.75244442058818,21.19658119658121,19.03303150827904,-70.85734241313058,763.0,765.0
2022-07-06,6.84,7.01,6.69,6.93,5792837.78,39832785.7746,70443.0,20175.84,20675.22,19761.25,20564.51,82439.5808,1665481948.0096319,1472221.0,1132.51,1205.0,1111.44,1186.57,1211768.0757,1388074909.874991,1040498.0,230.8,240.0,229.0,238.6,644951.713,152035811.0107,246590.0,7.366499999999992,7.417114746847561,8.258918623741389,7.366499999999992,6.474081376258595,40.09624418556157,-0.5085983462506505,-0.5529438451351857,19.21080267949359,22.56410256410258,21.5954415954416,-63.50210970464127,502.0,586.0
2022-07-07,6.92,7.36,6.88,7.3,6147860.15,43704182.4892,73511.0,20564.51,21838.1,20251.68,21624.98,85014.58261,1783224085.72368,1653722.0,1186.57,1254.29,1163.18,1237.49,1001316.079,1208160386.338313,877397.0,238.6,243.8,230.0,241.4,488193.225,116889808.366,215455.0,7.367499999999993,7.405960961433508,8.259573427471327,7.367499999999993,6.475426572528659,45.27881529705432,-0.4590310068955316,-0.5341612774872548,17.86443149958539,24.7863247863248,22.84900284900285,-16.772374911909672,596.0,600.0
2022-07-08,7.3,7.46,6.94,7.04,6835377.2,48843187.657,80147.0,21624.99,22527.37,21189.26,21594.75,403081.57349,8781330156.61243,4358216.0,1237.49,1276.46,1193.15,1214.04,1189518.3631,1466331923.650613,1233964.0,241.4,247.7,237.0,240.7,643936.034,155410733.435,250004.0,7.366999999999992,7.371107536535079,8.259795609308469,7.366999999999992,6.474204390691515,42.49653400603003,-0.435705815014507,-0.5144701849927052,16.78748162989159,28.20512820512822,25.18518518518519,-14.177215189873136,542.0,525.0
2022-07-09,7.04,7.36,7.03,7.25,3537025.96,25553595.6608,50100.0,21594.75,21980.0,21322.12,21591.83,178417.84468,3857190523.494272,3524386.0,1214.03,1235.4,1204.67,1217.02,576337.1809,702039918.5469049,716361.0,240.7,245.0,240.4,243.3,267778.165,65028839.7307,139755.0,7.352999999999992,7.3595734854365,8.243911892389178,7.352999999999992,6.462088107610806,45.41407702507651,-0.3957136468454472,-0.4907188773632536,15.787456750890204,33.67521367521369,28.888888888888896,11.50292880449758,393.0,283.0
2022-07-10,7.25,7.27,6.76,6.86,4503146.23,31370359.8823,56618.0,21592.15,21607.65,20655.0,20862.47,192188.21556,4062794310.2720337,3434401.0,1217.02,1219.95,1153.0,1168.36,1018038.6506,1200593502.215751,680105.0,243.3,243.5,231.7,234.7,396712.237,93608353.6637,163249.0,7.302499999999992,7.311995058252071,8.184925634260704,7.302499999999992,6.42007436573928,41.230289453681486,-0.3909823054384009,-0.4707715629782831,15.117472083688456,27.10946349500569,29.663268458449195,-36.76335877862567,446.0,383.0
2022-07-11,6.85,6.91,6.5,6.53,4986347.38,33661310.0316,64923.0,20861.11,20868.48,19875.23,19963.61,137535.40724,2813718031.1093426,3232941.0,1168.37,1171.29,1091.71,1096.4,1201652.3048,1370709630.79611,1165044.0,234.7,235.0,225.1,225.6,419335.067,96787885.921,194203.0,7.240499999999992,7.237519338418541,8.15643613314491,7.240499999999992,6.324563866855073,38.03712807157494,-0.4091445615389952,-0.4584461626904255,15.062864921666192,19.22912161466382,26.67126626162773,-134.0329058168153,500.0,467.0
2022-07-12,6.53,6.63,6.26,6.28,4787702.68,30983674.9509,67143.0,19963.61,20059.42,19240.0,19328.75,139506.45862,2754215439.3324776,3626399.0,1096.37,1098.26,1033.46,1038.58,1261349.6321,1347752238.274621,1142194.0,225.7,228.3,220.2,220.6,410220.066,92021837.1589,179212.0,7.1849999999999925,7.146327020473918,8.188324473936719,7.1849999999999925,6.181675526063266,35.77657847066209,-0.4386546532242015,-0.4544878607971807,15.488250701081466,7.647925033467254,17.995503381045584,-211.04761904761887,477.0,333.0
2022-07-13,6.29,6.55,6.0,6.47,6999118.42,44083802.376509,91643.0,19331.28,20366.61,18910.94,20234.87,209250.24888,4096306063.801935,4789109.0,1038.58,1119.18,1006.32,1115.0,2035605.8299,2158672347.758078,1423956.0,220.6,231.3,216.4,230.5,714589.61,159664486.6001,276741.0,7.119499999999992,7.081914923285926,8.129915261167596,7.119499999999992,6.109084738832388,38.75558260023663,-0.4416194868439591,-0.4519141860065364,16.35283219195623,11.952815829528197,12.943287492553084,-182.231749434322,650.0,555.0
2022-07-14,6.47,6.77,6.29,6.72,5683331.12,37031562.8856,67101.0,20234.87,20900.0,19616.07,20588.84,174809.21696,3526210098.285044,4576355.0,1115.01,1214.65,1072.11,1193.42,1605101.9262,1816929082.732882,1611421.0,230.5,240.0,227.1,238.5,577524.874,134737102.3693,238148.0,7.046499999999992,7.0474468353539335,7.94461524872948,7.046499999999992,6.148384751270504,42.53277399110434,-0.4189666415392796,-0.4453246771130851,16.51313128461923,27.724505327245083,15.775082063413508,-78.49604221635882,564.0,571.0
2022-07-15,6.73,6.99,6.65,6.79,6331276.95,43246930.6912,72915.0,20588.84,21200.0,20382.29,20830.04,143343.3049,2984339734.3532705,4411375.0,1193.42,1287.82,1181.05,1231.25,1466037.2584,1794058728.784521,1170632.0,238.6,242.7,235.4,238.5,446513.822,106441090.036,199251.0,6.979499999999992,7.022928089129749,7.732506640077251,6.979499999999992,6.226493359922733,43.58198538268021,-0.3908600916106648,-0.434431760012601,16.064197959134212,45.20547945205482,28.294266869609363,-7.509578544061618,720.0,661.0
2022-07-16,6.79,7.22,6.56,7.2,6479588.08,44569898.4842,74939.0,20830.04,21588.94,20478.61,21195.6,121011.67393,2539616922.7986083,3723401.0,1231.25,1422.91,1191.23,1355.85,1493809.9226,1936527899.3254912,1678529.0,238.6,251.5,233.9,249.8,423399.994,103010813.2741,212250.0,6.947499999999991,7.0397920806412015,7.599078851713643,6.947499999999991,6.295921148286339,49.40828320363389,-0.3316784916197477,-0.4138811063340303,15.06783670770599,61.872146118721496,44.9340436326738,45.43036493243923,680.0,648.0
2022-07-17,7.2,7.33,6.88,6.92,5172727.22,36744629.6711,68732.0,21195.6,21684.54,20750.01,20798.16,118229.4525,2511251392.5765257,4261057.0,1355.84,1387.0,1319.04,1338.65,1246202.8795,1687064377.69842,1163593.0,249.8,256.1,246.4,247.8,436448.547,109732342.9723,222746.0,6.90649999999999,7.028383311056325,7.447213417625788,6.90649999999999,6.365786582374192,45.92056817691712,-0.303867511665385,-0.3918783874003013,14.106883438560114,66.43835616438359,57.83866057838664,54.20656986922031,572.0,533.0
2022-07-18,6.91,7.73,6.9,7.66,12596431.22,93668175.33,146911.0,20799.58,22777.63,20762.45,22432.58,239942.73132,5263396811.539256,6564387.0,1338.65,1597.47,1336.07,1581.04,2029918.76521,2980357374.792685,1750043.0,247.8,265.6,247.6,264.1,747067.029,193593760.8025,328943.0,6.92399999999999,7.088537281431914,7.534029507483505,6.92399999999999,6.313970492516474,54.96792223397059,-0.219584065699256,-0.3574195230600922,14.093942745548338,80.38641222582947,69.56563816964486,146.12138915936325,1632.0,1598.0
2022-07-19,7.65,8.03,7.49,7.79,14586041.75,113531372.5322,180975.0,22432.58,23800.0,21579.54,23396.62,263770.76574,5954419902.221928,6488375.0,1581.03,1631.0,1493.11,1542.32,1846048.6816,2856463586.860909,1818358.0,264.1,274.8,255.8,268.6,946386.94,250265863.908,385068.0,6.961999999999989,7.155343254628875,7.679010460175153,6.961999999999989,6.244989539824825,56.3494989804823,-0.140677273951443,-0.3140710732383623,14.646274452626557,82.38159858568282,76.40212232529863,182.008527485914,1037.0,1184.0
2022-07-20,7.79,8.08,7.35,7.47,12266325.33,95392286.3272,154360.0,23398.48,24276.74,22906.19,23223.3,238762.17094,5631801151.220376,6364038.0,1542.33,1620.4,1484.23,1521.58,1351177.4247,2109332407.426856,1506300.0,268.6,272.0,256.4,258.2,771496.808,205390008.9628,327966.0,6.982499999999989,7.185310563711839,7.7322432894001505,6.982499999999989,6.232756710599828,52.11134599477511,-0.1027796191752203,-0.271812782425734,14.775428034779322,84.93472468332948,82.56757849828058,124.12155745489048,1196.0,1145.0
2022-07-21,7.47,7.6,7.18,7.53,6317817.35,46669250.5864,82862.0,23223.3,23442.77,22341.46,23152.19,184817.68191,4232411759.395025,4808194.0,1521.63,1605.98,1463.56,1575.45,1247327.4963,1897833300.9977632,1282430.0,258.3,266.0,250.7,265.6,545140.272,140726770.2612,253381.0,7.021499999999989,7.218138129072616,7.799427374502654,7.021499999999989,6.243572625497324,52.82775180734545,-0.0671301219098001,-0.2308762503225472,14.441840578238136,77.46936971074908,81.5952309932538,77.02003151024071,661.0,660.0
2022-07-22,7.53,7.85,7.26,7.29,7248162.69,54960170.8233,90663.0,23152.19,23756.49,22500.0,22684.83,171598.43966,3981394766.2280574,4745582.0,1575.45,1650.05,1516.11,1535.27,1170723.0873,1865036182.28467,1295899.0,265.6,271.4,261.1,262.4,508542.317,135732971.3766,239833.0,7.044499999999988,7.224982116779986,7.825613948153942,7.044499999999988,6.263386051846034,49.62951113298434,-0.0575798876202569,-0.1962169777820891,14.642443260640418,68.75000000000006,77.0513647980262,73.35379800168525,706.0,699.0
2022-07-23,7.3,7.49,7.08,7.33,4514593.17,32905224.5842,60771.0,22684.83,23000.77,21934.57,22451.07,122137.77375,2745262660.6777816,3762227.0,1535.27,1596.51,1488.0,1548.67,851284.7339,1310964570.189478,950665.0,262.5,272.6,252.7,259.2,488326.247,127285476.3853,238809.0,7.068499999999989,7.234983819943797,7.853720351239447,7.068499999999989,6.28327964876053,50.170969271409646,-0.0462504460814958,-0.1662236714419705,14.342531444792174,66.50641025641032,70.90859332238648,41.97684036393692,442.0,444.0
2022-07-24,7.32,7.58,7.31,7.4,4842364.46,36025618.9369,62806.0,22448.58,23014.64,22257.15,22579.68,115189.67277,2610817967.163939,3671238.0,1548.66,1664.34,1545.67,1597.7,1009935.8997,1616289077.628875,1238522.0,259.2,266.2,257.1,261.4,333902.611,87651122.8448,182151.0,7.079999999999989,7.250699646615816,7.8774710026079715,7.079999999999989,6.282528997392007,51.1603958829884,-0.0312629868009102,-0.1392315345137584,14.25793914666687,64.42307692307699,66.55982905982911,55.88987217305783,585.0,580.0
2022-07-25,7.4,7.44,6.74,6.76,7316840.25,51497673.7138,84736.0,22577.13,22666.0,21250.0,21310.9,180344.76643,3954002948.5472584,4807238.0,1597.7,1609.55,1435.58,1440.79,1418390.9809,2151224738.816661,1407648.0,261.4,262.7,243.8,244.6,458768.533,116542520.9678,220899.0,7.075999999999989,7.203966346938119,7.879029264722373,7.075999999999989,6.272970735277605,42.79380281964216,-0.070218533099017,-0.1254289342308101,13.684372234816877,55.92948717948724,62.28632478632485,-23.782654127481653,727.0,824.0
2022-07-26,6.76,6.79,6.52,6.78,6507781.48,43296197.2345,72376.0,21310.9,21347.82,20706.5,21254.67,177817.24326,3738774849.3577113,4545385.0,1440.79,1454.11,1356.17,1449.12,1199643.7408,1684928509.399578,1175787.0,244.7,249.6,239.6,249.4,365533.647,88956040.5187,194887.0,7.068499999999989,7.163588599610679,7.879604802106705,7.068499999999989,6.257395197893272,43.10692143619178,-0.0983436074568038,-0.1200118688760089,13.597031158645835,47.11538461538468,55.82264957264963,-82.10246174318036,528.0,691.0
2022-07-27,6.78,7.71,6.65,7.68,8439914.15,59311017.5434,98964.0,21254.67,23112.63,21042.53,22952.45,210971.19796,4614909656.6957855,5475738.0,1449.12,1644.44,1420.83,1635.74,1513426.0413,2305847817.810582,1547390.0,249.5,272.0,247.5,271.6,656773.695,170925448.3281,301321.0,7.087499999999989,7.212770637742995,7.936331549838103,7.087499999999989,6.2386684501618745,55.03428617288265,-0.0474633254584109,-0.1055021601924893,13.586489965014836,50.56403094112597,51.20296757866596,29.97180172157925,995.0,1102.0
2022-07-28,7.69,8.07,7.46,7.86,12081142.61,93741122.6065,144470.0,22954.31,24199.72,22582.13,23842.93,236029.0741,5511388547.615389,6500034.0,1635.74,1784.79,1593.27,1724.52,1578145.07555,2644280824.310781,1719118.0,271.6,280.8,263.6,277.2,669832.4,182039983.1174,332186.0,7.12849999999999,7.274411529386519,8.041019040897506,7.12849999999999,6.215980959102474,56.97696406431299,0.0073000103005389,-0.0829417260938836,14.123817400531776,67.01702239411743,54.89881265020936,119.82443306510608,1123.0,1133.0
2022-07-29,7.86,8.43,7.76,8.19,11715078.94,94855765.7694,161422.0,23845.25,24442.66,23414.03,23773.75,198298.50623,4733780641.305037,6221401.0,1724.52,1765.99,1655.02,1721.68,1205266.5703,2061258807.226787,1439533.0,277.2,302.0,274.8,293.6,1077799.221,311584621.6715,509567.0,7.17549999999999,7.361610431349708,8.198368026678192,7.17549999999999,6.152631973321787,60.35836725001715,0.07644735301424,-0.0510639102722589,15.11309092022819,83.66187405205808,67.08097579576717,174.17048284727224,1050.0,1029.0
2022-07-30,8.18,8.85,8.15,8.21,10970826.27,93291762.6341,148710.0,23777.28,24668.0,23502.25,23643.51,151060.13211,3634601094.96542,4801528.0,1721.68,1744.85,1673.01,1697.0,735132.5286,1257726968.665854,1028313.0,293.6,300.2,285.1,287.8,683111.103,200155642.0377,363041.0,7.24299999999999,7.4424094378878305,8.348515264481007,7.24299999999999,6.137484735518973,60.56068130158027,0.1313468682114225,-0.0145817545755226,16.53871921703217,81.95472657081994,77.54454100566517,186.9395711500976,1060.0,1115.0
2022-07-31,8.22,9.21,8.08,8.62,12551305.77,108919345.2444,174959.0,23644.64,24194.82,23227.31,23293.32,127743.32483,3028386330.6448317,4463721.0,1697.0,1754.69,1666.0,1678.12,696326.8079,1186613538.121665,886708.0,287.8,297.1,282.1,283.4,564727.273,164338264.5006,280830.0,7.347499999999989,7.554560919993751,8.554162753216698,7.347499999999989,6.140837246783281,64.55438279782888,0.2055690311925602,0.0294484025780939,18.24923029571579,79.34455277105504,81.6537177979777,175.66817077403653,1326.0,1268.0
2022-08-01,8.63,8.99,8.03,8.17,9843579.01,83664491.6606,132901.0,23296.36,23509.68,22850.0,23268.01,144210.16219,3346371889.6521215,4775213.0,1678.12,1704.68,1606.12,1630.28,801566.5648,1328136208.959454,1029570.0,283.5,290.5,277.9,283.2,493847.804,140529914.4358,261018.0,7.441999999999989,7.613174165708632,8.594260387239178,7.441999999999989,6.289739612760799,57.6537758275031,0.2254801955659013,0.0686547611756554,19.713950695885558,70.64579776738947,77.31502570308817,109.212214523993,996.0,895.0
2022-08-02,8.18,8.28,7.68,7.93,10097632.4,80004050.5776,128903.0,23266.9,23459.89,22654.37,22987.79,158073.28225,3631020649.22638,5066511.0,1630.28,1678.0,1559.28,1630.91,1081964.5104,1745550410.998945,1458878.0,283.3,291.1,274.2,283.8,627814.081,176987241.0335,306105.0,7.514999999999989,7.6433480546887616,8.594379451351832,7.514999999999989,6.435620548648145,54.31878229457546,0.2193652366496765,0.0987968562704596,20.23189182896041,63.94052044609666,71.3102903281804,40.3052375997226,922.0,1141.0
2022-08-03,7.93,8.45,7.68,8.0,7508188.39,60870157.4802,102561.0,22985.93,23647.68,22681.22,22818.37,145948.80995,3385430753.8050184,4887642.0,1630.91,1685.03,1589.71,1618.16,777724.7413,1276328467.022254,1112406.0,283.8,305.7,278.2,297.5,685924.62,201744069.5699,335122.0,7.578999999999989,7.677314906623165,8.613077366544974,7.578999999999989,6.544922633455004,55.13396768447153,0.2176584712691625,0.1225691792702002,20.934837073748053,56.257744733581184,63.61468764902244,45.537340619307855,766.0,808.0
2022-08-04,8.0,8.28,7.88,8.1,5416271.31,43793204.0342,75417.0,22816.91,23223.32,22400.0,22622.98,154854.67016,3537434334.434649,4966138.0,1618.16,1662.79,1580.39,1607.96,735552.181,1190650505.148946,1051634.0,297.6,313.4,297.2,311.8,808604.152,246396755.5475,399568.0,7.644499999999989,7.717570629801911,8.635428352607068,7.644499999999989,6.65357164739291,56.33280607903301,0.2218180314836413,0.1424189497128884,21.587571943908006,55.39033457249072,58.529533250722864,45.116411130039694,580.0,536.0
2022-08-05,8.1,8.84,8.07,8.8,8360224.87,70763158.8475,113238.0,22622.41,23472.86,22586.95,23312.42,175251.69749,4046435951.354509,5340569.0,1607.97,1742.07,1605.64,1736.81,1005846.4712,1688798692.307331,1404516.0,311.9,321.5,308.1,315.9,641807.573,202413461.716,365140.0,7.72449999999999,7.820659141249348,8.812552847981443,7.72449999999999,6.636447152018537,63.65400580624277,0.2783895612074225,0.1696130720117952,22.892161949745457,66.17100371747215,59.27302767451469,97.25399419026874,823.0,778.0
2022-08-06,8.81,8.88,8.48,8.52,5612299.3,48739850.8809,66713.0,23313.56,23354.36,22909.52,22954.21,83911.80307,1944693656.706568,3360228.0,1736.81,1749.93,1685.26,1690.6,523314.6444,899479880.987209,752873.0,315.9,322.9,312.6,315.2,394288.536,124933875.7491,231660.0,7.804499999999992,7.887263032558934,8.879385575305772,7.804499999999992,6.729614424694212,59.36642294215668,0.297203271831953,0.1951311119758268,24.149290672704527,72.61462205700126,64.72532011565471,93.98125650815702,585.0,627.0
2022-08-07,8.52,8.93,8.34,8.65,4827855.46,41586269.5946,68426.0,22954.21,23402.0,22844.62,23174.39,88890.00877,2051763044.5523689,3646643.0,1690.6,1729.79,1668.0,1700.19,439904.764,745750151.382087,692491.0,315.3,325.9,308.2,322.8,415090.183,132021308.2209,228765.0,7.853999999999992,7.959904648505702,8.987303136852809,7.853999999999992,6.720696863147175,60.69032614266047,0.318926797001235,0.2198902489809084,24.92959660990296,79.42998760842629,72.73853779429989,86.59036719122564,495.0,544.0
2022-08-08,8.65,9.39,8.63,9.27,10473879.27,96057200.5455,134558.0,23174.39,24245.0,23154.25,23810.0,170958.44152,4078052110.543128,5892045.0,1700.2,1818.0,1693.87,1777.05,781620.5443,1379905145.703021,987727.0,322.7,334.0,320.8,324.9,580206.607,189929679.9716,295236.0,7.927999999999993,8.084675634362302,9.217443290726813,7.927999999999993,6.638556709273175,66.32547813923817,0.3817708489486646,0.2522663689744597,26.211056172742595,83.11680461467387,78.38713809336713,136.53812290896272,1235.0,1161.0
2022-08-09,9.27,9.47,8.64,8.89,9792612.79,87986085.7592,117467.0,23810.98,23933.25,22865.0,23149.95,143182.50858,3347110918.907211,5105613.0,1777.05,1790.83,1667.93,1702.76,818171.1019,1406671817.085673,1062267.0,324.9,328.3,312.4,324.4,500589.395,160641901.4976,263966.0,7.998999999999993,8.161373192994464,9.335276917409107,7.998999999999993,6.662723082590877,60.592242275304045,0.3963435865262941,0.2810818124848265,27.49074013717245,84.81119852610489,82.45266358306833,115.89542016556476,857.0,868.0
2022-08-10,8.89,9.65,8.54,9.52,12143248.28,111527644.5575,161427.0,23151.32,24226.0,22664.69,23954.05,208916.54953,4918825599.489632,6818207.0,1702.76,1885.0,1656.78,1853.57,1317767.5127,2346974815.067056,1590681.0,324.5,336.8,313.6,328.8,831222.11,270943686.2168,409323.0,8.098499999999992,8.290766222233087,9.569802484195684,8.098499999999992,6.6271975158043,65.86103807212046,0.453500647744935,0.3155655795368483,28.880960149462336,89.77178879504164,85.89993064527344,142.81897127588496,1192.0,1194.0
2022-08-11,9.53,9.65,9.13,9.2,8899036.11,83686010.4643,115521.0,23954.05,24918.54,23852.13,23934.39,249759.79557,6097813762.895935,8269994.0,1853.58,1942.0,1850.32,1880.19,1105261.9009,2093718964.800632,1324999.0,328.8,334.7,322.0,323.6,549578.328,181136080.2977,278221.0,8.193999999999992,8.377359915353745,9.690721751028043,8.193999999999992,6.697278248971942,61.372570729023415,0.4675866569875175,0.3459697950269821,30.171878732302947,83.55130382006863,86.04476371373835,139.6782841823054,818.0,875.0
2022-08-12,9.19,9.5,9.03,9.48,6113019.59,56705191.0304,89201.0,23933.09,24456.5,23583.0,24403.68,174207.5704,4175834601.8605466,6134163.0,1880.19,1964.71,1853.06,1958.28,717628.1015,1363895150.810113,1027178.0,323.5,328.1,317.7,327.9,384848.843,124362903.4881,218231.0,8.301499999999992,8.482373256748627,9.842736840982075,8.301499999999992,6.760263159017906,63.70348934760972,0.4956302635794269,0.3759018887374711,31.0391780908062,87.5306152407884,86.95123595196618,117.49394129790846,599.0,579.0
2022-08-13,9.48,9.68,9.25,9.31,4978042.86,47175095.276,73252.0,24401.7,24888.0,24291.22,24441.38,152852.25435,3751417148.252107,5617859.0,1958.28,2020.0,1946.5,1983.55,695876.0293,1382235354.292491,940869.0,327.9,333.0,322.8,324.3,405066.252,132869331.8471,224352.0,8.396999999999991,8.561194851343995,9.939661336781493,8.396999999999991,6.854338663218489,61.28544521142567,0.4983922885322975,0.4003999686964364,32.082164701498115,83.34263959390869,84.80818621825522,105.85274431057572,463.0,466.0
2022-08-14,9.31,9.56,8.83,8.96,6244622.85,57512984.4133,97639.0,24443.06,25047.56,24144.0,24305.24,151206.14473,3708565144.898009,5473905.0,1983.55,2030.0,1906.0,1935.31,569583.4852,1122186881.223951,856767.0,324.3,331.0,315.8,317.6,378353.918,122468812.6467,228743.0,8.506999999999993,8.599176294073139,9.87039429366578,8.506999999999993,7.143605706334205,56.52805422552058,0.4669563560762011,0.4137112461723893,31.733870620375875,78.95685279187826,83.27670254219176,51.39784946236547,574.0,607.0
2022-08-15,8.95,9.39,8.62,8.78,7236619.06,64568879.3373,110251.0,24305.25,25211.32,23773.22,24094.82,242539.54758,5894066098.523285,7488466.0,1935.32,2012.47,1872.31,1899.06,949162.3305,1824203091.9956672,1295615.0,317.6,327.4,313.6,319.5,455916.278,145530995.0574,252870.0,8.606999999999992,8.616397599399507,9.71931470367002,8.606999999999992,7.494685296329964,54.197908041265485,0.422646649951611,0.4154983269282337,30.83068254620585,66.8333333333334,76.37760857304009,18.45574387947249,658.0,638.0
2022-08-16,8.78,8.95,8.63,8.84,5191605.16,45625602.3463,74433.0,24093.04,24247.49,23671.22,23854.74,179324.94821,4294907691.650949,5978567.0,1899.05,1915.0,1853.0,1876.67,622729.1499,1173013843.338048,908578.0,319.4,322.4,312.0,316.1,370975.919,117467178.0101,227257.0,8.664999999999992,8.637693066123363,9.695912217407704,8.664999999999992,7.63408778259228,54.865772865021015,0.3879009069770553,0.409978842937998,29.99200790590511,59.00000000000006,68.26339537507056,-12.650331211010458,533.0,511.0
2022-08-17,8.84,9.17,8.32,8.37,6653592.91,57679087.5242,94687.0,23856.15,24446.71,23180.4,23342.66,210668.68766,4993659434.236888,6901586.0,1876.67,1959.43,1818.74,1834.25,951824.8975,1781033503.423426,1179058.0,316.0,324.0,304.2,306.9,504236.732,157961439.048,286770.0,8.690499999999991,8.612198488397329,9.6641421313812,8.690499999999991,7.716857868618782,48.856069066139206,0.3187650581283066,0.3917360859760597,28.37550181259748,46.74074074074076,57.52469135802473,-64.32123506271864,554.0,627.0
