Open_time,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI
2021-09-26,31.85900000,31.16169950,38.28088726,31.85900000,25.43711274,45.98282707,0.31468862,1.19864524,20.72412858,32.52951520,41.67294650,-99.86492571,4.09683368,43.99232634
2021-09-27,31.84600000,30.83296621,38.30029593,31.84600000,25.39170407,44.10506774,0.01533379,0.96198295,21.20275763,24.79276564,33.77710793,-86.29920354,4.00134556,29.23077276
2021-09-28,31.77350000,30.40220753,38.43888003,31.77350000,25.10811997,41.82616106,-0.33105913,0.70337453,21.98379961,16.09949418,24.47392500,-109.45883344,3.87553516,19.19437830
2021-09-29,31.64650000,30.10485443,38.54851789,31.64650000,24.74448211,43.98572060,-0.52129792,0.45844004,22.60823115,12.88255723,17.92493902,-92.92616568,3.77585408,23.81972421
2021-09-30,31.61800000,29.96343972,38.56491759,31.61800000,24.67108241,46.91734190,-0.55751010,0.25525001,22.98784301,16.42209732,15.13471625,-60.02959674,3.63900736,28.33650987
2021-10-01,31.63650000,30.15168356,38.58477828,31.63650000,24.68822172,53.42178245,-0.31468477,0.14126306,21.86331886,34.90484958,21.40316805,34.16969653,3.65264969,35.01624902
2021-10-02,31.44750000,30.32866607,38.13429856,31.44750000,24.76070144,53.55101685,-0.11526681,0.08995709,20.41806319,52.81704111,34.71466267,96.94790226,3.52531757,34.38818088
2021-10-03,31.31100000,30.49831692,37.82442583,31.31100000,24.79757417,53.74844463,0.05026313,0.08201829,19.20445881,69.92510150,52.54899740,97.85997093,3.38208060,34.47312094
2021-10-04,31.00050000,30.56038198,36.89339224,31.00050000,25.10760776,51.48600421,0.10279783,0.08617420,18.48969154,72.53510467,65.09241576,53.11219140,3.28836056,37.76142589
2021-10-05,30.74650000,30.63939322,36.08647856,30.74650000,25.40652144,52.02964109,0.16193130,0.10132562,17.80383494,73.20379109,71.88799909,55.61122972,3.17062052,45.54264092
2021-10-06,30.58100000,30.78707006,35.51084746,30.58100000,25.65115254,53.88466972,0.27023324,0.13510715,17.68354865,74.06312157,73.26733911,53.42835456,3.22843334,44.61951469
2021-10-07,30.62850000,31.09115862,35.66888600,30.62850000,25.58811400,57.81545022,0.49479763,0.20704524,16.58796181,79.32658551,75.53116606,127.13724206,3.31068810,47.03638532
2021-10-08,30.55250000,31.30628637,35.37594638,30.55250000,25.72905362,56.00602588,0.61484327,0.28860485,15.57063117,81.80467677,78.39812795,117.21085365,3.17849609,59.18611748
2021-10-09,30.67650000,31.78473529,35.94008538,30.67650000,25.41291462,62.05535735,0.93961015,0.41880591,15.24084757,86.31882043,82.48336090,149.34443013,3.23003209,67.53073935
2021-10-10,30.98250000,32.03666526,36.37030800,30.98250000,25.59469200,56.70190595,1.03178238,0.54140120,15.13146128,82.26052991,83.46134237,129.20241810,3.23645836,68.32822638
2021-10-11,31.36950000,32.23603047,36.48736469,31.36950000,26.25163531,55.88215846,1.06830726,0.64678241,14.61870171,79.60301387,82.72745474,88.88635240,3.20813991,67.26059224
2021-10-12,31.54800000,32.51545614,36.92789071,31.54800000,26.16810929,58.14140611,1.16771214,0.75096836,13.61725533,74.66196355,78.84183578,70.54018778,3.21898706,64.80714949
2021-10-13,31.96200000,33.38922223,38.90003027,31.96200000,25.02396973,68.89546179,1.75240015,0.95125472,15.00411178,80.36942405,78.21146716,208.73450674,3.67834513,71.16023419
2021-10-14,32.45800000,34.08643916,40.34361881,32.45800000,24.57238119,66.14474332,2.11234204,1.18347218,16.29190705,84.44451255,79.82530005,202.38890728,3.64489190,73.59170863
2021-10-15,33.13100000,34.96201638,42.20858756,33.13100000,24.05341244,69.57536364,2.57528977,1.46183570,17.85261220,89.03144928,84.61512863,181.05194970,3.72668534,75.43394892
2021-10-16,33.77650000,35.60849101,43.36351262,33.77650000,24.18948738,65.33103436,2.78659879,1.72678832,19.41420781,85.75568274,86.41054819,142.51289457,3.71192210,76.37115614
2021-10-17,34.49700000,36.22863472,44.31517926,34.49700000,24.67882074,65.87321491,2.94991385,1.97141342,20.05496988,85.78118899,86.85610701,96.02719117,3.68607052,74.66774696
2021-10-18,35.24000000,36.69924094,44.71041921,35.24000000,25.76958079,63.14277102,2.96846651,2.17082404,20.74570038,80.21697511,83.91794895,80.73389547,3.63706548,78.69771391
2021-10-19,35.94300000,37.14121799,45.02494274,35.94300000,26.86105726,63.43485097,2.96273465,2.32920616,21.27062169,79.34482025,81.78099479,60.61156524,3.49441795,74.57111969
2021-10-20,36.73300000,37.83443533,45.87804915,36.73300000,27.58795085,68.33144198,3.17017852,2.49740064,22.61889581,83.13708398,80.89962645,95.39438142,3.54053095,74.95665233
2021-10-21,37.27800000,38.31115577,46.51425162,37.27800000,28.04174838,63.62446898,3.17053850,2.63202821,23.93683949,84.15458744,82.21216389,84.36257611,3.54620731,67.18868856
2021-10-22,37.85300000,38.80628379,47.13755944,37.85300000,28.56844056,64.73385208,3.18813633,2.74324983,25.34615580,84.76826883,84.01998008,93.02072961,3.55790679,68.45071759
2021-10-23,38.44500000,39.29616153,47.69915906,38.44500000,29.19084094,65.47845542,3.20069148,2.83473816,26.65480666,80.95467362,83.29250996,82.30692312,3.42591345,64.65095894
2021-10-24,39.00300000,39.58319376,47.76303676,39.00300000,30.24296324,60.36268160,3.04322681,2.87643589,26.87327163,78.11918063,81.28070769,43.70024733,3.38834820,65.84815000
2021-10-25,39.66100000,40.05622293,48.00178390,39.66100000,31.32021610,64.44833657,3.06386587,2.91392189,27.25249220,80.54003724,79.87129716,78.08648040,3.33846619,70.29200598
2021-10-26,40.29800000,40.52039217,48.19324566,40.29800000,32.40275434,65.10544249,3.07543361,2.94622423,27.93022040,82.42358745,80.36093511,120.53644554,3.29214717,75.64108053
2021-10-27,40.62100000,40.51273578,47.96526279,40.62100000,33.27673721,52.70875530,2.69127234,2.89523385,26.43443911,66.12972350,76.36444940,-65.83470586,3.56199381,63.68189090
2021-10-28,41.04450000,40.63723713,47.59696663,41.04450000,34.49203337,55.51253226,2.46970699,2.81012848,25.04549934,50.60350138,66.38560411,-75.46525713,3.54399425,55.26836620
2021-10-29,41.43800000,40.97654788,47.75160309,41.43800000,35.12439691,59.92534103,2.45782864,2.73966851,24.17484394,44.90680537,53.88001008,34.90759754,3.49013752,51.55321812
2021-10-30,41.85300000,41.14354332,47.30131387,41.85300000,36.40468613,56.21627514,2.30324784,2.65238438,23.36637820,54.83311660,50.11447445,11.86311123,3.40012769,45.23304333
2021-10-31,42.28500000,41.29844396,46.42949756,42.28500000,38.14050244,56.29554481,2.15908058,2.55372362,22.13333794,58.95101864,52.89698021,-37.09098586,3.32511857,46.41669344
2021-11-01,43.02550000,42.12525882,47.11224186,43.02550000,38.93875814,67.66088552,2.59668080,2.56231505,23.20725693,64.32576238,59.36996587,258.06638672,3.79261010,51.74501780
2021-11-02,43.52400000,43.03332941,49.02505953,43.52400000,38.02294047,69.64191021,3.04395527,2.65864310,24.52628735,76.34524308,66.54067470,283.83542946,3.90313795,60.78122007
2021-11-03,44.15550000,44.01491708,50.96384334,44.15550000,37.34715666,71.52069013,3.49371213,2.82565690,25.95562710,89.51136463,76.72745669,208.82895988,4.01505667,62.39982990
2021-11-04,44.68250000,44.94873450,52.66810173,44.68250000,36.69689827,72.05286625,3.84456196,3.02943791,27.37736480,91.04659301,85.63440024,167.30205986,3.93755262,71.05769791
2021-11-05,45.18300000,45.59742645,53.61307260,45.18300000,36.75292740,66.32474532,3.91130114,3.20581056,27.97314720,88.11944953,89.55913572,105.73575809,3.89701315,64.14970412
2021-11-06,45.67800000,46.20910013,54.48473288,45.67800000,36.87126712,66.68473906,3.93975718,3.35259988,27.86679085,84.40105756,87.85570003,74.78435504,3.86294078,62.95527199
2021-11-07,46.23050000,46.78156678,55.22119847,46.23050000,37.23980153,66.97718092,3.93310870,3.46870165,28.02824067,81.14704088,84.55584932,80.24615613,3.74701644,67.18090423
2021-11-08,46.83150000,47.40808423,56.03858483,46.83150000,37.62441517,68.66558888,3.97401820,3.56976496,28.25842772,84.40105756,83.31638533,77.87304535,3.63937241,67.56593091
2021-11-09,47.14950000,47.72921907,56.44040841,47.14950000,37.85859159,61.05709148,3.75496987,3.60680594,27.97042716,81.87919463,82.47576435,49.48495698,3.58441724,61.47043150
2021-11-10,47.34450000,47.63500773,56.42679371,47.34450000,38.26220629,51.44441506,3.21827994,3.52910074,26.85084830,69.50055476,78.59360232,-27.99428105,4.01267315,60.03409367
2021-11-11,47.54100000,47.61643556,56.45137351,47.54100000,38.63062649,52.83013109,2.81696127,3.38667285,25.81123936,54.90816484,68.76263808,-32.94770354,4.00391078,65.70866139
2021-11-12,47.63850000,47.45296551,56.43146600,47.63850000,38.84553400,49.48425792,2.34758668,3.17885561,25.22379847,41.91704347,55.44192102,-71.94295597,3.98077430,60.27519339
2021-11-13,47.87650000,47.41649260,56.33083208,47.87650000,39.42216792,51.97290835,2.04642327,2.95236914,24.67831765,41.14583333,45.99034721,-70.66815906,3.88857613,63.23248818
2021-11-14,47.96850000,47.31873140,56.31539709,47.96850000,39.62160291,50.41825799,1.73290295,2.70847591,24.06423178,37.59867509,40.22051730,-89.14064417,3.81153498,63.63826342
2021-11-15,47.96050000,47.07599508,56.31932881,47.96050000,39.60167119,46.82472426,1.33828843,2.43443841,23.64371168,32.03203144,36.92551329,-99.84912591,3.75071105,55.61801437
2021-11-16,47.98050000,46.48209078,56.26887372,47.98050000,39.69212628,39.47432656,0.70036208,2.08762314,24.70674739,23.06115173,30.89728609,-158.19537225,3.95994598,43.30632782
2021-11-17,48.02700000,46.12665357,56.18602960,48.02700000,39.86797040,44.06957727,0.34494557,1.73908763,25.69385197,20.50878563,25.20065627,-130.72038737,3.96423555,39.74682609
2021-11-18,47.76850000,45.45078180,56.68828088,47.76850000,38.84871912,38.01578157,-0.23419780,1.34443054,26.84107007,17.54750523,20.37248087,-142.28782678,4.09107587,29.48850614
2021-11-19,47.69400000,45.04975496,56.80373413,47.69400000,38.58426587,43.02327487,-0.50897738,0.97374896,27.90634401,19.74013348,19.26547478,-113.16795219,4.07885616,35.38435053
2021-11-20,47.66050000,44.76882592,56.84702159,47.66050000,38.47397841,44.88908618,-0.64985624,0.64902792,28.89552696,19.93984536,19.07582802,-84.50010453,3.94965215,40.07578017
2021-11-21,47.25850000,44.49941393,56.70384653,47.25850000,37.81315347,44.59648432,-0.76558917,0.36610450,29.08260403,25.88739290,21.85579058,-59.00841350,3.87610557,39.20492030
2021-11-22,46.65000000,44.02232688,56.44432285,46.65000000,36.85567715,40.26807823,-1.04298005,0.08428759,29.69310988,22.43843134,22.75522320,-84.13484745,3.83924089,33.08366325
2021-11-23,46.02200000,43.71353385,55.62884048,46.02200000,36.41515952,43.38392059,-1.14551729,-0.16167339,30.31972998,20.56129584,22.96237336,-73.30033412,3.77429511,39.12630227
2021-11-24,45.24500000,43.19605443,54.71613615,45.24500000,35.77386385,39.12448014,-1.41222861,-0.41178443,31.02032139,13.66404422,18.88792380,-92.69410555,3.71041689,43.77789066
2021-11-25,44.63050000,42.84119211,53.92421072,44.63050000,35.33678928,42.04145614,-1.51016792,-0.63146113,31.66505046,15.82298348,16.68277451,-78.56274917,3.65181568,42.15017224
2021-11-26,43.75750000,42.05250714,53.38488776,43.75750000,34.13011224,34.66145853,-1.96137202,-0.89744331,33.18382733,10.47249714,13.31984161,-172.76918294,3.81597170,41.31698373
2021-11-27,42.90450000,41.39607789,52.40380413,42.90450000,33.40519587,36.13677025,-2.24466444,-1.16688753,34.59412014,11.88095369,12.72547810,-176.07128176,3.66411658,36.32059458
2021-11-28,42.02450000,40.85930857,50.71267927,42.02450000,33.33632073,37.65282818,-2.39317372,-1.41214477,36.28147612,13.36219938,11.90521673,-165.86896822,3.66239397,35.35581814
2021-11-29,41.34050000,40.50127918,49.28602824,41.34050000,33.39497176,41.02031276,-2.37535992,-1.60478780,36.90024076,24.23447846,16.49254384,-81.27516779,3.55293726,40.56963179
2021-11-30,40.90100000,40.25830021,48.57087327,40.90100000,33.23112673,43.11903341,-2.26652735,-1.73713571,36.55185228,37.58450791,25.06039525,-43.89690744,3.58987031,51.57628404
2021-12-01,40.36700000,39.92512876,47.61711752,40.36700000,33.11688248,40.92351147,-2.25035907,-1.83978038,36.22834869,43.18764697,35.00221111,-43.57270096,3.51630814,43.99954316
2021-12-02,39.85950000,39.52749745,46.90751383,39.85950000,32.81148617,39.10362266,-2.29261629,-1.93034756,36.23056064,40.61674009,40.46296499,-75.90464502,3.38942899,47.84423842
2021-12-03,39.19100000,38.97249770,45.90490766,39.19100000,32.47709234,35.63930027,-2.46312988,-2.03690403,36.80166088,28.13509545,37.31316084,-106.20794917,3.45304121,40.00699813
2021-12-04,38.34050000,38.05892649,45.48677029,38.34050000,31.19422971,29.67331766,-2.91326868,-2.21217696,38.55654037,23.50048655,30.75077403,-214.22344574,3.88568112,31.02197431
2021-12-05,37.51750000,37.13045730,45.27729091,37.51750000,29.75770909,28.40498802,-3.31809802,-2.43336117,40.18607132,20.51557731,24.05038643,-197.75880150,3.85170390,24.97336580
2021-12-06,36.88200000,36.27327089,45.48526357,36.88200000,28.27873643,28.18672306,-3.61181789,-2.66905251,41.86688024,23.49947263,22.50517883,-166.80139770,3.86801076,24.46772884
2021-12-07,36.26950000,35.72343557,44.85872692,36.26950000,27.68027308,35.24242935,-3.61172014,-2.85758604,42.24153987,27.13567395,23.71690796,-90.76078628,3.86315285,26.10203641
2021-12-08,35.81000000,35.16310837,44.73602263,35.81000000,26.88397737,34.23371082,-3.62313393,-3.01069562,42.58943811,30.76150187,27.13221615,-79.93399795,3.77364193,25.98871688
2021-12-09,35.09300000,34.37614567,44.45238908,35.09300000,25.73361092,30.10068081,-3.82531700,-3.17361989,43.11227815,28.96815898,28.95511160,-91.16337075,3.74195322,20.37839879
2021-12-10,34.31000000,33.62032227,43.81268804,34.31000000,24.80731196,29.50055818,-3.97682434,-3.33426078,43.77102312,21.24830910,26.99265665,-93.96564443,3.66895656,21.63220863
2021-12-11,33.60350000,33.06695824,42.82906941,33.60350000,24.37793059,33.73774224,-3.94091898,-3.45559242,44.38271487,17.89980354,22.70542387,-75.69186876,3.57617395,26.39880876
2021-12-12,33.10600000,32.73105746,42.07780784,33.10600000,24.13419216,38.74439747,-3.72987155,-3.51044825,43.96196374,23.86666667,21.00492643,-40.07015659,3.52144724,31.22936663
2021-12-13,32.36500000,32.08619484,41.12468150,32.36500000,23.60531850,33.16064637,-3.80759939,-3.56987848,43.93137472,22.80000000,21.52215673,-68.95094642,3.57920101,25.15623471
2021-12-14,31.75850000,31.52084295,40.47563548,31.75850000,23.04136452,33.70670841,-3.80994912,-3.61789261,44.00873921,19.26911527,21.97859398,-93.57076505,3.44568665,17.49810960
2021-12-15,31.14200000,31.10361982,39.31762377,31.14200000,22.96637623,36.61259709,-3.68939750,-3.63219358,43.41169132,15.34649527,19.13853685,-79.59120230,3.46813761,24.92206261
2021-12-16,30.71500000,30.61946555,39.02294439,30.71500000,22.40705561,34.75645031,-3.64224854,-3.63420457,42.85728971,16.40939636,17.00833564,-77.47162734,3.38398492,23.98141842
2021-12-17,30.18900000,30.04999264,38.63558250,30.18900000,21.74241750,32.56572332,-3.67388683,-3.64214103,42.67848301,13.90087674,15.21892279,-147.00217459,3.28870028,24.25283299
2021-12-18,29.67550000,29.61570762,37.95190858,29.67550000,21.39909142,35.27198420,-3.58900074,-3.63151297,42.51244822,12.33836713,14.21621341,-125.13122190,3.16165026,31.84299231
2021-12-19,29.05950000,29.15516404,36.85370676,29.05950000,21.26529324,34.04301478,-3.53823243,-3.61285686,42.27339426,10.51715166,12.25213184,-108.72518286,3.02367524,33.28271954
2021-12-20,28.36550000,28.67086270,35.29326580,28.36550000,21.43773420,32.81182158,-3.51477313,-3.59324012,42.40497409,12.11178715,11.65576865,-131.79204049,2.93198415,35.70747329
2021-12-21,27.78550000,28.33649483,33.66851445,27.78550000,21.90248555,36.60255121,-3.36938737,-3.54846957,42.15633476,14.62336603,12.41743495,-87.84953817,2.85469957,32.07888976
2021-12-22,27.35900000,28.23016199,31.96980861,27.35900000,22.74819139,43.13263095,-3.05275309,-3.44932627,40.43619856,30.99729428,19.24414916,31.79894511,2.88293532,40.50490636
2021-12-23,27.13200000,28.31871799,30.82801190,27.13200000,23.43598810,48.51133364,-2.61513076,-3.28248717,38.09507732,56.41497474,34.01187835,132.10473313,2.89701137,48.74150193
2021-12-24,27.07000000,28.30169723,30.65296525,27.07000000,23.48703475,46.04538710,-2.32382972,-3.09075568,35.92117902,71.55348897,52.98858600,113.38646594,2.82151055,50.44045225
2021-12-25,27.09650000,28.35296416,30.72332933,27.09650000,23.46967067,47.99898342,-2.01327956,-2.87526045,33.90255918,79.46472019,69.14439463,103.82257544,2.70425980,48.82914397
2021-12-26,27.25600000,28.63553900,31.30644393,27.25600000,23.20555607,54.31084795,-1.54919292,-2.61004695,32.12151439,82.48336048,77.83385655,173.58349319,2.75895553,50.57658761
2021-12-27,27.27950000,28.85786862,31.40962579,27.27950000,23.14937421,53.32707552,-1.19585788,-2.32720913,30.87041381,85.77419789,82.57409285,165.32765380,2.70117299,58.73841869
2021-12-28,27.17900000,28.75997637,31.14975761,27.17900000,23.20824239,45.38449135,-1.15588476,-2.09294426,29.07695769,74.65275062,80.97010300,54.91412101,2.75894635,55.74047066
2021-12-29,27.17500000,28.57521672,31.14703474,27.17500000,23.20296526,43.15785001,-1.19196410,-1.91274823,27.76650000,55.41535226,71.94743359,6.38163703,2.73902161,47.08408369
2021-12-30,27.23000000,28.47662465,31.19024747,27.23000000,23.26975253,45.22110026,-1.14921187,-1.76004096,26.66214977,43.39291973,57.82034087,2.64049669,2.70409149,49.45565344
2021-12-31,27.17250000,28.30361278,31.13078688,27.17250000,23.21421312,43.15910030,-1.17281952,-1.64259667,25.63668171,39.29197336,46.03341512,-17.43896363,2.64522782,49.50398658
2022-01-01,27.12550000,28.33184013,30.99147193,27.12550000,23.25952807,48.71139092,-1.02319225,-1.51871579,24.41330880,45.53101998,42.73863769,13.73718831,2.59842583,48.87999051
2022-01-02,27.31200000,28.46118869,31.29323900,27.31200000,23.33076100,51.57360951,-0.80735103,-1.37644283,22.98540638,53.06694707,45.96331347,65.19527532,2.61282398,54.87504174
2022-01-03,27.51000000,28.61821834,31.63179087,27.51000000,23.38820913,52.66965610,-0.59553980,-1.22026223,21.77321422,64.67291843,54.42362849,79.86882758,2.58762227,61.91398201
2022-01-04,27.58750000,28.62505469,31.73674511,27.58750000,23.43825489,48.65969608,-0.53608041,-1.08342586,20.64760722,61.84553026,59.86179859,40.63435069,2.53993497,54.53835204
2022-01-05,27.62250000,28.44362091,31.72986351,27.62250000,23.51513649,43.69005816,-0.64053724,-0.99484814,20.34471754,46.54428135,57.68757668,-90.50505051,2.73993961,45.60508057
2022-01-06,27.72650000,28.27946654,31.62662961,27.72650000,23.82637039,43.69005816,-0.71507706,-0.93889392,20.06346283,30.25746066,46.21575742,-122.33560091,2.67708678,37.55287711
2022-01-07,27.69700000,27.95761258,31.67254575,27.69700000,23.72145425,39.38069352,-0.91051337,-0.93321781,20.27317153,16.97887222,31.26020475,-149.14137850,2.67300915,35.87531682
2022-01-08,27.65750000,27.57974471,31.76180445,27.65750000,23.55319555,37.39462385,-1.12584935,-0.97174412,20.85396114,12.77956271,20.00529853,-161.21230389,2.65493707,32.00612770
2022-01-09,27.68550000,27.29881665,31.69814240,27.68550000,23.67285760,39.69800631,-1.23067556,-1.02353041,21.39326577,10.78867280,13.51570258,-129.11204410,2.58315585,30.28796786
2022-01-10,27.61350000,26.95797697,31.85024061,27.61350000,23.37675939,37.58078445,-1.37137215,-1.09309876,22.31685693,13.24768919,12.27197490,-139.31482849,2.59793043,23.50990404
2022-01-11,27.53050000,26.82483630,31.85887371,27.53050000,23.20212629,44.07551019,-1.31919573,-1.13831815,22.66561641,22.59275884,15.54304028,-73.25615536,2.59236398,31.06088015
2022-01-12,27.43850000,26.87199475,31.70215700,27.43850000,23.17484300,49.48934543,-1.12288433,-1.13523139,22.04728598,36.67220967,24.17088590,1.40393101,2.55933798,36.95011697
2022-01-13,27.32100000,26.76894763,31.63013402,27.32100000,23.01186598,45.37689023,-1.07833398,-1.12385191,21.41596682,44.89151874,34.71882908,-12.21257804,2.51724241,37.06236159
2022-01-14,27.26650000,26.86238119,31.52467931,27.26650000,23.00832069,50.99487196,-0.87478789,-1.07403910,20.70932275,53.53057199,45.03143347,15.75241858,2.50529652,43.90114539
2022-01-15,27.08050000,26.93263060,30.91843942,27.08050000,23.24256058,50.56624011,-0.71731117,-1.00269351,19.72841413,54.63510848,51.01906640,41.33456905,2.43920391,44.01715894
2022-01-16,26.91700000,27.00571340,30.33371831,26.91700000,23.50028169,50.86276562,-0.57778027,-0.91771087,18.77978135,62.16962525,56.77843524,58.96069287,2.35140363,43.01485593
2022-01-17,26.81000000,26.88040736,30.23965888,26.81000000,23.38034112,45.01754430,-0.62221869,-0.85861243,18.97398952,54.51676529,57.10716634,-5.36368827,2.37344623,34.69433577
2022-01-18,26.72650000,26.71560666,30.23160642,26.72650000,23.22139358,43.56890579,-0.69302122,-0.82549419,19.51616986,45.51257273,54.06632109,-49.36739512,2.33462864,36.19508940
2022-01-19,26.55200000,26.46173936,30.22137924,26.55200000,22.88262076,40.69604834,-0.82834491,-0.82606433,20.24671592,33.66401544,44.56445115,-83.24986088,2.28358374,38.81887559
2022-01-20,26.36950000,26.13300228,30.34919082,26.36950000,22.38980918,38.13572526,-1.00789087,-0.86242964,21.25310005,23.53156511,34.23605109,-97.46952835,2.31904204,40.69325929
2022-01-21,25.92300000,25.51747825,30.72113756,25.92300000,21.12486244,31.32064418,-1.40351359,-0.97064643,23.32044272,14.36821567,23.85459874,-203.44135448,2.47053904,40.76246413
2022-01-22,25.35200000,24.82724223,30.88314672,25.35200000,19.82085328,28.98265032,-1.80916087,-1.13834932,25.82423025,11.11887523,16.33955200,-229.19302959,2.57907197,38.44940020
2022-01-23,24.78700000,24.25417154,30.56181809,24.78700000,19.01218191,31.11847615,-2.06328155,-1.32333576,28.14917582,15.07246377,13.51985155,-160.66642214,2.49985254,38.99685890
2022-01-24,24.25350000,23.66044092,30.44396129,24.25350000,18.06303871,29.71070412,-2.30188571,-1.51904575,30.64092668,18.62084491,14.93739463,-143.08153464,2.53486307,38.05098944
2022-01-25,23.83300000,23.15087511,30.42563559,23.83300000,17.24036441,30.94568553,-2.43946007,-1.70312862,32.78718106,19.46987239,17.72106036,-101.52535704,2.47451571,36.99309029
2022-01-26,23.40100000,22.66793463,30.30525927,23.40100000,16.49674073,30.48815830,-2.53779372,-1.87006164,34.04906782,18.24894515,18.77988748,-79.48337961,2.47990745,38.23762504
2022-01-27,23.06200000,22.23479800,30.29646639,23.06200000,15.82753361,30.68010982,-2.58272414,-2.01259414,35.30756979,18.51265823,18.74382525,-78.14580807,2.39419977,38.65901581
2022-01-28,22.77950000,21.86386485,30.28319902,22.77950000,15.27580098,31.79566761,-2.57094342,-2.12426399,36.42234325,18.59177215,18.45112518,-65.99344428,2.30389979,36.28877720
2022-01-29,22.48500000,21.56635392,30.13596203,22.48500000,14.83403797,33.87917231,-2.50050618,-2.19951243,37.00735572,20.33227848,19.14556962,-49.07425122,2.20933552,34.99680137
