Open_time,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Close_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,RSI,ATR,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Tweets_Utilizados,Cantidad_neg,Cantidad_neu,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,Tendencia
2022-01-18,7145666.21000000,178517774.89070001,275151.00000000,42201.63000000,42691.00000000,42352.12000000,3209.68000000,3243.87000000,3082.00000000,3159.85000000,299134.27280000,943140782.38992405,579484.00000000,475.10000000,479.60000000,457.20000000,471.40000000,707501.57700000,330240013.35630000,451974.00000000,26.72650000,26.71560666,30.23160642,26.72650000,43.56890579,2.33462864,22.00000000,26.00000000,39922.00000000,119,21.00000000,50.00000000,43.00000000,345.00000000,252.00000000,Bajista
2022-01-19,6462252.41000000,157244747.27950001,241686.00000000,42352.12000000,42559.13000000,41660.01000000,3159.85000000,3174.87000000,3000.00000000,3084.02000000,332996.57030000,1035249881.47359300,647383.00000000,471.50000000,473.10000000,453.70000000,461.90000000,585750.30000000,272375832.01810002,397483.00000000,26.55200000,26.46173936,30.22137924,26.55200000,40.69604834,2.28358374,17.00000000,14.00000000,36862.00000000,150,32.00000000,49.00000000,38.00000000,316.00000000,237.00000000,Bajista
2022-01-20,6578668.82000000,160357989.39780000,278348.00000000,41660.00000000,43505.00000000,40680.91000000,3084.02000000,3273.37000000,2987.15000000,3001.48000000,357596.70620000,1124982397.81013393,718946.00000000,461.90000000,478.70000000,438.20000000,440.20000000,1137854.89400000,528565003.81690001,688607.00000000,26.36950000,26.13300228,30.34919082,26.36950000,38.13572526,2.31904204,26.00000000,13.00000000,40706.00000000,163,32.00000000,65.00000000,33.00000000,287.00000000,299.00000000,Bajista
2022-01-21,17269209.91200000,371432669.91895002,599228.00000000,40680.92000000,41100.00000000,36445.31000000,3001.48000000,3034.12000000,2403.00000000,2568.15000000,1022021.70024000,2828122722.88316488,1723216.00000000,440.20000000,444.60000000,373.70000000,383.90000000,1891179.59400000,780737529.93460000,871503.00000000,25.92300000,25.51747825,30.72113756,25.92300000,31.32064418,2.47053904,43.00000000,40.00000000,99466.00000000,268,70.00000000,95.00000000,52.00000000,633.00000000,414.00000000,Bajista
2022-01-22,23239217.06800000,424011444.45833802,629097.00000000,36445.31000000,36835.22000000,35071.42000000,2567.47000000,2626.00000000,2300.00000000,2412.18000000,1081357.54893000,2652383041.99918461,1994513.00000000,383.80000000,389.60000000,336.30000000,358.30000000,2635609.38600000,949889475.23380005,1039653.00000000,25.35200000,24.82724223,30.88314672,25.35200000,28.98265032,2.57907197,78.00000000,78.00000000,107953.00000000,236,68.00000000,80.00000000,75.00000000,813.00000000,635.00000000,Bajista
2022-01-23,11483380.21000000,212079989.02779999,338840.00000000,35071.42000000,36499.00000000,36244.55000000,2412.18000000,2556.78000000,2370.80000000,2539.01000000,580497.76130000,1431696375.61506605,1053655.00000000,358.30000000,389.00000000,356.30000000,383.90000000,1297043.92300000,486432084.57220000,564987.00000000,24.78700000,24.25417154,30.56181809,24.78700000,31.11847615,2.49985254,19.00000000,10.00000000,64698.00000000,164,43.00000000,48.00000000,20.00000000,433.00000000,438.00000000,Alcista
2022-01-24,20381626.57300000,345828687.90307999,535040.00000000,36244.55000000,37550.00000000,36660.35000000,2539.00000000,2539.75000000,2159.00000000,2439.29000000,1123134.70389000,2592832133.20020103,1848889.00000000,384.00000000,384.00000000,336.00000000,371.30000000,1900214.42000000,674434639.68830001,747043.00000000,24.25350000,23.66044092,30.44396129,24.25350000,29.71070412,2.53486307,65.00000000,38.00000000,85626.00000000,209,50.00000000,80.00000000,64.00000000,800.00000000,675.00000000,Bajista
2022-01-25,9945213.12000000,181544754.50880000,285360.00000000,36660.35000000,37545.14000000,36958.32000000,2439.56000000,2506.55000000,2348.96000000,2458.83000000,510152.95400000,1237051148.43090010,946366.00000000,371.20000000,389.50000000,357.40000000,385.10000000,1006111.15500000,374436795.38770002,496841.00000000,23.83300000,23.15087511,30.42563559,23.83300000,30.94568553,2.47451571,26.00000000,25.00000000,54453.00000000,188,33.00000000,56.00000000,44.00000000,385.00000000,393.00000000,Alcista
2022-01-26,14459131.31000000,272101060.86269999,441587.00000000,36958.32000000,38919.98000000,36809.34000000,2459.04000000,2722.00000000,2402.03000000,2462.99000000,806441.62289000,2058599145.34197235,1384921.00000000,385.10000000,402.40000000,366.40000000,375.10000000,1073520.17200000,413788334.10360003,609665.00000000,23.40100000,22.66793463,30.30525927,23.40100000,30.48815830,2.47990745,64.00000000,52.00000000,67720.00000000,167,34.00000000,55.00000000,44.00000000,680.00000000,596.00000000,Lateral
2022-01-27,9271719.10000000,164875191.18370000,265141.00000000,36807.24000000,37234.47000000,37160.10000000,2463.00000000,2521.00000000,2316.43000000,2424.25000000,599481.71590000,1448742950.45855594,1029204.00000000,375.10000000,393.80000000,360.00000000,389.90000000,962060.88800000,358493434.85039997,530658.00000000,23.06200000,22.23479800,30.29646639,23.06200000,30.68010982,2.39419977,20.00000000,9.00000000,44258.00000000,177,41.00000000,58.00000000,35.00000000,364.00000000,349.00000000,Lateral
2022-01-28,7390664.94000000,132944555.83310001,230443.00000000,37160.11000000,38000.00000000,37716.56000000,2424.02000000,2558.98000000,2357.88000000,2544.99000000,485149.80650000,1183543182.40824389,884305.00000000,389.90000000,395.90000000,375.80000000,385.90000000,752320.61500000,290426869.61739999,439977.00000000,22.77950000,21.86386485,30.28319902,22.77950000,31.79566761,2.30389979,14.00000000,24.00000000,39972.00000000,186,30.00000000,54.00000000,68.00000000,294.00000000,332.00000000,Lateral
2022-01-29,4892745.70000000,90937096.60650000,164519.00000000,37716.57000000,38720.74000000,38166.84000000,2544.99000000,2636.66000000,2520.01000000,2601.43000000,376666.82460000,966725225.78299499,656017.00000000,385.90000000,397.30000000,380.70000000,389.30000000,534573.78200000,207593040.22790000,342125.00000000,22.48500000,21.56635392,30.13596203,22.48500000,33.87917231,2.20933552,5.00000000,16.00000000,35261.00000000,143,22.00000000,58.00000000,29.00000000,214.00000000,231.00000000,Alcista
2022-01-30,5074979.97000000,93864670.27530000,162024.00000000,38166.83000000,38359.26000000,37881.76000000,2601.43000000,2640.00000000,2542.50000000,2601.68000000,290770.08590000,755039834.56512094,564478.00000000,389.40000000,389.60000000,372.20000000,377.20000000,536436.12300000,204652766.32720000,322360.00000000,22.20650000,21.24098688,30.06018519,22.20650000,32.31128978,2.13724012,12.00000000,13.00000000,32814.00000000,144,33.00000000,44.00000000,18.00000000,277.00000000,202.00000000,Bajista
2022-01-31,8316149.90000000,151700168.25560001,266922.00000000,37881.75000000,38744.00000000,38466.90000000,2601.67000000,2706.77000000,2476.07000000,2686.94000000,444584.85100000,1154488527.57942891,814997.00000000,377.20000000,385.40000000,365.20000000,374.30000000,620113.73400000,232898450.64789999,360853.00000000,21.89700000,21.06279765,29.68527092,21.89700000,38.63529054,2.16243726,74.00000000,55.00000000,56604.00000000,151,37.00000000,56.00000000,25.00000000,385.00000000,371.00000000,Alcista
2022-02-01,8041127.34000000,157536671.67359999,270508.00000000,38466.90000000,39265.20000000,38694.59000000,2686.94000000,2813.00000000,2673.52000000,2787.23000000,390034.27362000,1075341490.80335903,790343.00000000,374.40000000,388.40000000,373.70000000,384.20000000,555347.27700000,212697945.11070001,333563.00000000,21.50950000,20.92062644,28.94305494,21.50950000,39.63102678,2.06869174,45.00000000,47.00000000,52186.00000000,235,43.00000000,78.00000000,53.00000000,442.00000000,409.00000000,Lateral
2022-02-02,8769960.78000000,172307776.65459999,334194.00000000,38694.59000000,38855.92000000,36896.36000000,2787.48000000,2810.88000000,2612.72000000,2680.67000000,447852.12280000,1215958780.12261391,819863.00000000,384.10000000,386.10000000,366.10000000,366.90000000,572340.04000000,215596317.44310001,346326.00000000,21.15800000,20.71485250,28.41134020,21.15800000,37.01161728,2.06735661,50.00000000,42.00000000,48084.00000000,167,33.00000000,59.00000000,14.00000000,434.00000000,375.00000000,Bajista
2022-02-03,6622008.64000000,122238026.59080000,223082.00000000,36896.37000000,37387.00000000,37311.61000000,2680.25000000,2726.64000000,2576.05000000,2695.46000000,405043.39310000,1068724165.62182283,726013.00000000,367.10000000,372.40000000,359.60000000,372.30000000,495715.22700000,181299666.30640000,300375.00000000,20.71650000,20.54391416,27.36045146,20.71650000,37.88495957,1.99040257,14.00000000,17.00000000,36380.00000000,164,34.00000000,49.00000000,49.00000000,317.00000000,330.00000000,Lateral
2022-02-04,9084604.77000000,177769349.92170000,275807.00000000,37311.98000000,41772.33000000,41574.25000000,2695.21000000,2995.00000000,2671.40000000,2994.99000000,664002.93280000,1889746043.71504879,1235215.00000000,372.20000000,399.70000000,369.50000000,399.50000000,849825.82800000,326468411.35540003,412637.00000000,20.36050000,20.53782710,26.20599562,20.36050000,45.77870667,1.97823096,60.00000000,44.00000000,40084.00000000,203,31.00000000,77.00000000,32.00000000,458.00000000,488.00000000,Alcista
2022-02-05,8873091.18000000,190945390.97330001,369642.00000000,41571.70000000,41913.69000000,41382.59000000,2994.99000000,3060.47000000,2958.01000000,3012.65000000,356803.30710000,1073972573.34867311,730502.00000000,399.60000000,431.00000000,396.30000000,413.70000000,1031046.87000000,429828793.04900002,526783.00000000,20.04200000,20.61327214,24.85639342,20.04200000,49.54141467,1.97907160,36.00000000,32.00000000,42545.00000000,201,45.00000000,86.00000000,20.00000000,471.00000000,629.00000000,Alcista
2022-02-06,4783912.16000000,102159037.65279999,197998.00000000,41382.60000000,42656.00000000,42380.87000000,3012.64000000,3074.56000000,2950.21000000,3054.99000000,249394.59660000,749957614.96860898,522276.00000000,413.80000000,422.50000000,407.00000000,419.90000000,542631.17600000,225211627.85650000,345411.00000000,19.85300000,20.73677003,24.01874171,19.85300000,51.98968275,1.91985220,14.00000000,16.00000000,28534.00000000,156,31.00000000,61.00000000,3.00000000,236.00000000,236.00000000,Alcista
2022-02-07,9933306.22000000,220581220.08289999,367182.00000000,42380.87000000,44500.50000000,43839.99000000,3055.00000000,3186.00000000,2991.80000000,3139.77000000,455070.25290000,1410603197.75688195,898923.00000000,419.90000000,439.00000000,413.30000000,433.50000000,758247.66700000,326074842.59380001,475365.00000000,19.71300000,20.89041098,23.30609950,19.71300000,53.82024658,1.87629133,41.00000000,36.00000000,44870.00000000,213,29.00000000,88.00000000,48.00000000,648.00000000,573.00000000,Alcista
2022-02-08,10692150.43000000,234488489.33289999,367800.00000000,43839.99000000,45492.00000000,44042.99000000,3139.77000000,3232.87000000,3025.21000000,3116.69000000,514773.58370000,1602652876.88149500,910882.00000000,433.50000000,445.40000000,406.20000000,407.80000000,1148555.32100000,484080748.79259998,608313.00000000,19.59350000,20.96370517,22.73188987,19.59350000,50.56431319,1.89441338,30.00000000,17.00000000,44134.00000000,189,51.00000000,54.00000000,60.00000000,553.00000000,465.00000000,Bajista
2022-02-09,5280116.45000000,114891147.54860000,169292.00000000,44043.00000000,44799.00000000,44372.72000000,3116.69000000,3269.70000000,3055.00000000,3243.94000000,370267.89130000,1171445663.96422195,738015.00000000,407.90000000,427.70000000,407.10000000,422.90000000,633880.43100000,265055577.19780001,390401.00000000,19.54000000,21.05668563,22.47338712,19.54000000,51.83761524,1.84409814,12.00000000,17.00000000,31451.00000000,249,43.00000000,79.00000000,33.00000000,295.00000000,231.00000000,Lateral
2022-02-10,9903304.31000000,213074605.83559999,328132.00000000,44372.71000000,45821.00000000,43495.44000000,3243.60000000,3283.66000000,3056.74000000,3072.49000000,578212.83830000,1839815885.63563919,1039160.00000000,422.90000000,434.90000000,410.00000000,414.70000000,956240.33900000,403767915.00880003,518995.00000000,19.58200000,21.00462033,22.54552898,19.58200000,45.40539364,1.85451970,26.00000000,28.00000000,44486.00000000,176,35.00000000,75.00000000,67.00000000,498.00000000,408.00000000,Bajista
2022-02-11,9586582.78000000,192061181.46840000,269262.00000000,43495.44000000,43920.00000000,42373.73000000,3072.36000000,3138.62000000,2879.00000000,2927.54000000,462025.87510000,1404238408.51784205,912879.00000000,414.70000000,418.90000000,390.50000000,400.00000000,700843.20000000,286858834.36409998,438186.00000000,19.61750000,20.81179935,22.53394904,19.61750000,39.72566901,1.87562544,18.00000000,16.00000000,47362.00000000,158,35.00000000,42.00000000,25.00000000,647.00000000,495.00000000,Bajista
2022-02-12,6512111.12000000,122688402.68880001,187030.00000000,42373.73000000,43079.49000000,42217.87000000,2927.54000000,2985.98000000,2858.30000000,2918.88000000,336250.31310000,981432045.70335388,608416.00000000,400.00000000,407.10000000,393.30000000,403.60000000,521080.23700000,208673604.96110001,338979.00000000,19.61800000,20.62210417,22.53389849,19.61800000,39.17380907,1.82522362,12.00000000,10.00000000,34949.00000000,135,33.00000000,51.00000000,25.00000000,367.00000000,338.00000000,Lateral
2022-02-13,4675422.19000000,88371484.01400000,126204.00000000,42217.87000000,42760.00000000,42053.66000000,2918.58000000,2954.40000000,2836.70000000,2871.13000000,242751.35470000,705260941.48303699,444540.00000000,403.60000000,407.80000000,394.70000000,397.90000000,388657.05200000,156144929.82260001,267677.00000000,19.65350000,20.52203174,22.50734145,19.65350000,38.93537745,1.72821966,10.00000000,10.00000000,24185.00000000,152,24.00000000,46.00000000,9.00000000,306.00000000,303.00000000,Lateral
2022-02-14,5075585.02000000,93800750.71520001,146572.00000000,42053.65000000,42842.40000000,42535.94000000,2871.14000000,2964.97000000,2829.01000000,2929.75000000,381778.23800000,1107566192.88965797,607853.00000000,398.00000000,404.50000000,390.60000000,403.40000000,472210.31800000,187826631.94520000,281617.00000000,19.67300000,20.34850490,22.49500709,19.67300000,38.81665908,1.67120397,12.00000000,8.00000000,27095.00000000,277,64.00000000,72.00000000,33.00000000,272.00000000,214.00000000,Lateral
2022-02-15,5428840.64000000,106302711.80980000,175305.00000000,42535.94000000,44751.40000000,44544.86000000,2929.75000000,3196.19000000,2912.06000000,3183.52000000,448971.75400000,1381094746.21081090,795924.00000000,403.40000000,443.00000000,402.70000000,432.40000000,1184143.99000000,505124380.01279998,555199.00000000,19.77700000,20.33055206,22.50836669,19.77700000,47.24686364,1.67326083,8.00000000,14.00000000,25770.00000000,245,53.00000000,77.00000000,22.00000000,231.00000000,224.00000000,Alcista
2022-02-16,5643848.37000000,110895415.86910000,174940.00000000,44544.85000000,44549.97000000,43873.56000000,3183.53000000,3186.77000000,3044.03000000,3122.30000000,319997.62440000,999219896.16878700,633447.00000000,432.40000000,433.50000000,422.20000000,427.30000000,606252.49300000,259874383.31590000,376834.00000000,19.85900000,20.27621377,22.48281326,19.85900000,45.40115296,1.63517077,15.00000000,11.00000000,25218.00000000,209,46.00000000,60.00000000,27.00000000,399.00000000,280.00000000,Bajista
2022-02-17,7873044.60000000,147856052.99309999,244846.00000000,43873.56000000,44164.71000000,40515.70000000,3122.31000000,3160.00000000,2851.55000000,2891.87000000,488693.26240000,1467352492.88789701,840552.00000000,427.30000000,431.10000000,400.00000000,402.40000000,661874.71700000,275709832.71810001,399164.00000000,19.85000000,20.07466960,22.49573619,19.85000000,38.86149776,1.67623000,17.00000000,7.00000000,32251.00000000,222,48.00000000,85.00000000,35.00000000,624.00000000,352.00000000,Bajista
2022-02-18,6205167.39000000,112325850.22070000,180630.00000000,40515.71000000,40959.88000000,39974.44000000,2891.88000000,2943.97000000,2750.00000000,2779.48000000,502977.40690000,1428246802.95318604,742459.00000000,402.40000000,411.00000000,392.20000000,399.20000000,611936.67900000,245671823.91690001,332933.00000000,19.80400000,19.85993916,22.55522082,19.80400000,37.62137065,1.62864215,9.00000000,13.00000000,28379.00000000,171,36.00000000,52.00000000,52.00000000,353.00000000,259.00000000,Bajista
2022-02-19,3507413.77000000,62338104.68880000,105340.00000000,39974.45000000,40444.32000000,40079.17000000,2779.30000000,2830.96000000,2694.45000000,2763.63000000,293838.00250000,812399991.55452991,474447.00000000,399.20000000,406.40000000,393.00000000,399.80000000,410279.30400000,164154087.31119999,253423.00000000,19.78850000,19.66756400,22.58001769,19.78850000,37.74721717,1.57516771,7.00000000,17.00000000,20808.00000000,152,37.00000000,49.00000000,10.00000000,189.00000000,205.00000000,Lateral
2022-02-20,6518197.69000000,110985772.17129999,165504.00000000,40079.17000000,40125.44000000,38386.89000000,2763.63000000,2764.64000000,2576.00000000,2621.99000000,386384.90400000,1023095361.85772395,615990.00000000,399.80000000,400.00000000,375.00000000,380.60000000,624148.52500000,239051430.97180000,344722.00000000,19.66550000,19.40493886,22.72396023,19.66550000,34.28360331,1.54837001,34.00000000,37.00000000,30974.00000000,142,35.00000000,42.00000000,10.00000000,449.00000000,357.00000000,Bajista
2022-02-21,11178458.24000000,188216746.64640000,273365.00000000,38386.89000000,39494.35000000,37008.16000000,2621.99000000,2759.51000000,2558.00000000,2568.02000000,761838.98580000,2030019705.14723682,1116485.00000000,380.70000000,393.70000000,355.00000000,356.60000000,1219652.48100000,457114758.21130002,537899.00000000,19.49600000,19.09780182,22.91172481,19.49600000,31.81579247,1.55991501,32.00000000,29.00000000,39332.00000000,176,34.00000000,73.00000000,42.00000000,599.00000000,460.00000000,Bajista
2022-02-22,8427783.22000000,136778287.80050001,185607.00000000,37008.16000000,38429.00000000,38230.33000000,2568.03000000,2665.74000000,2500.00000000,2636.29000000,692639.49420000,1787436157.60826707,1047915.00000000,356.70000000,375.40000000,348.70000000,374.30000000,940456.82200000,340225406.77270001,395255.00000000,19.38800000,18.85991594,23.01974118,19.38800000,34.72698029,1.51492108,23.00000000,31.00000000,33145.00000000,182,34.00000000,59.00000000,26.00000000,485.00000000,401.00000000,Alcista
2022-02-23,10055911.02000000,168295996.14669999,237953.00000000,38230.33000000,39249.93000000,37250.01000000,2636.28000000,2753.55000000,2575.83000000,2579.71000000,504470.14120000,1347740672.08534408,839481.00000000,374.30000000,384.20000000,365.30000000,365.60000000,698692.66100000,262913145.32069999,340110.00000000,19.24050000,18.58468585,23.16417927,19.24050000,32.48638336,1.52099815,31.00000000,37.00000000,31779.00000000,152,37.00000000,41.00000000,24.00000000,643.00000000,601.00000000,Bajista
2022-02-24,22293881.52800000,336875109.94484699,466213.00000000,37250.02000000,39843.00000000,38327.21000000,2579.70000000,2740.00000000,2300.00000000,2596.20000000,1395732.77530000,3417715584.18702459,1774038.00000000,365.60000000,371.30000000,323.50000000,361.20000000,1949035.93500000,670530462.92949998,727590.00000000,19.02450000,18.35376339,23.12318991,19.02450000,33.87211484,1.60521257,74.00000000,59.00000000,68660.00000000,189,59.00000000,54.00000000,42.00000000,1109.00000000,984.00000000,Lateral
2022-02-25,8246998.11000000,134910660.02790001,211521.00000000,38328.68000000,39683.53000000,39219.17000000,2596.26000000,2834.97000000,2571.72000000,2768.49000000,679394.17620000,1818778014.60361123,1102014.00000000,361.20000000,377.20000000,356.80000000,375.00000000,783242.16000000,286459035.49180001,383154.00000000,18.82050000,18.24864306,22.84536012,18.82050000,41.31395189,1.61484024,42.00000000,17.00000000,30204.00000000,150,29.00000000,64.00000000,50.00000000,491.00000000,506.00000000,Alcista
2022-02-26,10979780.48000000,198667445.30759999,309549.00000000,39219.16000000,40348.45000000,39116.72000000,2768.05000000,2878.00000000,2727.50000000,2779.47000000,418485.25290000,1169315477.80949998,781683.00000000,375.00000000,386.10000000,370.50000000,373.70000000,548687.94100000,206711446.36449999,304302.00000000,18.62650000,18.22781991,22.40339436,18.62650000,45.99737288,1.61520879,50.00000000,39.00000000,39304.00000000,140,33.00000000,42.00000000,14.00000000,607.00000000,459.00000000,Alcista
2022-02-27,9879341.39000000,176867091.99669999,262992.00000000,39116.73000000,39855.70000000,37699.07000000,2779.47000000,2836.33000000,2557.98000000,2616.79000000,650198.77850000,1757950720.80378103,1149184.00000000,373.70000000,381.20000000,358.10000000,360.10000000,677364.94900000,249999154.45570001,354177.00000000,18.38400000,18.15850373,21.77672987,18.38400000,43.45944952,1.61769388,47.00000000,30.00000000,34070.00000000,108,23.00000000,36.00000000,8.00000000,517.00000000,515.00000000,Bajista
2022-02-28,14924830.91000000,262571854.01230001,326935.00000000,37699.08000000,44225.84000000,43160.00000000,2616.79000000,2951.60000000,2568.62000000,2920.95000000,733794.44880000,2004492152.83827400,1203874.00000000,360.10000000,397.20000000,355.80000000,395.60000000,773064.48000000,289850493.03469998,417256.00000000,18.24800000,18.23293195,21.30610791,18.24800000,51.31866602,1.68000146,58.00000000,67.00000000,43318.00000000,247,55.00000000,90.00000000,34.00000000,823.00000000,1161.00000000,Alcista
2022-03-01,11677345.78000000,220601939.17170000,320889.00000000,43160.00000000,44949.00000000,44421.20000000,2920.83000000,3037.94000000,2854.09000000,2976.33000000,673901.69760000,1983738648.09162712,1237486.00000000,395.70000000,424.90000000,390.40000000,408.70000000,1403695.83200000,570619625.59179997,680260.00000000,18.09550000,18.29550986,20.66751458,18.09550000,51.05330612,1.64857278,46.00000000,31.00000000,39826.00000000,207,44.00000000,66.00000000,59.00000000,679.00000000,602.00000000,Lateral
2022-03-02,8422865.21000000,158046725.71660000,236252.00000000,44421.20000000,45400.00000000,43892.98000000,2976.33000000,3043.91000000,2914.21000000,2947.30000000,614623.74610000,1828572588.46125603,1050193.00000000,408.70000000,415.70000000,403.80000000,409.30000000,788499.44300000,323372980.94400001,430117.00000000,18.00050000,18.32546130,20.33847754,18.00050000,49.50940203,1.59581759,34.00000000,53.00000000,31110.00000000,159,30.00000000,68.00000000,34.00000000,471.00000000,419.00000000,Lateral
2022-03-03,7635060.13000000,139034673.92460001,199171.00000000,43892.99000000,44101.12000000,42454.00000000,2947.31000000,2970.97000000,2785.00000000,2833.99000000,446192.23530000,1282099960.45834875,770738.00000000,409.30000000,413.20000000,397.40000000,402.60000000,577002.32500000,233991241.51750001,320905.00000000,17.95250000,18.29636975,20.24708384,17.95250000,46.33005504,1.54611633,25.00000000,37.00000000,22483.00000000,127,22.00000000,44.00000000,38.00000000,441.00000000,324.00000000,Bajista
2022-03-04,8560042.35000000,147170903.42019999,217361.00000000,42454.00000000,42527.30000000,39148.66000000,2834.00000000,2836.17000000,2573.00000000,2622.10000000,556178.75880000,1499282207.48279405,934846.00000000,402.60000000,403.50000000,372.00000000,374.20000000,756176.61000000,294267657.11170000,366024.00000000,17.85100000,18.15290596,20.16263925,17.85100000,40.49212837,1.54710802,51.00000000,59.00000000,28571.00000000,121,26.00000000,43.00000000,30.00000000,405.00000000,302.00000000,Bajista
2022-03-05,5101742.90000000,86612442.44660001,160982.00000000,39148.65000000,39613.24000000,39397.96000000,2622.11000000,2685.12000000,2589.38000000,2665.15000000,268730.30360000,709708518.86246395,531829.00000000,374.10000000,387.30000000,367.20000000,384.70000000,453970.24200000,171261274.71360001,269443.00000000,17.78100000,18.07453397,20.06657126,17.78100000,43.83801776,1.55231459,22.00000000,28.00000000,20710.00000000,84,21.00000000,30.00000000,9.00000000,193.00000000,193.00000000,Alcista
2022-03-06,5491289.20000000,93558590.64100000,158563.00000000,39397.97000000,39693.87000000,38420.81000000,2665.16000000,2676.29000000,2535.00000000,2551.29000000,336487.90990000,881200532.28550911,528787.00000000,384.80000000,387.30000000,371.60000000,375.00000000,489079.15800000,185729892.84040001,260216.00000000,17.69550000,17.97124502,19.96504158,17.69550000,42.22808267,1.51857783,17.00000000,17.00000000,20462.00000000,125,30.00000000,47.00000000,14.00000000,373.00000000,282.00000000,Bajista
2022-03-07,7318888.43000000,121170466.38380000,206090.00000000,38420.80000000,39547.57000000,37988.00000000,2551.30000000,2649.00000000,2445.00000000,2491.12000000,620171.67870000,1575658962.13564205,870430.00000000,375.00000000,385.90000000,362.80000000,380.60000000,949294.91000000,356471656.44550002,394557.00000000,17.50800000,17.82255501,19.53924198,17.50800000,39.55914683,1.49153656,39.00000000,35.00000000,30071.00000000,145,38.00000000,47.00000000,31.00000000,255.00000000,261.00000000,Bajista
2022-03-08,6275907.39000000,105512504.40250000,167546.00000000,37988.01000000,39362.08000000,38730.63000000,2491.12000000,2624.00000000,2480.15000000,2575.97000000,561659.74210000,1438848034.00870395,812094.00000000,380.60000000,388.70000000,375.30000000,381.40000000,647492.04700000,247897754.62790000,298402.00000000,17.36850000,17.74135930,19.12682051,17.36850000,43.28623742,1.45428395,20.00000000,20.00000000,21558.00000000,147,37.00000000,38.00000000,38.00000000,273.00000000,270.00000000,Alcista
2022-03-09,5742934.66000000,101623622.26220000,163035.00000000,38730.63000000,42594.06000000,41941.71000000,2575.98000000,2775.85000000,2567.70000000,2726.98000000,562771.74030000,1524779168.02215290,840331.00000000,381.40000000,402.70000000,381.00000000,393.20000000,1012850.74700000,399432781.31459999,464185.00000000,17.35350000,17.75265841,19.08953312,17.35350000,48.70049822,1.43683510,31.00000000,25.00000000,23685.00000000,198,36.00000000,62.00000000,32.00000000,253.00000000,250.00000000,Alcista
2022-03-10,5040333.69000000,86136754.85380000,144446.00000000,41941.70000000,42039.63000000,39422.00000000,2726.98000000,2733.25000000,2550.27000000,2606.70000000,559029.93770000,1460470256.47573590,740676.00000000,393.20000000,394.50000000,363.00000000,372.00000000,791332.98400000,296391848.90770000,385923.00000000,17.31050000,17.67716714,19.04077715,17.31050000,44.11416160,1.42348973,20.00000000,14.00000000,19468.00000000,140,35.00000000,43.00000000,34.00000000,192.00000000,176.00000000,Bajista
2022-03-11,9499810.42000000,168964892.80599999,258063.00000000,39422.01000000,40236.26000000,38729.57000000,2606.69000000,2676.78000000,2522.57000000,2556.86000000,494583.65680000,1281060913.83551788,684407.00000000,372.10000000,380.00000000,364.70000000,371.90000000,510174.58600000,189829352.13479999,273544.00000000,17.30300000,17.67838931,19.02531356,17.30300000,48.36199082,1.45038332,64.00000000,49.00000000,33503.00000000,127,34.00000000,46.00000000,30.00000000,539.00000000,592.00000000,Alcista
2022-03-12,6497976.77000000,118947709.24800000,229172.00000000,38729.57000000,39486.71000000,38807.36000000,2556.86000000,2616.79000000,2553.39000000,2568.80000000,219236.57110000,567134036.89667594,327122.00000000,371.90000000,379.20000000,371.10000000,372.40000000,402475.64600000,151304077.17420000,227739.00000000,17.36450000,17.72235224,19.11391676,17.36450000,50.84243781,1.42321308,58.00000000,59.00000000,26453.00000000,115,28.00000000,42.00000000,10.00000000,333.00000000,340.00000000,Alcista
2022-03-13,4818274.40000000,86043792.84750000,170760.00000000,38807.35000000,39310.00000000,37777.34000000,2568.80000000,2603.32000000,2493.00000000,2515.65000000,316942.16010000,811775081.55799389,444352.00000000,372.40000000,377.20000000,360.10000000,361.40000000,424762.64200000,157468699.64730000,252852.00000000,17.41650000,17.67450917,19.08179607,17.41650000,45.97964191,1.41226929,44.00000000,19.00000000,20043.00000000,114,28.00000000,35.00000000,17.00000000,262.00000000,206.00000000,Bajista
2022-03-14,4696610.20000000,82067579.76850000,132672.00000000,37777.35000000,39947.12000000,39671.37000000,2515.66000000,2609.60000000,2498.67000000,2589.41000000,386630.19120000,991479973.09149408,609122.00000000,361.40000000,373.90000000,359.50000000,373.40000000,467814.98400000,171918309.38040000,250927.00000000,17.47150000,17.67693686,19.09749231,17.47150000,48.73464288,1.37282149,32.00000000,35.00000000,19266.00000000,144,34.00000000,43.00000000,28.00000000,183.00000000,168.00000000,Alcista
