Open,High,Close,Volume,Quote asset volume,Number of trades,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_BNBUSDT,RSI,ATR,total_trades_coinbase,sell_1000x_high,Tendencia
0.28339411,0.27746451,0.26531263,0.12138689,0.05829848,144446.0,0.14028416,0.30221599,385923.0,44.1141616,1.42348973,19468.0,176.0,Bajista fuerte
0.26545904,0.2883531,0.27986287,0.24596101,0.11669382,258063.0,0.12222101,0.26248953,273544.0,48.36199082,1.45038332,33503.0,592.0,Alcista fuerte
0.28000638,0.29340852,0.28883219,0.16210571,0.0814308,229172.0,0.04504611,0.10440528,227739.0,50.84243781,1.42321308,26453.0,340.0,Alcista fuerte
0.28877464,0.28660315,0.27049491,0.11518374,0.05823294,170760.0,0.07243125,0.15857595,252852.0,45.97964191,1.41226929,20043.0,206.0,Bajista fuerte
0.270441,0.27610344,0.28006219,0.11178508,0.05542964,132672.0,0.09196357,0.19836786,250927.0,48.73464288,1.37282149,19266.0,168.0,Alcista fuerte
0.28000638,0.27999222,0.28225469,0.09446812,0.04790808,139848.0,0.11286481,0.24220121,232435.0,49.3718672,1.34690567,18504.0,245.0,Alcista leve
0.28219844,0.30196383,0.30697016,0.23163099,0.1136055,272437.0,0.17032895,0.37573642,348707.0,56.00986801,1.35784098,33157.0,479.0,Alcista fuerte
0.30690899,0.30507486,0.30099061,0.11248162,0.06062764,131772.0,0.08991256,0.21316405,292447.0,54.15972173,1.31228091,21047.0,216.0,Bajista fuerte
0.30093063,0.30215827,0.30497698,0.10872599,0.05786569,136167.0,0.13958509,0.33109428,309939.0,55.22166874,1.29497513,23560.0,311.0,Alcista leve
0.3049162,0.31363018,0.3139463,0.11901061,0.06519554,173538.0,0.07496203,0.19167287,285223.0,57.60164077,1.26890547,23689.0,291.0,Alcista fuerte
0.31388374,0.30721369,0.29899743,0.08297352,0.04631465,125787.0,0.08943504,0.22000505,265148.0,52.58514492,1.25969794,19308.0,192.0,Bajista fuerte
0.29913712,0.29943613,0.30079129,0.09606147,0.05229554,133812.0,0.10978776,0.26785286,282212.0,53.1128429,1.21686237,18666.0,214.0,Alcista leve
0.30093063,0.32704647,0.33009109,0.21218692,0.11332072,299893.0,0.14192074,0.35360725,315030.0,60.78891987,1.25851506,29422.0,459.0,Alcista fuerte
0.33022459,0.33968501,0.34623587,0.2101789,0.11628839,358597.0,0.11083568,0.27795649,283766.0,64.26093036,1.26362113,33281.0,376.0,Alcista fuerte
0.34616688,0.34687925,0.35101951,0.18053398,0.10321776,253390.0,0.14536892,0.37041956,312271.0,65.2429629,1.26264819,32373.0,335.0,Alcista fuerte
0.35094956,0.34454598,0.33646928,0.14429138,0.08369499,179435.0,0.12068391,0.31817327,324808.0,59.85551472,1.25817332,25549.0,238.0,Bajista fuerte
0.3366015,0.33793506,0.34404337,0.06864897,0.04367402,83292.0,0.04165421,0.12199064,197760.0,61.63161846,1.22544665,20471.0,190.0,Alcista fuerte
0.34417409,0.36593428,0.37493771,0.12626677,0.07629952,204128.0,0.07762355,0.21623364,302985.0,67.87498173,1.26434332,30048.0,367.0,Alcista fuerte
0.37506227,0.3824616,0.36556975,0.23540206,0.14414252,297796.0,0.13137319,0.37001023,410910.0,64.4502948,1.28474737,43982.0,461.0,Bajista fuerte
0.3654969,0.37526735,0.37414044,0.19675866,0.11995601,214376.0,0.11418144,0.33090142,372204.0,66.13386809,1.27369399,32526.0,535.0,Alcista fuerte
0.37426516,0.37604511,0.37473839,0.20365081,0.12321624,229519.0,0.0834016,0.24599197,435588.0,66.25394418,1.28128727,34746.0,538.0,Lateral
0.374863,0.37721174,0.35241474,0.22500855,0.13423547,248492.0,0.11115199,0.31673672,511531.0,57.9876994,1.33119533,38497.0,486.0,Bajista fuerte
0.35234451,0.35990667,0.3671643,0.2027248,0.1175251,237844.0,0.13275558,0.37302671,502046.0,61.4132697,1.3482528,31612.0,445.0,Alcista fuerte
0.36709113,0.39257243,0.37792749,0.28013215,0.17091846,391350.0,0.12370921,0.36418103,416135.0,63.73690523,1.38766332,35705.0,622.0,Alcista fuerte
0.37785218,0.38712814,0.38988659,0.19002038,0.11935382,209588.0,0.09054859,0.27436053,362521.0,66.17426398,1.36425879,28569.0,443.0,Alcista fuerte
0.38980889,0.38051721,0.3835084,0.18853749,0.11559022,209325.0,0.10972056,0.32533234,380099.0,63.71459355,1.38324031,27427.0,421.0,Bajista fuerte
0.38363125,0.37837838,0.36138407,0.14947915,0.09384284,169360.0,0.09508943,0.28512032,424545.0,55.94643779,1.38729457,25694.0,334.0,Bajista fuerte
0.36131205,0.3531013,0.32291563,0.21203007,0.11891855,254683.0,0.18996227,0.51274155,504090.0,45.54801491,1.43891639,41956.0,390.0,Bajista fuerte
0.322652,0.33035193,0.33387814,0.12028636,0.06849343,143840.0,0.11201752,0.30442915,400142.0,48.48638905,1.42185093,25407.0,232.0,Alcista fuerte
0.3338116,0.32899086,0.31454426,0.11023175,0.06324226,119032.0,0.1244181,0.34084016,363605.0,43.97893025,1.42314729,22252.0,187.0,Bajista fuerte
0.31448158,0.31440793,0.32092245,0.04563095,0.02972696,60605.0,0.04314234,0.130201,207253.0,45.77000781,1.36006534,17073.0,127.0,Alcista fuerte
0.32105777,0.32257437,0.31035857,0.08440018,0.04926836,92359.0,0.04870846,0.14623287,212728.0,43.30073627,1.34077496,16710.0,270.0,Bajista fuerte
0.310496,0.30390822,0.27009627,0.19502949,0.09500972,196300.0,0.1779441,0.44991277,361757.0,35.45068224,1.40857675,44836.0,383.0,Bajista fuerte
0.27004245,0.27960334,0.28145742,0.12236101,0.06059512,140966.0,0.14602799,0.36651924,364735.0,38.82112548,1.37082127,30827.0,304.0,Alcista fuerte
0.28140133,0.28465876,0.2900281,0.08460258,0.0446378,109086.0,0.1010647,0.26342906,338150.0,41.31074093,1.33933404,19331.0,238.0,Alcista fuerte
0.28997031,0.28815866,0.28424787,0.08059924,0.04297634,100658.0,0.09806037,0.25555854,264015.0,40.1248137,1.31581018,17989.0,214.0,Bajista fuerte
0.28419123,0.28718647,0.29281856,0.05012679,0.02941751,76905.0,0.05356381,0.14614705,192015.0,42.74922309,1.26825231,16962.0,141.0,Alcista fuerte
0.29295949,0.29243632,0.29820016,0.04596483,0.02796752,67396.0,0.03302644,0.09756319,153106.0,44.39723773,1.21552,14571.0,136.0,Alcista fuerte
0.29814073,0.29457515,0.28085946,0.05870625,0.03377701,79407.0,0.05192297,0.14315928,167160.0,40.36517997,1.21155428,14259.0,173.0,Bajista fuerte
0.28080349,0.28582539,0.28903151,0.115541,0.05779984,130168.0,0.12661247,0.31277777,298174.0,42.99272614,1.21501469,23323.0,269.0,Alcista fuerte
0.28917319,0.29749174,0.30358175,0.07116419,0.03979586,93175.0,0.08432442,0.22382968,299856.0,47.43373132,1.19394221,16744.0,194.0,Alcista fuerte
0.30372053,0.3087692,0.30776744,0.13069129,0.06976566,162840.0,0.09991514,0.26344013,355369.0,48.67247777,1.1800892,25003.0,336.0,Alcista fuerte
0.30790538,0.31149135,0.28962947,0.10837759,0.05891626,147076.0,0.14131273,0.36333619,323273.0,43.85018589,1.21365426,29371.0,232.0,Bajista fuerte
0.28937247,0.28913086,0.29162265,0.08212193,0.04446664,93788.0,0.11040695,0.27776447,255825.0,44.5009134,1.15982181,20608.0,309.0,Alcista leve
0.29156454,0.30351935,0.2997947,0.08068216,0.04479302,110244.0,0.03617242,0.1015549,187741.0,47.20258195,1.17054882,20445.0,397.0,Alcista fuerte
0.29973496,0.30138052,0.28943015,0.06515728,0.03719012,90421.0,0.04496776,0.12135987,172618.0,44.25978878,1.16479534,19555.0,196.0,Bajista fuerte
0.28937247,0.28368656,0.28803492,0.12909033,0.06360281,152371.0,0.1571483,0.37499556,337734.0,43.86335088,1.16230995,28407.0,251.0,Bajista leve
0.2881768,0.28543652,0.25973172,0.14240201,0.06851261,153082.0,0.13247953,0.32081609,297370.0,36.68493557,1.21785924,31241.0,318.0,Bajista fuerte
0.25967996,0.26463154,0.26491399,0.0862159,0.04272077,102653.0,0.12064234,0.28911781,250590.0,38.66422947,1.18729787,22908.0,172.0,Alcista fuerte
0.2648612,0.26774256,0.26591059,0.09961475,0.04878336,120035.0,0.13421971,0.32591033,390114.0,39.05877376,1.15106231,23914.0,215.0,Lateral
0.2658576,0.26074276,0.24996512,0.09334243,0.04444091,110239.0,0.13102033,0.31182578,343294.0,35.16155588,1.14598643,24526.0,201.0,Bajista fuerte
0.24991531,0.24868754,0.21628032,0.149509,0.06348885,155043.0,0.08667382,0.20647969,278317.0,28.65662697,1.22627311,29402.0,328.0,Bajista fuerte
0.21623722,0.23079914,0.2334217,0.12212186,0.05115206,142003.0,0.10763546,0.25138851,285078.0,35.22390858,1.21368218,28837.0,206.0,Alcista fuerte
0.23337518,0.23216022,0.22544896,0.13101958,0.05467334,131461.0,0.12982316,0.30566863,242777.0,33.67138158,1.20127631,29354.0,301.0,Bajista fuerte
0.22560332,0.22496597,0.22066532,0.07568212,0.03337427,78494.0,0.08767553,0.21050829,213156.0,32.73898064,1.16618514,21360.0,190.0,Bajista fuerte
0.22082063,0.24674315,0.25295489,0.15499598,0.0655488,141696.0,0.13739953,0.32711148,290822.0,44.0095138,1.20360049,30267.0,403.0,Alcista fuerte
0.25290449,0.24868754,0.21787487,0.23525553,0.09436529,214438.0,0.18956209,0.43402886,535227.0,36.79576258,1.29120045,41391.0,424.0,Bajista fuerte
0.21783145,0.21407739,0.21269259,0.17001407,0.06590814,156333.0,0.18300461,0.40358576,322398.0,35.86062018,1.26040042,36917.0,395.0,Bajista fuerte
0.21284948,0.20843865,0.20133145,0.10086882,0.04012988,100115.0,0.08765879,0.19747861,265003.0,33.83070813,1.24322896,22729.0,321.0,Bajista fuerte
0.20129133,0.1987167,0.19136553,0.17667103,0.06393519,140423.0,0.19594412,0.40624616,311749.0,32.11348513,1.21514118,26923.0,408.0,Bajista fuerte
0.19152667,0.19113358,0.13894481,0.52240315,0.15925792,385487.0,0.42502151,0.8037988,691845.0,24.94189472,1.34120252,66320.0,1113.0,Bajista fuerte
0.1391164,0.17071748,0.15369437,0.50874151,0.1504248,385047.0,0.41821097,0.78724373,770073.0,29.69907625,1.3975452,79486.0,864.0,Alcista fuerte
0.15346446,0.15555123,0.1084491,0.87435932,0.2206098,683576.0,0.5505711,0.9986743,1310616.0,24.55731576,1.5548634,112680.0,1195.0,Bajista fuerte
0.10802894,0.11394128,0.10087501,0.69932811,0.14932845,502173.0,0.62970265,0.97205002,1678892.0,23.81404924,1.60237316,94504.0,1056.0,Bajista fuerte
0.10065563,0.15807894,0.13575572,0.70382974,0.18970505,427446.0,0.30144993,0.50032298,777961.0,33.75754776,1.71863222,79685.0,1432.0,Alcista fuerte
0.13552938,0.15360684,0.15249846,0.42482407,0.11639524,300699.0,0.14161784,0.23040664,518046.0,37.94425177,1.7244442,45605.0,875.0,Alcista fuerte
0.15266734,0.15963445,0.16266369,0.29017875,0.08458531,218941.0,0.12777469,0.21526636,392238.0,40.40692738,1.69412676,32527.0,571.0,Alcista fuerte
0.16263127,0.15846782,0.13914413,0.26136376,0.07467787,213935.0,0.21400986,0.34912676,416224.0,36.77090898,1.67597485,30717.0,418.0,Bajista fuerte
0.13891712,0.14932919,0.14731618,0.22198267,0.06421959,167846.0,0.14286811,0.23901967,340424.0,38.83054918,1.62126236,21909.0,465.0,Alcista fuerte
0.14708754,0.14602372,0.11642184,0.28253497,0.07534627,195469.0,0.16061788,0.25833357,327144.0,34.28384712,1.62974362,27617.0,733.0,Bajista fuerte
0.11639864,0.13124635,0.12718503,0.26977383,0.06941422,176101.0,0.19142083,0.30250778,352294.0,37.04932445,1.59833336,29888.0,814.0,Alcista fuerte
0.12735896,0.12832977,0.12000957,0.2125642,0.05525521,133824.0,0.14531567,0.23387621,374986.0,35.96278691,1.54202383,31088.0,642.0,Bajista fuerte
0.11998565,0.12521874,0.12658707,0.09529648,0.0259642,72163.0,0.05054894,0.08305522,233370.0,37.76455288,1.47759356,20625.0,205.0,Alcista fuerte
0.12656185,0.12988528,0.12977617,0.10588429,0.02951172,80446.0,0.08330425,0.1372457,264728.0,38.6656272,1.40562259,18910.0,251.0,Alcista leve
0.1297503,0.13882948,0.12419525,0.24691776,0.06697978,159435.0,0.16188133,0.26593029,403707.0,37.6386068,1.37664955,25426.0,726.0,Bajista fuerte
0.1241705,0.12852421,0.13037412,0.17426724,0.04604799,99855.0,0.13329589,0.21085297,360566.0,39.55294003,1.32903172,20403.0,567.0,Alcista fuerte
0.13034814,0.12988528,0.12399593,0.16972439,0.04533591,92236.0,0.13068628,0.20798737,324800.0,38.24773012,1.27481517,19889.0,529.0,Bajista fuerte
0.12397122,0.12327435,0.1094457,0.3607907,0.08728305,170161.0,0.31117523,0.45657765,472567.0,35.37951921,1.26804266,30752.0,1293.0,Bajista fuerte
0.10942389,0.12327435,0.10904706,0.41725295,0.09984159,231349.0,0.3470381,0.48476145,485013.0,35.30141232,1.28032533,40736.0,1077.0,Lateral
0.10902533,0.11938557,0.11961093,0.14695699,0.03686701,101637.0,0.14007149,0.19761388,238331.0,39.13608112,1.2495878,18547.0,490.0,Alcista fuerte
0.11978637,0.12405211,0.12618844,0.14443248,0.03764543,104928.0,0.10480061,0.15066464,223923.0,41.46251066,1.21104582,17848.0,531.0,Alcista fuerte
0.12636257,0.13863504,0.13595503,0.21728769,0.05939453,131600.0,0.2120064,0.32379553,359039.0,44.83434036,1.18739969,25545.0,626.0,Alcista fuerte
0.13592794,0.13591289,0.13356321,0.22620388,0.06164977,134597.0,0.19411895,0.30606506,351755.0,44.16343048,1.15329971,22395.0,624.0,Bajista leve
0.13373588,0.13785728,0.11582388,0.26433532,0.06982353,159686.0,0.27448648,0.4114991,352811.0,39.44848012,1.17734973,24733.0,694.0,Bajista fuerte
0.11560152,0.12580206,0.12439457,0.14588123,0.03767404,96897.0,0.20468026,0.2965278,245840.0,42.63505437,1.15325332,20885.0,422.0,Alcista fuerte
0.1241705,0.12191328,0.11403002,0.12543431,0.03224234,91231.0,0.19136633,0.27094341,240420.0,39.90043907,1.12302094,22078.0,278.0,Bajista fuerte
0.11420657,0.11471904,0.11542525,0.05782522,0.01580725,49414.0,0.09242583,0.13140386,170227.0,40.4541212,1.07280516,17704.0,195.0,Alcista leve
0.11560152,0.11471904,0.11363138,0.04728081,0.01336389,44509.0,0.08785584,0.12731206,172367.0,39.94458357,1.01831908,9771.0,201.0,Bajista leve
0.11360874,0.12210772,0.11682047,0.12071876,0.03189022,90771.0,0.20901509,0.31312896,357412.0,41.35868113,0.98986771,17229.0,324.0,Alcista leve
0.11679719,0.11374684,0.11123956,0.12294352,0.03042903,101635.0,0.37531997,0.53057955,415694.0,39.60132555,0.96702002,21321.0,266.0,Bajista fuerte
0.11101811,0.11160801,0.10685456,0.08708445,0.02206061,74199.0,0.24748657,0.35456282,267476.0,38.22693006,0.93366145,15071.0,203.0,Bajista fuerte
0.10683326,0.11296908,0.11143888,0.11689025,0.02933243,83722.0,0.13363615,0.19211593,191304.0,40.5499043,0.90697134,18814.0,336.0,Alcista fuerte
0.11121739,0.11102469,0.0996791,0.16069478,0.03806784,115506.0,0.25127757,0.34380796,339014.0,36.73380248,0.90290196,25813.0,416.0,Bajista fuerte
0.09985851,0.10091386,0.08732136,0.16996521,0.037363,115676.0,0.3256335,0.40282186,269404.0,33.19815888,0.90626611,26791.0,797.0,Bajista fuerte
0.08750324,0.08652537,0.07496362,0.24151944,0.04852937,140323.0,0.42174232,0.49058768,344673.0,30.08021553,0.89367567,32427.0,894.0,Bajista fuerte
0.07474941,0.07427571,0.06758885,0.50203379,0.08827243,286131.0,1.0,1.0,738817.0,28.36792851,0.9098417,62833.0,1431.0,Bajista fuerte
0.06757538,0.07583123,0.07396703,0.37774032,0.06977523,195338.0,0.74498299,0.69134423,587234.0,31.97454539,0.90771015,44428.0,1088.0,Alcista fuerte
0.07395229,0.09974723,0.09649,0.50251041,0.09565319,280199.0,0.85662763,0.75228641,667284.0,42.90638372,0.98215942,51255.0,1151.0,Alcista fuerte
0.09667005,0.09527513,0.06938271,0.31338039,0.06217909,187912.0,0.38927483,0.34409413,356855.0,35.5100263,1.02557661,37784.0,815.0,Bajista fuerte
0.06936888,0.07408128,0.07237249,0.15343902,0.0293485,87678.0,0.32573235,0.27312482,249702.0,36.80399169,0.9837497,32548.0,616.0,Alcista leve
0.07235806,0.07291464,0.06778816,0.27167522,0.04790905,135699.0,0.63076509,0.48000794,457262.0,35.62369633,0.98062473,42896.0,897.0,Bajista fuerte
0.06797393,0.07758118,0.07735544,0.18566183,0.0347151,102644.0,0.54937559,0.4422434,354926.0,39.95176466,0.97415153,31758.0,579.0,Alcista fuerte
0.07734003,0.08477542,0.08413227,0.20627684,0.04133893,128520.0,0.46618038,0.40175962,315623.0,42.88110757,0.96528356,25555.0,700.0,Alcista fuerte
0.08431478,0.08983084,0.08213908,0.16068837,0.03405203,106059.0,0.34967334,0.31110304,302528.0,42.22860465,0.93990617,23747.0,454.0,Bajista leve
0.08192344,0.08088664,0.07456499,0.12722788,0.02553245,82576.0,0.34991564,0.29335073,251238.0,39.75314291,0.90634144,26901.0,373.0,Bajista fuerte
0.07474941,0.08088664,0.0823384,0.1137443,0.02318144,72097.0,0.34187076,0.29224765,299259.0,43.41908141,0.87445991,30492.0,367.0,Alcista fuerte
0.08232199,0.09099747,0.09031114,0.13519933,0.02898856,88031.0,0.35837389,0.33070136,313643.0,46.98237121,0.8562842,23585.0,383.0,Alcista fuerte
0.09049242,0.09158079,0.08931454,0.08844336,0.01958978,64495.0,0.22519754,0.21099744,238844.0,46.58741905,0.83654962,19509.0,298.0,Lateral
0.08949602,0.09391406,0.08353431,0.11390145,0.02498882,77539.0,0.23141915,0.22108378,231565.0,44.26326104,0.8253675,19989.0,323.0,Bajista fuerte
0.08351767,0.08827533,0.08154113,0.11158421,0.02381912,71708.0,0.22708877,0.21075176,224326.0,43.45815157,0.80355554,18146.0,353.0,Bajista leve
0.08152488,0.08438654,0.07297044,0.15112646,0.0305173,86584.0,0.29304787,0.27000082,295208.0,40.08205653,0.79901585,22560.0,447.0,Bajista fuerte
0.0729559,0.07349796,0.06738953,0.17537126,0.03285266,89615.0,0.34670863,0.29980607,286457.0,38.01129386,0.77694329,26276.0,688.0,Bajista fuerte
0.06757538,0.06688703,0.06798748,0.17382407,0.03093478,94117.0,0.38178668,0.30676191,312512.0,38.37862658,0.75430449,33162.0,600.0,Lateral
0.06797393,0.06999806,0.06180861,0.18947888,0.03353836,97326.0,0.42147038,0.34839059,292502.0,36.0043714,0.75185417,33184.0,581.0,Bajista fuerte
0.0617963,0.06319269,0.06340316,0.06794892,0.01248538,43896.0,0.18394713,0.14552018,171343.0,37.08604916,0.71886458,16433.0,280.0,Alcista leve
0.06339053,0.0647482,0.0638018,0.06698157,0.01234479,48284.0,0.16430894,0.1307382,151738.0,37.37105083,0.69465997,11783.0,340.0,Lateral
0.06398836,0.06902586,0.07017998,0.11700342,0.02149978,69376.0,0.30595313,0.25936163,210928.0,41.90565104,0.68432712,14425.0,542.0,Alcista fuerte
0.070166,0.06941474,0.06360248,0.20997957,0.03731111,108593.0,0.37570205,0.32838541,260306.0,38.78678776,0.68044661,23366.0,765.0,Bajista fuerte
0.0635898,0.06513708,0.06539634,0.14240787,0.02565334,70443.0,0.32323507,0.28618555,246590.0,40.09624419,0.65470042,23879.0,586.0,Alcista leve
0.06518403,0.07194245,0.07277112,0.15232531,0.02838275,73511.0,0.26424911,0.24634722,215455.0,45.2788153,0.64222182,18327.0,600.0,Alcista fuerte
0.07275662,0.07388684,0.06758885,0.17153089,0.03200584,80147.0,0.31699887,0.30351394,250004.0,42.49653401,0.63349169,16904.0,525.0,Bajista fuerte
0.06757538,0.07194245,0.07177453,0.07939245,0.01558626,50100.0,0.14513507,0.13427738,139755.0,45.41407703,0.61181371,12448.0,283.0,Alcista fuerte
0.07176023,0.07019249,0.06400112,0.10638073,0.01968718,56618.0,0.26893615,0.2446717,163249.0,41.23028945,0.6045413,14606.0,383.0,Bajista fuerte
0.06378908,0.06319269,0.05742361,0.1198788,0.02130234,64923.0,0.3203998,0.28234037,194203.0,38.03712807,0.5906455,18404.0,467.0,Bajista fuerte
0.05741217,0.0577484,0.05244065,0.11432972,0.01941456,67143.0,0.3371319,0.27725693,179212.0,35.77657847,0.5748851,20839.0,333.0,Bajista fuerte
0.05262948,0.05619288,0.0562277,0.17610495,0.02865039,91643.0,0.55414217,0.45681831,276741.0,38.7555826,0.5731076,24127.0,555.0,Alcista leve
0.0562165,0.06047054,0.06121066,0.13934883,0.02367843,67101.0,0.43347957,0.38114638,238148.0,42.53277399,0.56645705,18146.0,571.0,Alcista fuerte
0.06139774,0.0647482,0.06260589,0.157449,0.02806038,72915.0,0.39450221,0.37608222,199251.0,43.58198538,0.55028155,17913.0,661.0,Alcista leve
0.06259341,0.0692203,0.07077794,0.16159203,0.02899309,74939.0,0.4022864,0.40762905,212250.0,49.4082832,0.55811858,20407.0,648.0,Alcista fuerte
0.07076383,0.07135913,0.06519703,0.12508527,0.02347614,68732.0,0.33288654,0.35239055,222746.0,45.92056818,0.55039583,14744.0,533.0,Bajista fuerte
0.06498476,0.07913669,0.07994658,0.33246417,0.06360827,146911.0,0.55254819,0.63876336,328943.0,54.96792223,0.57036755,26590.0,1598.0,Alcista fuerte
0.07973137,0.08496986,0.08253772,0.38804333,0.07761218,180975.0,0.50101267,0.61132966,385068.0,56.34949898,0.56819844,31634.0,1184.0,Alcista leve
0.08252127,0.08594206,0.07615953,0.32324276,0.0648238,154360.0,0.36230904,0.44589301,327966.0,52.11134599,0.5797557,28814.0,1145.0,Bajista fuerte
0.07614436,0.07660898,0.07735544,0.15707301,0.03047318,82862.0,0.33320175,0.39906094,253381.0,52.82775181,0.56834457,20109.0,660.0,Alcista leve
0.07734003,0.08146996,0.0725718,0.18306192,0.03631842,90663.0,0.31173089,0.3917987,239833.0,49.62951113,0.56989139,17042.0,699.0,Bajista fuerte
0.07275662,0.07447015,0.07336908,0.10670049,0.02076929,60771.0,0.22219799,0.26911107,238809.0,50.17096927,0.55847058,14043.0,444.0,Lateral
0.07315518,0.0762201,0.07476431,0.11585668,0.02296922,62806.0,0.2666651,0.33671883,182151.0,51.16039588,0.53786554,11844.0,580.0,Alcista leve
0.07474941,0.07349796,0.06200793,0.18498041,0.0338773,84736.0,0.38114781,0.4551692,220899.0,42.79380282,0.54944657,22286.0,824.0,Bajista fuerte
0.06199558,0.06085942,0.06240657,0.1623796,0.02809511,72376.0,0.31983684,0.3519176,194887.0,43.10692144,0.5294861,18967.0,691.0,Lateral
0.06239413,0.07874781,0.08034522,0.21635314,0.03938585,98964.0,0.40778445,0.48940726,301321.0,55.03428617,0.56737995,21737.0,1102.0,Alcista fuerte
0.08052849,0.08574762,0.08393295,0.31806974,0.0636597,144470.0,0.42592404,0.5643462,332186.0,56.97696406,0.57042424,34554.0,1133.0,Alcista leve
0.08391622,0.09274742,0.09051045,0.30784386,0.06444554,161422.0,0.32141282,0.43524811,509567.0,60.35836725,0.57753679,31088.0,1029.0,Alcista fuerte
0.09029314,0.10091386,0.09090909,0.28705339,0.06334289,148710.0,0.18964259,0.25732271,363041.0,60.5606813,0.58628417,25841.0,1115.0,Lateral
0.09109025,0.10791367,0.09908114,0.3312036,0.07436062,174959.0,0.17876603,0.24157612,280830.0,64.5543828,0.62512101,27176.0,1268.0,Alcista fuerte
0.09926068,0.10363601,0.09011182,0.25556408,0.05655549,132901.0,0.20826287,0.27291337,261018.0,57.65377583,0.64904094,26064.0,895.0,Bajista fuerte
0.09029314,0.08983084,0.08532818,0.26266099,0.05397481,128903.0,0.28685344,0.36534106,306105.0,54.31878229,0.64553801,29183.0,1141.0,Bajista fuerte
0.08531117,0.0931363,0.08672341,0.19032566,0.04048507,102561.0,0.20158043,0.26144163,335122.0,55.13396768,0.65442816,34254.0,808.0,Alcista leve
0.08670612,0.08983084,0.08871659,0.1318886,0.02844551,75417.0,0.18976021,0.24247003,399568.0,56.33280608,0.63625472,20193.0,536.0,Alcista leve
0.08869891,0.10071942,0.10266887,0.21412704,0.04745982,113238.0,0.2655189,0.35277457,365140.0,63.65400581,0.64580795,28575.0,778.0,Alcista fuerte
0.10284769,0.10149718,0.09708796,0.13736458,0.03193299,66713.0,0.1302738,0.17799635,231660.0,59.36642294,0.62825024,16947.0,627.0,Bajista fuerte
0.09706861,0.10246938,0.0996791,0.11545138,0.02688958,68426.0,0.10689549,0.1439561,228765.0,60.69032614,0.62551808,15560.0,544.0,Alcista leve
0.09965923,0.11141357,0.11203683,0.27317133,0.06529257,134558.0,0.20267235,0.28437653,295236.0,66.32547814,0.63512393,28747.0,1161.0,Alcista fuerte
0.11201451,0.11296908,0.10446274,0.25414036,0.05960229,117467.0,0.21291683,0.29030345,263966.0,60.59224228,0.64904365,22340.0,868.0,Bajista fuerte
0.10444192,0.11646899,0.11701979,0.31980464,0.07619952,161427.0,0.35294483,0.49851398,409323.0,65.86103807,0.6819691,28673.0,1194.0,Alcista fuerte
0.11719575,0.11646899,0.11064161,0.22917857,0.05657066,115521.0,0.29338328,0.44243574,278221.0,61.37257073,0.67039988,22337.0,875.0,Bajista fuerte
0.11042028,0.1135524,0.11622252,0.15135205,0.0375487,89201.0,0.18473641,0.28083145,218231.0,63.70348935,0.65608561,19940.0,579.0,Alcista fuerte
0.11619936,0.1170523,0.11283411,0.11964682,0.03082981,73252.0,0.17863969,0.2848925,224352.0,61.28544521,0.63993663,16496.0,466.0,Bajista leve
0.11281162,0.11471904,0.10585797,0.15502834,0.0381182,97639.0,0.14324213,0.22731018,228743.0,56.52805423,0.64636973,23170.0,607.0,Bajista fuerte
0.10563759,0.11141357,0.10227024,0.18273945,0.04309274,110251.0,0.24963134,0.38275706,252870.0,54.19790804,0.65520046,22000.0,638.0,Bajista leve
0.10224986,0.10285825,0.10346615,0.12561262,0.02973738,74433.0,0.15813792,0.23856475,227257.0,54.86577287,0.63125757,24857.0,511.0,Alcista leve
0.10344553,0.10713591,0.09409818,0.1664528,0.03823531,94687.0,0.25037761,0.37319805,286770.0,48.85606907,0.64688203,24443.0,627.0,Bajista fuerte
0.09407943,0.09605289,0.08831795,0.10682091,0.02423264,70486.0,0.15352023,0.2283416,230569.0,45.54138156,0.64353332,22150.0,395.0,Bajista fuerte
0.08830035,0.08633094,0.07297044,0.20023609,0.03947626,116034.0,0.38155028,0.52069524,383884.0,38.14186416,0.66042379,36535.0,657.0,Bajista fuerte
0.07275662,0.07505347,0.07117658,0.11276217,0.02197129,60807.0,0.2399486,0.30403191,243765.0,37.37742481,0.64825067,22407.0,439.0,Bajista leve
0.07136167,0.07524791,0.07556158,0.065724,0.01340441,41722.0,0.20240386,0.25672815,258953.0,40.51581881,0.62837562,16546.0,354.0,Alcista fuerte
0.07534724,0.0736924,0.07496362,0.10025844,0.01934421,54224.0,0.24739765,0.30730273,290633.0,40.21981327,0.6156345,19969.0,484.0,Lateral
0.07474941,0.07894225,0.07954795,0.11556058,0.02324711,56534.0,0.24713252,0.3172183,228509.0,43.62065573,0.61023204,16178.0,568.0,Alcista fuerte
0.07953209,0.08010889,0.0779534,0.08451318,0.01750407,45669.0,0.1923151,0.25077786,207549.0,42.7105102,0.59307261,16511.0,385.0,Bajista leve
0.07793786,0.07972001,0.07835204,0.06269837,0.01336067,36165.0,0.15263361,0.20550051,222146.0,43.03053636,0.57213885,12085.0,335.0,Lateral
0.07833642,0.0781645,0.06539634,0.14845593,0.02847552,75352.0,0.30589815,0.39125883,304980.0,35.99332585,0.58984322,20752.0,650.0,Bajista fuerte
