Open_time,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Close_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,RSI,ATR,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Tweets_Utilizados,Cantidad_neg,Cantidad_neu,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,Tendencia
2021-11-06,0.20724915,0.28770219,650701.00000000,0.87272780,0.85879264,0.88297857,0.91246990,0.91079723,0.89882917,0.92394665,0.07389206,0.29542277,868676.00000000,0.89859834,0.93184768,0.91265795,0.96538883,0.29041278,0.53751372,1130633.00000000,45.67800000,46.20910013,54.48473288,45.67800000,66.68473906,3.86294078,49.00000000,25.00000000,83250.00000000,114,16.00000000,40.00000000,55.00000000,274.00000000,199.00000000,Lateral
2021-11-07,0.17898448,0.26052252,581999.00000000,0.88297894,0.89155073,0.91782244,0.92394685,0.93929461,0.94480642,0.94875487,0.05187379,0.22585953,834745.00000000,0.96517740,1.00000000,0.99113279,0.99145674,0.31532169,0.62296866,1237108.00000000,46.23050000,46.78156678,55.22119847,46.23050000,66.97718092,3.74701644,9.00000000,14.00000000,71764.00000000,122,17.00000000,47.00000000,40.00000000,205.00000000,218.00000000,Lateral
2021-11-08,0.19840522,0.28873483,549923.00000000,0.91782242,0.97701433,1.00000000,0.94875500,0.98811597,0.97341304,1.00000000,0.09321703,0.38864658,1344244.00000000,0.99102059,0.97057551,0.99224119,1.00000000,0.27313542,0.53195553,1107452.00000000,46.83150000,47.40808423,56.03858483,46.83150000,68.66558888,3.63937241,11.00000000,18.00000000,87065.00000000,226,33.00000000,120.00000000,130.00000000,177.00000000,158.00000000,Alcista
2021-11-09,0.26894277,0.37552229,687062.00000000,1.00000000,0.99096992,0.98882645,1.00000000,0.99215649,1.00000000,0.98015920,0.07084077,0.30865892,995668.00000000,1.00000000,0.97273907,0.99423631,0.95947426,0.18006114,0.35839017,913767.00000000,47.14950000,47.72921907,56.44040841,47.14950000,61.05709148,3.58441724,40.00000000,11.00000000,95230.00000000,243,45.00000000,106.00000000,88.00000000,205.00000000,133.00000000,Bajista
2021-11-10,0.52883058,0.67106279,1301900.00000000,0.98882684,1.00000000,0.94891442,0.98015925,1.00000000,0.93425410,0.95300104,0.13876140,0.55458000,1492374.00000000,0.95926413,0.98615318,0.86366659,0.91369113,0.39193241,0.73874684,1566685.00000000,47.34450000,47.63500773,56.42679371,47.34450000,51.44441506,4.01267315,39.00000000,43.00000000,156145.00000000,208,33.00000000,78.00000000,80.00000000,401.00000000,249.00000000,Bajista
2021-11-11,0.24104099,0.31188820,866544.00000000,0.94891441,0.93546683,0.94682395,0.95297493,0.97651170,0.96414192,0.97666313,0.06871662,0.29449696,909164.00000000,0.91371003,0.92622241,0.93615606,0.94501643,0.21190782,0.40456371,964876.00000000,47.54100000,47.61643556,56.45137351,47.54100000,52.83013109,4.00391078,12.00000000,10.00000000,102407.00000000,162,27.00000000,52.00000000,69.00000000,210.00000000,165.00000000,Lateral
2021-11-12,0.27951520,0.34415700,872012.00000000,0.94682394,0.93263168,0.93422301,0.97666319,0.98461648,0.94623636,0.96262114,0.11297068,0.45404110,1206412.00000000,0.94480946,0.92470792,0.92950565,0.94173056,0.21036060,0.39983910,808543.00000000,47.63850000,47.45296551,56.43146600,47.63850000,49.48425792,3.98077430,11.00000000,8.00000000,98614.00000000,153,29.00000000,49.00000000,92.00000000,282.00000000,188.00000000,Bajista
2021-11-13,0.15011439,0.19492409,498287.00000000,0.93422300,0.92407706,0.93920460,0.96262386,0.95766827,0.96612766,0.95706624,0.04546207,0.20604314,731125.00000000,0.94130530,0.96906101,0.96696963,0.99123768,0.18481439,0.36399457,837297.00000000,47.87650000,47.41649260,56.33083208,47.87650000,51.97290835,3.88857613,3.00000000,5.00000000,62449.00000000,152,38.00000000,52.00000000,42.00000000,148.00000000,168.00000000,Alcista
2021-11-14,0.11097093,0.14979934,375059.00000000,0.93920497,0.93452615,0.96121852,0.95706373,0.95462007,0.94787244,0.95240306,0.05235377,0.22832868,623491.00000000,0.99102059,0.98204241,1.00000000,0.99408543,0.19241960,0.38440143,849977.00000000,47.96850000,47.31873140,56.31539709,47.96850000,50.41825799,3.81153498,6.00000000,2.00000000,53884.00000000,172,23.00000000,75.00000000,23.00000000,135.00000000,53.00000000,Lateral
2021-11-15,0.16442117,0.21220842,454265.00000000,0.96121890,0.95068464,0.92426080,0.95240318,0.97466694,0.95462552,0.93595342,0.08882202,0.36693280,1061676.00000000,0.99364871,0.97879706,0.99068943,0.95684556,0.19701706,0.39097196,1026712.00000000,47.96050000,47.07599508,56.31932881,47.96050000,46.82472426,3.75071105,3.00000000,11.00000000,66974.00000000,139,26.00000000,61.00000000,93.00000000,181.00000000,173.00000000,Bajista
2021-11-16,0.53089440,0.57505726,1104386.00000000,0.92426079,0.89783259,0.85569569,0.93595097,0.91970959,0.84059567,0.84310424,0.18984566,0.67938044,1741259.00000000,0.95685502,0.92622241,0.86521836,0.85805038,0.47941826,0.85419983,1606754.00000000,47.98050000,46.48209078,56.26887372,47.98050000,39.47432656,3.95994598,24.00000000,30.00000000,167608.00000000,178,32.00000000,73.00000000,88.00000000,392.00000000,294.00000000,Bajista
2021-11-17,0.29725671,0.32259223,789733.00000000,0.85569586,0.84512157,0.86122285,0.84306007,0.85007337,0.83028340,0.86357187,0.11613006,0.41731016,1146593.00000000,0.85808147,0.83405452,0.82088229,0.83461117,0.31012086,0.53388019,931271.00000000,48.02700000,46.12665357,56.18602960,48.02700000,44.06957727,3.96423555,17.00000000,24.00000000,92010.00000000,174,30.00000000,62.00000000,131.00000000,250.00000000,195.00000000,Alcista
2021-11-18,0.38992431,0.41260913,856633.00000000,0.86122282,0.84769859,0.79448634,0.86364304,0.86192309,0.80235262,0.78727723,0.14530548,0.50750696,1319866.00000000,0.83420937,0.82453483,0.72400798,0.73340635,0.37736680,0.62139269,1064211.00000000,47.76850000,45.45078180,56.68828088,47.76850000,38.01578157,4.09107587,10.00000000,19.00000000,109018.00000000,154,37.00000000,48.00000000,135.00000000,307.00000000,232.00000000,Bajista
2021-11-19,0.23022036,0.25125948,624573.00000000,0.79448649,0.79728575,0.81691614,0.78727779,0.85246442,0.80667636,0.86539728,0.10132917,0.36431222,984517.00000000,0.73346474,0.81869321,0.75482155,0.84118291,0.27555675,0.46412198,899077.00000000,47.69400000,45.04975496,56.80373413,47.69400000,43.02327487,4.07885616,2.00000000,3.00000000,84426.00000000,176,49.00000000,55.00000000,139.00000000,150.00000000,142.00000000,Alcista
