Open_time,Volume,Quote asset volume,Number of trades,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,RSI,SlowK,SlowD,total_trades_coinbase,Compound total coin,Buy_1000x_high,sell_1000x_high,Tendencia
2022-02-04,9084604.77,177769349.9217,275807.0,1889746043.7150488,1235215.0,849825.828,326468411.3554,412637.0,45.77870667,56.07179739,42.15992809,40084.0,39.9271,458.0,488.0,Alcista
2022-02-05,8873091.18,190945390.9733,369642.0,1073972573.348673,730502.0,1031046.87,429828793.049,526783.0,49.54141467,74.4754042,55.57383414,42545.0,20.092,471.0,629.0,Alcista
2022-02-06,4783912.16,102159037.6528,197998.0,749957614.968609,522276.0,542631.176,225211627.8565,345411.0,51.98968275,92.38390093,74.31036751,28534.0,26.4363,236.0,236.0,Alcista
2022-02-07,9933306.22,220581220.0829,367182.0,1410603197.756882,898923.0,758247.667,326074842.5938,475365.0,53.82024658,90.99485484,85.95138665,44870.0,27.2194,648.0,573.0,Alcista
2022-02-08,10692150.43,234488489.3329,367800.0,1602652876.881495,910882.0,1148555.321,484080748.7926,608313.0,50.56431319,87.54643827,90.30839801,44134.0,33.392,553.0,465.0,Bajista
2022-02-09,5280116.45,114891147.5486,169292.0,1171445663.964222,738015.0,633880.431,265055577.1978,390401.0,51.83761524,82.64286234,87.06138515,31451.0,40.1324,295.0,231.0,Lateral
2022-02-10,9903304.31,213074605.8356,328132.0,1839815885.6356392,1039160.0,956240.339,403767915.0088,518995.0,45.40539364,70.01647446,80.06859169,44486.0,44.1773,498.0,408.0,Bajista
2022-02-11,9586582.78,192061181.4684,269262.0,1404238408.517842,912879.0,700843.2,286858834.3641,438186.0,39.72566901,55.29928611,69.31954097,47362.0,35.1688,647.0,495.0,Bajista
2022-02-12,6512111.12,122688402.6888,187030.0,981432045.7033539,608416.0,521080.237,208673604.9611,338979.0,39.17380907,38.16584294,54.49386784,34949.0,23.3336,367.0,338.0,Lateral
2022-02-13,4675422.19,88371484.014,126204.0,705260941.483037,444540.0,388657.052,156144929.8226,267677.0,38.93537745,28.39099396,40.61870767,24185.0,27.2556,306.0,303.0,Lateral
2022-02-14,5075585.02,93800750.7152,146572.0,1107566192.889658,607853.0,472210.318,187826631.9452,281617.0,38.81665908,22.83838403,29.79840698,27095.0,28.3898,272.0,214.0,Lateral
2022-02-15,5428840.64,106302711.8098,175305.0,1381094746.210811,795924.0,1184143.99,505124380.0128,555199.0,47.24686364,27.48752843,26.23896881,25770.0,28.7849,231.0,224.0,Alcista
2022-02-16,5643848.37,110895415.8691,174940.0,999219896.168787,633447.0,606252.493,259874383.3159,376834.0,45.40115296,30.07662835,26.80084694,25218.0,32.4732,399.0,280.0,Bajista
2022-02-17,7873044.6,147856052.9931,244846.0,1467352492.887897,840552.0,661874.717,275709832.7181,399164.0,38.86149776,27.64141533,28.40185737,32251.0,7.9847,624.0,352.0,Bajista
2022-02-18,6205167.39,112325850.2207,180630.0,1428246802.953186,742459.0,611936.679,245671823.9169,332933.0,37.62137065,15.02578862,24.2479441,28379.0,24.9178,353.0,259.0,Bajista
2022-02-19,3507413.77,62338104.6888,105340.0,812399991.5545299,474447.0,410279.304,164154087.3112,253423.0,37.74721717,6.44439555,16.37053316,20808.0,11.1103,189.0,205.0,Lateral
2022-02-20,6518197.69,110985772.1713,165504.0,1023095361.857724,615990.0,624148.525,239051430.9718,344722.0,34.28360331,5.44504433,8.97174283,30974.0,24.1406,449.0,357.0,Bajista
2022-02-21,11178458.24,188216746.6464,273365.0,2030019705.1472368,1116485.0,1219652.481,457114758.2113,537899.0,31.81579247,4.77432074,5.55458687,39332.0,24.3626,599.0,460.0,Bajista
2022-02-22,8427783.22,136778287.8005,185607.0,1787436157.608267,1047915.0,940456.822,340225406.7727,395255.0,34.72698029,5.91733386,5.37889964,33145.0,33.9766,485.0,401.0,Alcista
2022-02-23,10055911.02,168295996.1467,237953.0,1347740672.085344,839481.0,698692.661,262913145.3207,340110.0,32.48638336,5.53864338,5.41009933,31779.0,42.9337,643.0,601.0,Bajista
2022-02-24,22293881.528,336875109.944847,466213.0,3417715584.1870246,1774038.0,1949035.935,670530462.9295,727590.0,33.87211484,15.36926148,8.94174624,68660.0,22.3279,1109.0,984.0,Lateral
2022-02-25,8246998.11,134910660.0279,211521.0,1818778014.6036112,1102014.0,783242.16,286459035.4918,383154.0,41.31395189,28.33538011,16.41442832,30204.0,27.6855,491.0,506.0,Alcista
2022-02-26,10979780.48,198667445.3076,309549.0,1169315477.8095,781683.0,548687.941,206711446.3645,304302.0,45.99737288,48.57875664,30.76113274,39304.0,30.8889,607.0,459.0,Alcista
2022-02-27,9879341.39,176867091.9967,262992.0,1757950720.803781,1149184.0,677364.949,249999154.4557,354177.0,43.45944952,56.33280339,44.41564671,34070.0,10.3128,517.0,515.0,Bajista
2022-02-28,14924830.91,262571854.0123,326935.0,2004492152.838274,1203874.0,773064.48,289850493.0347,417256.0,51.31866602,65.28881823,56.73345942,43318.0,27.755,823.0,1161.0,Alcista
2022-03-01,11677345.78,220601939.1717,320889.0,1983738648.0916271,1237486.0,1403695.832,570619625.5918,680260.0,51.05330612,70.4729255,64.03151571,39826.0,37.9881,679.0,602.0,Lateral
2022-03-02,8422865.21,158046725.7166,236252.0,1828572588.461256,1050193.0,788499.443,323372980.944,430117.0,49.50940203,77.69329234,71.15167869,31110.0,26.2563,471.0,419.0,Lateral
2022-03-03,7635060.13,139034673.9246,199171.0,1282099960.4583488,770738.0,577002.325,233991241.5175,320905.0,46.33005504,75.79608179,74.65409988,22483.0,34.844,441.0,324.0,Bajista
2022-03-04,8560042.35,147170903.4202,217361.0,1499282207.482794,934846.0,756176.61,294267657.1117,366024.0,40.49212837,66.09621717,73.1951971,28571.0,15.4765,405.0,302.0,Bajista
2022-03-05,5101742.9,86612442.4466,160982.0,709708518.862464,531829.0,453970.242,171261274.7136,269443.0,43.83801776,60.43557169,67.44262355,20710.0,5.1547,193.0,193.0,Alcista
2022-03-06,5491289.2,93558590.641,158563.0,881200532.2855091,528787.0,489079.158,185729892.8404,260216.0,42.22808267,54.20447671,60.24542186,20462.0,14.1805,373.0,282.0,Bajista
2022-03-07,7318888.43,121170466.3838,206090.0,1575658962.135642,870430.0,949294.91,356471656.4455,394557.0,39.55914683,51.90562613,55.51522484,30071.0,32.5657,255.0,261.0,Bajista
2022-03-08,6275907.39,105512504.4025,167546.0,1438848034.008704,812094.0,647492.047,247897754.6279,298402.0,43.28623742,49.7277677,51.94595685,21558.0,21.5166,273.0,270.0,Alcista
2022-03-09,5742934.66,101623622.2622,163035.0,1524779168.022153,840331.0,1012850.747,399432781.3146,464185.0,48.70049822,54.99092559,52.20810647,23685.0,24.2971,253.0,250.0,Alcista
2022-03-10,5040333.69,86136754.8538,144446.0,1460470256.475736,740676.0,791332.984,296391848.9077,385923.0,44.1141616,51.11949734,51.94606354,19468.0,29.8045,192.0,176.0,Bajista
2022-03-11,9499810.42,168964892.806,258063.0,1281060913.835518,684407.0,510174.586,189829352.1348,273544.0,48.36199082,49.27861559,51.79634617,33503.0,36.8962,539.0,592.0,Alcista
2022-03-12,6497976.77,118947709.248,229172.0,567134036.896676,327122.0,402475.646,151304077.1742,227739.0,50.84243781,46.26706696,48.8883933,26453.0,20.115,333.0,340.0,Alcista
2022-03-13,4818274.4,86043792.8475,170760.0,811775081.5579939,444352.0,424762.642,157468699.6473,252852.0,45.97964191,47.28464419,47.61010892,20043.0,11.7637,262.0,206.0,Bajista
2022-03-14,4696610.2,82067579.7685,132672.0,991479973.0914941,609122.0,467814.984,171918309.3804,250927.0,48.73464288,47.37827715,46.97666277,19266.0,22.28,183.0,168.0,Alcista
2022-03-15,4076701.31,71398973.6628,139848.0,1189436494.535537,686797.0,440890.823,162504505.4955,232435.0,49.3718672,45.84798143,46.83696759,18504.0,18.0553,245.0,245.0,Lateral
2022-03-16,8986827.35,164584412.3286,272437.0,1792497068.36131,1055171.0,668878.615,252390066.8971,348707.0,56.00986801,66.29518888,53.17381582,33157.0,25.7153,487.0,479.0,Alcista
2022-03-17,4721544.69,89440439.9346,131772.0,1058301299.0337569,597885.0,569457.408,220668680.0061,292447.0,54.15972173,77.74076997,63.29464676,21047.0,34.5088,264.0,216.0,Bajista
2022-03-18,4587101.48,85522884.9768,136167.0,1590887965.76135,794774.0,553763.586,216435335.2584,309939.0,55.22166874,88.58684633,77.54093506,23560.0,25.7762,291.0,311.0,Lateral
2022-03-19,4955267.89,95919571.5195,173538.0,961244629.511118,556406.0,459996.613,184226934.2762,285223.0,57.60164077,86.61967209,84.3157628,23689.0,18.0207,302.0,291.0,Alcista
2022-03-20,3665220.06,69138849.9193,125787.0,1089196046.052685,651827.0,398984.429,156927918.921,265148.0,52.58514492,82.56343612,85.92331818,19308.0,23.4068,260.0,192.0,Bajista
2022-03-21,4133739.8,77622162.8513,133812.0,1305282353.585495,690648.0,541479.78,213220417.4339,282212.0,53.1128429,76.48606436,81.88972419,18666.0,23.2926,260.0,214.0,Lateral
2022-03-22,8290773.03,164180480.4395,299893.0,1692559175.066055,920670.0,609034.607,246686059.4737,315030.0,60.78891987,77.54772246,78.86574098,29422.0,30.2389,454.0,459.0,Alcista
2022-03-23,8218890.14,168389826.7503,358597.0,1350911495.416662,813052.0,535891.79,216596978.3039,283766.0,64.26093036,86.75013765,80.26130815,33281.0,37.7328,432.0,376.0,Alcista
2022-03-24,7157667.86,149850409.6794,253390.0,1768485489.446136,853822.0,598366.115,246062725.2176,312271.0,65.2429629,95.14440725,86.48075578,32373.0,25.9992,312.0,335.0,Lateral
2022-03-25,5860263.46,122159246.6369,179435.0,1532535177.917052,745999.0,609691.876,252564500.671,324808.0,59.85551472,90.32764311,90.74072934,25549.0,23.3729,289.0,238.0,Bajista
2022-03-26,3152433.21,65393377.6191,83292.0,646551585.682247,403089.0,280157.687,115642732.4925,197760.0,61.63161846,86.78124278,90.75109771,20471.0,14.0174,174.0,190.0,Alcista
2022-03-27,5215022.34,111669490.8943,204128.0,1072163952.322084,645675.0,490998.1,206354927.6384,302985.0,67.87498173,88.32278994,88.47722528,30048.0,23.1083,331.0,367.0,Alcista
2022-03-28,9121823.41,207898225.83,297796.0,1766636914.051384,964079.0,719102.183,312557900.7517,410910.0,64.4502948,88.39544859,87.83316044,43982.0,28.9348,497.0,461.0,Bajista
2022-03-29,7738475.52,173592000.5455,214376.0,1590016971.388558,884317.0,629773.894,274292494.9875,372204.0,66.13386809,87.38756837,88.03526897,32526.0,22.8233,566.0,535.0,Alcista
2022-03-30,7985199.05,178216316.6687,229519.0,1206555998.567904,675015.0,768982.427,337640530.5811,435588.0,66.25394418,81.86819723,85.88373806,34746.0,27.3338,523.0,538.0,Lateral
2022-03-31,8749758.6,193846033.7579,248492.0,1526047563.6025147,770564.0,957924.695,420218726.6781,511531.0,57.9876994,76.16021095,81.80532551,38497.0,32.0937,693.0,486.0,Bajista
2022-04-01,7952049.94,170143990.9954,237844.0,1780259682.532936,883079.0,971822.655,420007037.5609,502046.0,61.4132697,73.15522801,77.06121206,31612.0,30.6484,435.0,445.0,Alcista
2022-04-02,10723061.37,245877307.2184,391350.0,1740311567.806437,763785.0,827864.885,369703437.968,416135.0,63.73690523,71.32187149,73.54577015,35705.0,36.7555,633.0,622.0,Alcista
2022-04-03,7497259.93,172737851.8952,209588.0,1334671716.892238,619758.0,676230.892,300737395.2241,362521.0,66.17426398,80.22801122,74.90170357,28569.0,50.311,423.0,443.0,Alcista
2022-04-04,7444175.86,167399546.2141,209325.0,1564866359.686716,810677.0,736637.271,326915235.4488,380099.0,63.71459355,82.42168963,77.99052411,27427.0,65.2053,462.0,421.0,Lateral
2022-04-05,6045973.86,136552989.2588,169360.0,1383264215.8742447,674184.0,761168.725,344439007.4977,424545.0,55.94643779,72.85903475,78.50291187,25694.0,30.276,420.0,334.0,Bajista
2022-04-06,8285158.05,172120456.4177,254683.0,2411228209.9869847,1098773.0,928930.806,401489681.8239,504090.0,45.54801491,44.56728867,66.61600435,41956.0,17.775,445.0,390.0,Bajista
2022-04-07,5000936.99,100597301.6493,143840.0,1470465124.58207,706382.0,717661.036,308674406.1649,400142.0,48.48638905,24.62048016,47.34893453,25407.0,25.917,242.0,232.0,Alcista
2022-04-08,4641004.36,93149029.407,119032.0,1634901495.645322,810752.0,684600.074,294837274.727,363605.0,43.97893025,10.37655471,26.52144118,22252.0,34.8203,263.0,187.0,Bajista
2022-04-09,2328439.0,45610810.1524,60605.0,683630508.1590351,386154.0,356426.659,151083668.0967,207253.0,45.77000781,13.56639645,16.18781044,17073.0,25.9765,115.0,127.0,Alcista
2022-04-10,3716291.3,73328405.1557,92359.0,756032282.614135,439811.0,386650.883,164022002.1582,212728.0,43.30073627,6.93559802,10.29284973,16710.0,25.5047,314.0,270.0,Bajista
2022-04-11,7676575.11,138208099.3642,196300.0,2127486125.62208,969832.0,856354.224,348015114.8186,361757.0,35.45068224,5.85646319,8.78615255,44836.0,34.2958,520.0,383.0,Bajista
2022-04-12,5075204.98,89394319.7251,140966.0,1750871209.720005,742214.0,729790.918,297678247.1116,364735.0,38.82112548,5.28636591,6.02614237,30827.0,33.9675,298.0,304.0,Alcista
2022-04-13,3723536.86,66760393.2901,109086.0,1285303924.9788127,623328.0,630077.277,263365818.4243,338150.0,41.31074093,10.55961071,7.2341466,19331.0,39.1688,218.0,238.0,Alcista
2022-04-14,3580226.26,64403775.6825,100658.0,1249759777.271426,540399.0,464220.208,194192225.9607,264015.0,40.1248137,14.01459854,9.95352505,17989.0,20.9942,232.0,214.0,Bajista
2022-04-15,2489380.26,45171891.5146,76905.0,755644733.7342659,388136.0,331730.773,138219013.2094,192015.0,42.74922309,16.78832117,13.78751014,16962.0,26.4438,133.0,141.0,Alcista
2022-04-16,2340391.42,43115226.5352,67396.0,536234354.297344,298000.0,237289.02,98579512.0048,153106.0,44.39723773,19.11734752,16.64008908,14571.0,20.5557,147.0,136.0,Lateral
2022-04-17,2796505.88,51355426.9507,79407.0,742151590.6219331,389959.0,302390.726,125179818.3567,167160.0,40.36517997,18.64846022,18.18470964,14259.0,16.4244,176.0,173.0,Bajista
2022-04-18,4831063.54,85429480.179,130168.0,1508168472.867298,703622.0,628747.772,255406129.1018,298174.0,42.99272614,18.39139552,18.71906775,23323.0,28.9818,295.0,269.0,Alcista
2022-04-19,3242472.57,59892582.0554,93175.0,1106468538.117098,521060.0,567586.931,238184351.9582,299856.0,47.43373132,23.22433623,20.08806399,16744.0,21.0896,187.0,194.0,Alcista
2022-04-20,5373410.27,102401843.8527,162840.0,1285353922.303612,571292.0,677255.09,286561981.3284,355369.0,48.67247777,38.35175767,26.65582981,25003.0,19.0501,257.0,336.0,Lateral
2022-04-21,4574629.37,87013012.0687,147076.0,1736496193.473973,719659.0,771718.154,322432006.8005,323273.0,43.85018589,43.07510573,34.88373321,29371.0,26.7417,272.0,232.0,Bajista
2022-04-22,3634735.07,66517627.9152,93788.0,1350044345.2503147,604084.0,563521.049,230501976.6605,255825.0,44.5009134,43.20192774,41.54293038,20608.0,25.0788,181.0,309.0,Lateral
2022-04-23,3583194.77,66980562.5507,110244.0,554261385.85153,348435.0,339347.45,137157329.9267,187741.0,47.20258195,41.44850308,42.57517885,20445.0,16.8455,182.0,397.0,Alcista
2022-04-24,3027438.28,56196588.4833,90421.0,643702920.89106,354013.0,322889.805,129744963.581,172618.0,44.25978878,45.01377727,43.22140269,19555.0,23.5129,215.0,196.0,Bajista
2022-04-25,5316099.45,93660434.2206,152371.0,1789151245.676505,804935.0,849798.678,334326205.4269,337734.0,43.86335088,44.80546878,43.75591638,28407.0,14.1971,292.0,251.0,Lateral
2022-04-26,5792628.08,100624509.7998,153082.0,1544470478.04639,775652.0,629808.812,248264999.2856,297370.0,36.68493557,30.3176639,40.04563665,31241.0,27.8436,365.0,318.0,Bajista
2022-04-27,3781290.25,64041285.2595,102653.0,1401317315.552324,669916.0,567371.495,221200838.1662,250590.0,38.66422947,21.25322997,32.12545422,22908.0,17.0661,152.0,172.0,Alcista
2022-04-28,4260939.1,72640479.2765,120035.0,1567476627.908683,736818.0,946336.334,379597709.6867,390114.0,39.05877376,14.32926829,21.96672072,23914.0,29.0906,211.0,215.0,Lateral
2022-04-29,4036404.24,66481128.2567,110239.0,1503869186.333024,678273.0,694888.526,277495560.7687,343294.0,35.16155588,13.29042457,16.29097428,24526.0,24.8323,220.0,201.0,Bajista
2022-04-30,6047042.51,93498795.7219,155043.0,1028113961.632706,577285.0,574905.822,224484821.4371,278317.0,28.65662697,9.74201363,12.45390217,29402.0,16.0485,368.0,328.0,Bajista
2022-05-01,5066643.89,76000246.1526,142003.0,1230927404.406151,539462.0,564144.673,216874708.715,285078.0,35.22390858,10.89759382,11.31001068,28837.0,20.2049,209.0,206.0,Alcista
2022-05-02,5385162.38,80994840.1745,131461.0,1476062750.2161767,625431.0,454918.112,176653828.6666,242777.0,33.67138158,13.81818182,11.48592976,29354.0,21.5537,298.0,301.0,Bajista
2022-05-03,3404204.43,50784170.618,78494.0,1046307600.938906,490176.0,388317.42,150137733.5287,213156.0,32.73898064,15.15151515,13.28909693,21360.0,20.5272,193.0,190.0,Bajista
2022-05-04,6243464.14,96420634.5889,141696.0,1572901182.250391,742950.0,599066.682,235145614.8909,290822.0,44.0095138,21.09090909,16.68686869,30267.0,32.6286,364.0,403.0,Alcista
2022-05-05,9116577.82,137294027.6758,214438.0,2055752498.2165675,935371.0,1224114.512,480461812.5141,535227.0,36.79576258,19.91919192,18.72053872,41391.0,27.6705,490.0,424.0,Bajista
2022-05-06,6781078.5,96930315.190683,156333.0,1918267933.165302,813458.0,702441.419,265287421.9414,322398.0,35.86062018,19.76001776,20.25670626,36917.0,27.8939,375.0,395.0,Bajista
2022-05-07,4305832.068,60366358.339608,100115.0,987464053.430564,505005.0,554852.531,207175988.6536,265003.0,33.83070813,8.91048798,16.19656589,22729.0,22.8649,368.0,321.0,Bajista
2022-05-08,7019382.931,94131882.211668,140423.0,1930282594.6590688,867730.0,785184.087,280783573.4153,311749.0,32.11348513,6.73597448,11.80216007,26923.0,20.1942,452.0,408.0,Bajista
2022-05-09,19395824.829,229337958.945696,385487.0,3725676633.1362967,1758980.0,2137566.8702,689731241.244785,691845.0,24.94189472,4.09070575,6.57905607,66320.0,27.9179,1127.0,1113.0,Bajista
2022-05-10,18906768.511,216809026.276385,385047.0,3650912006.062748,1851225.0,2160654.1754,681797899.107798,770073.0,29.69907625,6.76505677,5.86391233,79486.0,23.0206,781.0,864.0,Alcista
2022-05-11,31995073.859,316359655.610687,683576.0,4605757119.998099,2825340.0,3387753.9826,994453854.0525912,1310616.0,24.55731576,9.04819116,6.63465123,112680.0,22.561,1541.0,1195.0,Bajista
2022-05-12,25729345.375,215253954.22271,502173.0,4485518775.573885,2958830.0,4499625.6033,1160044030.817458,1678892.0,23.81404924,13.39055162,9.73459985,94504.0,34.7084,1136.0,1056.0,Bajista
2022-05-13,25890493.66,272524262.6227,427446.0,2355144482.314068,1380079.0,1912387.361,570629505.735,777961.0,33.75754776,19.98666099,14.14180126,79685.0,26.867,1431.0,1432.0,Alcista
2022-05-14,15902710.63,168541392.98,300699.0,1136170835.7458167,794510.0,1092874.023,313368698.1198,518046.0,37.94425177,30.89443354,21.42388205,45605.0,37.1638,857.0,875.0,Alcista
2022-05-15,11082707.18,123422082.4015,218941.0,1067795595.552432,677163.0,774709.231,231142840.1901,392238.0,40.40692738,42.5136612,31.13158524,32527.0,12.0481,613.0,571.0,Alcista
2022-05-16,10051194.44,109369336.7559,213935.0,1672324751.612644,1046115.0,967622.834,288647095.5697,416224.0,36.77090898,43.13296903,38.84702126,30717.0,22.5475,441.0,418.0,Bajista
2022-05-17,8641438.95,94535273.0717,167846.0,1175068276.0382607,820184.0,702265.607,213433635.73,340424.0,38.83054918,42.18579235,42.61080753,21909.0,17.3799,462.0,465.0,Alcista
2022-05-18,10809076.66,110317390.98,195469.0,1262292139.4142027,803676.0,731091.091,217141792.4776,327144.0,34.28384712,33.73406193,39.68427444,27617.0,36.3791,636.0,733.0,Bajista
2022-05-19,10352256.32,101903360.8094,176101.0,1461787984.391026,946509.0,685238.844,205598123.8996,352294.0,37.04932445,33.95026853,36.62337427,29888.0,46.5807,583.0,814.0,Alcista
2022-05-20,8304278.67,81820169.6009,133824.0,1151839844.607967,840589.0,918118.177,281005765.1526,374986.0,35.96278691,31.48368831,33.05600625,31088.0,21.9826,585.0,642.0,Bajista
2022-05-21,4106354.74,40273702.8501,72163.0,470714672.584742,417873.0,470778.483,144965150.0549,233370.0,37.76455288,37.18335778,34.20577154,20625.0,12.8858,225.0,205.0,Alcista
2022-05-22,4485374.89,45305518.4551,80446.0,715445185.6278391,540257.0,640675.573,203402231.0268,264728.0,38.6656272,40.23718835,36.30141148,18910.0,7.7928,266.0,251.0,Alcista
2022-05-23,9534059.79,98450333.3855,159435.0,1296599784.113311,809254.0,1016212.871,332787923.2211,403707.0,37.6386068,45.81051377,41.07701996,25426.0,19.785,593.0,726.0,Bajista
2022-05-24,6933332.57,68760611.4069,99855.0,1047864199.9323688,598082.0,1087140.698,350658423.566,360566.0,39.55294003,53.21220623,46.41996945,20403.0,29.0125,520.0,567.0,Alcista
2022-05-25,6770708.75,67750596.9254,92236.0,1034922798.422685,600224.0,1057736.755,348647272.3531,324800.0,38.24773012,56.55646281,51.8597276,19889.0,28.9236,453.0,529.0,Bajista
2022-05-26,13610458.18,127248556.3016,170161.0,2157585473.515414,1124028.0,1539437.598,482675425.1862,472567.0,35.37951921,45.6658315,51.81150018,30752.0,23.3397,1391.0,1293.0,Bajista
2022-05-27,15631681.11,145061636.1985,231349.0,2284866824.037575,1226454.0,1460549.008,439011128.0486,485013.0,35.30141232,30.22580382,44.14936604,40736.0,21.733,1130.0,1077.0,Lateral
2022-05-28,5955686.38,55738281.7804,101637.0,988074924.5510888,645423.0,601654.504,182686636.394,238331.0,39.13608112,22.4572004,32.78294524,18547.0,15.0178,550.0,490.0,Alcista
2022-05-29,5865314.46,56842400.612,104928.0,776046677.0579289,447003.0,519507.747,157551407.3438,223923.0,41.46251066,31.18041676,27.95447366,17848.0,14.1981,504.0,531.0,Alcista
2022-05-30,8473368.99,87691394.1014,131600.0,1557925971.047644,848129.0,1006928.231,318483358.1724,359039.0,44.83434036,48.44261909,34.02674542,25545.0,29.7402,768.0,626.0,Alcista
2022-05-31,8792549.01,90890230.7676,134597.0,1477853073.767754,791367.0,701746.39,224420165.5609,351755.0,44.16343048,60.32657305,46.64986963,22395.0,16.581,775.0,624.0,Lateral
2022-06-01,10157569.75,102483915.2723,159686.0,1954005475.2304208,973159.0,817984.609,254597660.7454,352811.0,39.44848012,59.15532763,55.97483992,24733.0,21.4921,782.0,694.0,Bajista
2022-06-02,5917176.47,56882983.149,96897.0,1434781730.184754,793304.0,477670.4,144758528.4928,245840.0,42.63505437,56.04531564,58.5090721,20885.0,19.0322,420.0,422.0,Alcista
2022-06-03,5185222.06,49178642.3635,91231.0,1319239612.462907,807046.0,468996.677,140826605.1582,240420.0,39.90043907,45.23809524,53.4795795,22078.0,20.6606,315.0,278.0,Bajista
2022-06-04,2764967.02,25867054.4197,49414.0,689062742.981284,402734.0,293533.108,87900097.3429,170227.0,40.4541212,44.94047619,48.74129569,17704.0,32.4628,200.0,195.0,Lateral
2022-06-05,2387500.54,22401385.2798,44509.0,670583716.9563911,403935.0,269695.901,80515666.7129,172367.0,39.94458357,36.9047619,42.36111111,9771.0,11.0486,167.0,201.0,Lateral
2022-06-06,5016416.01,48679189.0847,90771.0,1509754495.64725,817039.0,758590.86,229336066.1504,357412.0,41.35868113,39.05148943,40.29890918,17229.0,22.2318,349.0,324.0,Alcista
2022-06-07,5096057.45,46606636.9547,101635.0,2491786694.534087,1225296.0,969784.619,276622300.0833,415694.0,39.60132555,35.97119902,37.30915012,21321.0,26.2166,239.0,266.0,Bajista
2022-06-08,3812382.23,34736843.749,74199.0,1696874614.384348,820627.0,509510.455,147774213.8302,267476.0,38.22693006,30.94170404,35.32146416,15071.0,18.8552,233.0,203.0,Bajista
2022-06-09,4879363.93,45051208.8553,83722.0,963245550.8431592,528098.0,335495.073,97246541.1366,191304.0,40.5499043,26.9058296,31.27291088,18814.0,16.3339,386.0,336.0,Alcista
2022-06-10,6447468.57,57441554.29,115506.0,1648304410.4463153,990969.0,817523.364,236828890.8988,339014.0,36.73380248,18.79983933,25.54912432,25813.0,17.3271,424.0,416.0,Bajista
2022-06-11,6779329.31,56441803.3558,115676.0,1914818053.8337584,1030360.0,584351.456,161677600.7792,269404.0,33.19815888,13.57280523,19.75949138,26791.0,21.6669,585.0,797.0,Bajista
2022-06-12,9340811.88,72280212.655,140323.0,2311178755.269472,1192382.0,827755.035,215061279.4901,344673.0,30.08021553,3.70163585,12.02476013,32427.0,17.8892,822.0,894.0,Bajista
2022-06-13,18666647.181,128651903.38803,286131.0,4611744120.817472,3047112.0,2377589.4089,546805495.733613,738817.0,28.36792851,6.95592824,8.07678977,62833.0,20.9118,1339.0,1431.0,Bajista
2022-06-14,14217216.87,102415414.4534,195338.0,3217818700.1241937,2225812.0,1922025.0844,422925306.5654336,587234.0,31.97454539,13.04951937,7.90236115,44428.0,21.7626,975.0,1088.0,Alcista
2022-06-15,18683708.96,139120802.8504,280199.0,3493040697.1376567,2868796.0,2105397.5515,448547539.3195364,667284.0,42.90638372,31.58915548,17.19820103,51255.0,28.3327,1192.0,1151.0,Alcista
2022-06-16,11913274.4,91641018.538,187912.0,1649596819.734239,1443117.0,975592.873,214986177.6497,356855.0,35.5100263,33.59536564,26.0780135,37784.0,24.4008,895.0,815.0,Bajista
2022-06-17,6187728.4,45074013.9187,87678.0,1329091114.650089,1118997.0,690834.308,149392114.506,249702.0,36.80399169,34.56845922,33.25099345,32548.0,22.6926,548.0,616.0,Alcista
2022-06-18,10420321.76,71400347.6184,135699.0,2263399396.7537208,1911260.0,1404690.4959,279072472.256769,457262.0,35.62369633,22.16014898,30.10799128,42896.0,29.472,859.0,897.0,Bajista
2022-06-19,7341233.58,52686016.518,102644.0,2092850317.9513967,1796154.0,1102166.171,224920974.6115,354926.0,39.95176466,25.88454376,27.53771732,31758.0,35.6101,537.0,579.0,Alcista
2022-06-20,8079205.13,62081274.7532,128520.0,1910020862.813687,1585055.0,880400.844,187322962.2861,315623.0,42.88110757,33.29727173,27.11398816,25555.0,30.8957,645.0,700.0,Alcista
2022-06-21,6447239.03,51745513.0343,106059.0,1500605189.572539,1295971.0,829003.565,183872676.7358,302528.0,42.22860465,41.98523092,33.72234881,23747.0,21.7178,484.0,454.0,Lateral
2022-06-22,5249428.04,39661309.7203,82576.0,1420433701.91995,1132300.0,690466.465,149052138.7577,251238.0,39.75314291,42.13103319,39.13784528,26901.0,21.4776,362.0,373.0,Bajista
2022-06-23,4766745.68,36326635.4864,72097.0,1415452039.241517,1031001.0,783796.952,175743668.5606,299259.0,43.41908141,41.87755712,41.99794041,30492.0,12.3616,352.0,367.0,Alcista
2022-06-24,5534788.24,44563465.5605,88031.0,1589113478.228719,1232149.0,707275.387,166839422.1564,313643.0,46.98237121,51.12914009,45.04591014,23585.0,20.9076,391.0,383.0,Alcista
2022-06-25,3861028.21,31232213.4159,64495.0,1048516642.219459,824872.0,490948.31,116387757.5903,238844.0,46.58741905,64.36931846,52.45867189,19509.0,29.0303,309.0,298.0,Lateral
2022-06-26,4772371.56,38890222.0124,77539.0,1094067725.453475,812743.0,456762.547,109213172.7113,231565.0,44.26326104,68.94574181,61.48140012,19989.0,15.4708,373.0,323.0,Bajista
