Open_time,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI
2022-06-08,9.68700000,9.92766774,10.52038107,9.68700000,8.85361893,38.22693006,-0.78290930,-0.92447421,31.72219964,30.94170404,35.32146416,-106.13154961,0.93366145,28.71294682
2022-06-09,9.66550000,9.86217558,10.52140829,9.66550000,8.80959171,40.54990430,-0.74897165,-0.88937370,31.32794031,26.90582960,31.27291088,-79.96511881,0.90697134,36.61217800
2022-06-10,9.59800000,9.74673029,10.54574680,9.59800000,8.65025320,36.73380248,-0.76091256,-0.86368147,31.42649835,18.79983933,25.54912432,-140.59646987,0.90290196,40.70840811
2022-06-11,9.49150000,9.58323216,10.62349426,9.49150000,8.35950574,33.19815888,-0.81105530,-0.85315624,32.14828293,13.57280523,19.75949138,-194.55312620,0.90626611,33.49014511
2022-06-12,9.36800000,9.37625767,10.80213528,9.36800000,7.93386472,30.08021553,-0.89055681,-0.86063635,33.26076002,3.70163585,12.02476013,-215.41982736,0.89367567,25.66461192
2022-06-13,9.21050000,9.15375694,10.91528708,9.21050000,7.50571292,28.36792851,-0.97221119,-0.88295132,34.97637099,6.95592824,8.07678977,-215.07457510,0.90984170,13.82986929
2022-06-14,9.08500000,8.98292295,10.94004178,9.08500000,7.22995822,31.97454539,-0.99957903,-0.90627686,36.39861593,13.04951937,7.90236115,-144.08333333,0.90771015,25.73294804
2022-06-15,9.05250000,8.93597790,10.92523997,9.05250000,7.17976003,42.90638372,-0.91948740,-0.90891897,35.49408614,31.58915548,17.19820103,-57.60394583,0.98215942,41.03538758
2022-06-16,8.95300000,8.76398001,11.00381545,8.95300000,6.90218455,35.51002630,-0.95474909,-0.91808500,34.65416562,33.59536564,26.07801350,-82.22037191,1.02557661,39.61422784
2022-06-17,8.83450000,8.62264858,10.98212636,8.83450000,6.68687364,36.80399169,-0.95952963,-0.92637392,33.87423943,34.56845922,33.25099345,-90.24482109,0.98374970,39.80001705
2022-06-18,8.68800000,8.47287252,10.90179855,8.68800000,6.47420145,35.62369633,-0.97068783,-0.93523670,33.70911076,22.16014898,30.10799128,-97.72452865,0.98062473,37.88410381
2022-06-19,8.54100000,8.38307514,10.64992295,8.54100000,6.43207705,39.95176466,-0.93007745,-0.93420485,33.13076948,25.88454376,27.53771732,-62.72401434,0.97415153,39.82170927
2022-06-20,8.41700000,8.33421084,10.37189232,8.41700000,6.46210768,42.88110757,-0.86053851,-0.91947158,31.96708359,33.29727173,27.11398816,-24.23720708,0.96528356,40.65004321
2022-06-21,8.33250000,8.28047648,10.24540225,8.33250000,6.41959775,42.22860465,-0.80422694,-0.89642266,30.46755817,41.98523092,33.72234881,5.86540979,0.93990617,45.47927772
2022-06-22,8.20750000,8.19566919,10.02111380,8.20750000,6.39388620,39.75314291,-0.78125660,-0.87338944,29.47186436,42.13103319,39.13784528,-28.87981981,0.90634144,45.26774487
2022-06-23,8.12800000,8.15608165,9.86874237,8.12800000,6.38725763,43.41908141,-0.72324557,-0.84336067,28.54729154,41.87755712,41.99794041,4.28056792,0.87445991,44.81353840
2022-06-24,8.06500000,8.15835959,9.69919093,8.06500000,6.43080907,46.98237121,-0.63764439,-0.80221742,26.81308233,51.12914009,45.04591014,105.38595185,0.85628420,49.81337914
2022-06-25,8.00400000,8.15565867,9.52921998,8.00400000,6.47878002,46.58741905,-0.56729994,-0.75523392,25.15437922,64.36931846,52.45867189,115.50747038,0.83654962,54.26011651
2022-06-26,7.92050000,8.12559594,9.28071285,7.92050000,6.56028715,44.26326104,-0.52885572,-0.70995828,23.41279507,68.94574181,61.48140012,89.70380818,0.82536750,56.14474339
2022-06-27,7.84600000,8.08887252,9.06728457,7.84600000,6.62471543,43.45815157,-0.50068596,-0.66810381,22.01371000,62.82874509,65.38126846,47.33542320,0.80355554,62.25720815
2022-06-28,7.76100000,8.01469419,8.87863858,7.76100000,6.64336142,40.08205653,-0.50721180,-0.63592541,21.37891472,50.61787522,60.79745404,-37.37630761,0.79901585,53.83017751
2022-06-29,7.65050000,7.92091379,8.58305509,7.65050000,6.71794491,38.01129386,-0.52888064,-0.61451646,21.23241830,39.24751141,50.89804391,-109.61380444,0.77694329,40.04161335
2022-06-30,7.57100000,7.83892200,8.41617217,7.57100000,6.72582783,38.37862658,-0.53743735,-0.59910064,21.50774044,30.73635857,40.20058173,-127.48871466,0.75430449,42.60933423
2022-07-01,7.50700000,7.73521514,8.39615915,7.50700000,6.61784085,36.00437140,-0.56274603,-0.59182972,21.42240112,23.28785510,31.09057503,-127.12975098,0.75185417,42.20357572
2022-07-02,7.47800000,7.64900417,8.41449560,7.47800000,6.54150440,37.08604916,-0.56977995,-0.58741976,21.34315747,19.31370060,24.44597142,-131.35396926,0.71886458,45.76400937
2022-07-03,7.46850000,7.57290854,8.42619045,7.46850000,6.51080955,37.37105083,-0.56720219,-0.58337625,21.08350162,14.87687230,19.15947600,-107.39601877,0.69465997,42.70200285
2022-07-04,7.45900000,7.53453630,8.42454441,7.45900000,6.49345559,41.90565104,-0.53319167,-0.57333933,20.33575091,21.02564103,18.40540464,-64.37759546,0.68432712,39.79870302
2022-07-05,7.37650000,7.46838998,8.25347833,7.37650000,6.49952167,38.78678776,-0.52679377,-0.56403022,19.75244442,21.19658120,19.03303151,-70.85734241,0.68044661,30.21717239
2022-07-06,7.36650000,7.41711475,8.25891862,7.36650000,6.47408138,40.09624419,-0.50859835,-0.55294385,19.21080268,22.56410256,21.59544160,-63.50210970,0.65470042,30.19761071
2022-07-07,7.36750000,7.40596096,8.25957343,7.36750000,6.47542657,45.27881530,-0.45903101,-0.53416128,17.86443150,24.78632479,22.84900285,-16.77237491,0.64222182,31.14680220
2022-07-08,7.36700000,7.37110754,8.25979561,7.36700000,6.47420439,42.49653401,-0.43570582,-0.51447018,16.78748163,28.20512821,25.18518519,-14.17721519,0.63349169,23.03905062
2022-07-09,7.35300000,7.35957349,8.24391189,7.35300000,6.46208811,45.41407703,-0.39571365,-0.49071888,15.78745675,33.67521368,28.88888889,11.50292880,0.61181371,22.25153031
2022-07-10,7.30250000,7.31199506,8.18492563,7.30250000,6.42007437,41.23028945,-0.39098231,-0.47077156,15.11747208,27.10946350,29.66326846,-36.76335878,0.60454130,22.53415151
2022-07-11,7.24050000,7.23751934,8.15643613,7.24050000,6.32456387,38.03712807,-0.40914456,-0.45844616,15.06286492,19.22912161,26.67126626,-134.03290582,0.59064550,22.68872633
2022-07-12,7.18500000,7.14632702,8.18832447,7.18500000,6.18167553,35.77657847,-0.43865465,-0.45448786,15.48825070,7.64792503,17.99550338,-211.04761905,0.57488510,23.33845798
2022-07-13,7.11950000,7.08191492,8.12991526,7.11950000,6.10908474,38.75558260,-0.44161949,-0.45191419,16.35283219,11.95281583,12.94328749,-182.23174943,0.57310760,23.57670686
2022-07-14,7.04650000,7.04744684,7.94461525,7.04650000,6.14838475,42.53277399,-0.41896664,-0.44532468,16.51313128,27.72450533,15.77508206,-78.49604222,0.56645705,31.26379369
2022-07-15,6.97950000,7.02292809,7.73250664,6.97950000,6.22649336,43.58198538,-0.39086009,-0.43443176,16.06419796,45.20547945,28.29426687,-7.50957854,0.55028155,40.18811892
2022-07-16,6.94750000,7.03979208,7.59907885,6.94750000,6.29592115,49.40828320,-0.33167849,-0.41388111,15.06783671,61.87214612,44.93404363,45.43036493,0.55811858,46.84074117
2022-07-17,6.90650000,7.02838331,7.44721342,6.90650000,6.36578658,45.92056818,-0.30386751,-0.39187839,14.10688344,66.43835616,57.83866058,54.20656987,0.55039583,48.32185175
2022-07-18,6.92400000,7.08853728,7.53402951,6.92400000,6.31397049,54.96792223,-0.21958407,-0.35741952,14.09394275,80.38641223,69.56563817,146.12138916,0.57036755,53.34665646
2022-07-19,6.96200000,7.15534325,7.67901046,6.96200000,6.24498954,56.34949898,-0.14067727,-0.31407107,14.64627445,82.38159859,76.40212233,182.00852749,0.56819844,65.79768332
2022-07-20,6.98250000,7.18531056,7.73224329,6.98250000,6.23275671,52.11134599,-0.10277962,-0.27181278,14.77542803,84.93472468,82.56757850,124.12155745,0.57975570,60.88726628
2022-07-21,7.02150000,7.21813813,7.79942737,7.02150000,6.24357263,52.82775181,-0.06713012,-0.23087625,14.44184058,77.46936971,81.59523099,77.02003151,0.56834457,54.54880214
2022-07-22,7.04450000,7.22498212,7.82561395,7.04450000,6.26338605,49.62951113,-0.05757989,-0.19621698,14.64244326,68.75000000,77.05136480,73.35379800,0.56989139,61.57853857
2022-07-23,7.06850000,7.23498382,7.85372035,7.06850000,6.28327965,50.17096927,-0.04625045,-0.16622367,14.34253144,66.50641026,70.90859332,41.97684036,0.55847058,57.49161865
2022-07-24,7.08000000,7.25069965,7.87747100,7.08000000,6.28252900,51.16039588,-0.03126299,-0.13923153,14.25793915,64.42307692,66.55982906,55.88987217,0.53786554,61.98820359
2022-07-25,7.07600000,7.20396635,7.87902926,7.07600000,6.27297074,42.79380282,-0.07021853,-0.12542893,13.68437223,55.92948718,62.28632479,-23.78265413,0.54944657,60.52387393
2022-07-26,7.06850000,7.16358860,7.87960480,7.06850000,6.25739520,43.10692144,-0.09834361,-0.12001187,13.59703116,47.11538462,55.82264957,-82.10246174,0.52948610,59.50565156
2022-07-27,7.08750000,7.21277064,7.93633155,7.08750000,6.23866845,55.03428617,-0.04746333,-0.10550216,13.58648997,50.56403094,51.20296758,29.97180172,0.56737995,66.02979348
2022-07-28,7.12850000,7.27441153,8.04101904,7.12850000,6.21598096,56.97696406,0.00730001,-0.08294173,14.12381740,67.01702239,54.89881265,119.82443307,0.57042424,68.30651238
2022-07-29,7.17550000,7.36161043,8.19836803,7.17550000,6.15263197,60.35836725,0.07644735,-0.05106391,15.11309092,83.66187405,67.08097580,174.17048285,0.57753679,70.14408074
2022-07-30,7.24300000,7.44240944,8.34851526,7.24300000,6.13748474,60.56068130,0.13134687,-0.01458175,16.53871922,81.95472657,77.54454101,186.93957115,0.58628417,71.62467924
2022-07-31,7.34750000,7.55456092,8.55416275,7.34750000,6.14083725,64.55438280,0.20556903,0.02944840,18.24923030,79.34455277,81.65371780,175.66817077,0.62512101,73.63218316
2022-08-01,7.44200000,7.61317417,8.59426039,7.44200000,6.28973961,57.65377583,0.22548020,0.06865476,19.71395070,70.64579777,77.31502570,109.21221452,0.64904094,65.13203853
2022-08-02,7.51500000,7.64334805,8.59437945,7.51500000,6.43562055,54.31878229,0.21936524,0.09879686,20.23189183,63.94052045,71.31029033,40.30523760,0.64553801,55.69173417
2022-08-03,7.57900000,7.67731491,8.61307737,7.57900000,6.54492263,55.13396768,0.21765847,0.12256918,20.93483707,56.25774473,63.61468765,45.53734062,0.65442816,64.08451591
2022-08-04,7.64450000,7.71757063,8.63542835,7.64450000,6.65357165,56.33280608,0.22181803,0.14241895,21.58757194,55.39033457,58.52953325,45.11641113,0.63625472,68.97694872
2022-08-05,7.72450000,7.82065914,8.81255285,7.72450000,6.63644715,63.65400581,0.27838956,0.16961307,22.89216195,66.17100372,59.27302767,97.25399419,0.64580795,69.54663533
2022-08-06,7.80450000,7.88726303,8.87938558,7.80450000,6.72961442,59.36642294,0.29720327,0.19513111,24.14929067,72.61462206,64.72532012,93.98125651,0.62825024,73.42977889
2022-08-07,7.85400000,7.95990465,8.98730314,7.85400000,6.72069686,60.69032614,0.31892680,0.21989025,24.92959661,79.42998761,72.73853779,86.59036719,0.62551808,73.58592796
2022-08-08,7.92800000,8.08467563,9.21744329,7.92800000,6.63855671,66.32547814,0.38177085,0.25226637,26.21105617,83.11680461,78.38713809,136.53812291,0.63512393,79.73840934
2022-08-09,7.99900000,8.16137319,9.33527692,7.99900000,6.66272308,60.59224228,0.39634359,0.28108181,27.49074014,84.81119853,82.45266358,115.89542017,0.64904365,76.40087564
2022-08-10,8.09850000,8.29076622,9.56980248,8.09850000,6.62719752,65.86103807,0.45350065,0.31556558,28.88096015,89.77178880,85.89993065,142.81897128,0.68196910,77.46286110
2022-08-11,8.19400000,8.37735992,9.69072175,8.19400000,6.69727825,61.37257073,0.46758666,0.34596980,30.17187873,83.55130382,86.04476371,139.67828418,0.67039988,77.23421551
2022-08-12,8.30150000,8.48237326,9.84273684,8.30150000,6.76026316,63.70348935,0.49563026,0.37590189,31.03917809,87.53061524,86.95123595,117.49394130,0.65608561,76.41935775
2022-08-13,8.39700000,8.56119485,9.93966134,8.39700000,6.85433866,61.28544521,0.49839229,0.40039997,32.08216470,83.34263959,84.80818622,105.85274431,0.63993663,75.37130791
2022-08-14,8.50700000,8.59917629,9.87039429,8.50700000,7.14360571,56.52805423,0.46695636,0.41371125,31.73387062,78.95685279,83.27670254,51.39784946,0.64636973,68.18398828
2022-08-15,8.60700000,8.61639760,9.71931470,8.60700000,7.49468530,54.19790804,0.42264665,0.41549833,30.83068255,66.83333333,76.37760857,18.45574388,0.65520046,69.47747077
2022-08-16,8.66500000,8.63769307,9.69591222,8.66500000,7.63408778,54.86577287,0.38790091,0.40997884,29.99200791,59.00000000,68.26339538,-12.65033121,0.63125757,72.10939681
2022-08-17,8.69050000,8.61219849,9.66414213,8.69050000,7.71685787,48.85606907,0.31876506,0.39173609,28.37550181,46.74074074,57.52469136,-64.32123506,0.64688203,65.73267677
2022-08-18,8.68500000,8.56151292,9.67105274,8.68500000,7.69894726,45.54138156,0.23783224,0.36095532,26.57961912,29.99470899,45.24514991,-158.25429871,0.64353332,61.37929339
2022-08-19,8.64000000,8.44232121,9.77894688,8.64000000,7.50105312,38.14186416,0.11028850,0.31082195,26.33404513,11.88088786,29.53877920,-230.77107711,0.66042379,54.20991281
2022-08-20,8.57000000,8.32590967,9.86645671,8.57000000,7.27354329,37.37742481,0.00192473,0.24904251,26.38713057,5.19675089,15.69078258,-200.66570914,0.64825067,49.57378263
2022-08-21,8.53350000,8.24153732,9.91148803,8.53350000,7.15551197,40.51581881,-0.06544774,0.18614446,26.41015552,8.76668201,8.61477358,-139.85507246,0.62837562,48.44677146
2022-08-22,8.50750000,8.16234329,9.94824807,8.50750000,7.06675193,40.21981327,-0.11987975,0.12493962,26.68018612,12.64667230,8.87003506,-116.88419308,0.61563450,40.38005902
2022-08-23,8.48950000,8.11259631,9.96376558,8.48950000,7.01523442,43.62065573,-0.14281219,0.07138926,26.19201715,18.21693420,13.21009617,-79.56616951,0.61023204,48.06685642
2022-08-24,8.46250000,8.05996809,9.98335338,8.46250000,6.94164662,42.71051020,-0.16553347,0.02400471,25.57897246,20.02487562,16.96282737,-62.99163828,0.59307261,41.46705811
2022-08-25,8.40150000,8.01425684,9.96069563,8.40150000,6.84230437,43.03053636,-0.17985319,-0.01676687,25.00971667,22.13930348,20.12703777,-53.19080013,0.57213885,35.54890213
2022-08-26,8.32200000,7.91099429,10.00606176,8.32200000,6.63793824,35.99332585,-0.24087458,-0.06158841,25.52817099,15.00652765,19.05690225,-82.75206904,0.58984322,26.66059051
2022-08-27,8.24150000,7.82804245,10.00709650,8.24150000,6.47590350,37.84582535,-0.27716342,-0.10470341,26.10054750,10.93990424,16.02857846,-92.07445374,0.57056870,19.20554356
2022-08-28,8.12100000,7.73584793,9.91805203,8.12100000,6.32394797,36.00923928,-0.31679527,-0.14712178,26.53644657,4.49817466,10.14820218,-94.16908395,0.55409951,20.54083273
2022-08-29,8.04000000,7.69148146,9.83714218,8.04000000,6.24285782,42.81632757,-0.31152911,-0.18000325,26.42724699,10.39344057,8.61050649,-70.57567019,0.55166383,28.68239070
2022-08-30,7.91400000,7.62562608,9.62994172,7.91400000,6.19805828,39.81280128,-0.32539147,-0.20908089,26.10259662,10.43606632,8.44256052,-71.04283054,0.54797356,29.27007333
2022-08-31,7.80550000,7.56889979,9.45562090,7.80550000,6.15537910,40.31380173,-0.33015097,-0.23329491,25.80113556,14.08375505,11.63775398,-62.77527196,0.53097544,37.52848411
2022-09-01,7.69050000,7.53186171,9.16950609,7.69050000,6.21149391,42.87427585,-0.31815170,-0.25026627,25.78544236,17.28473010,13.93485049,-62.23322721,0.51733434,37.93006275
2022-09-02,7.59000000,7.50977965,8.87569048,7.59000000,6.30430952,44.91033900,-0.29555226,-0.25932347,24.55203296,31.51527080,20.96125198,32.34501348,0.51252475,49.00197447
2022-09-03,7.50600000,7.48789587,8.63232855,7.50600000,6.37967145,44.62486283,-0.27607347,-0.26267347,23.40672424,43.59369779,30.79789956,3.50877193,0.48591584,50.48017356
2022-09-04,7.43550000,7.47666769,8.39873362,7.43550000,6.47226638,46.27971434,-0.25048668,-0.26023611,21.99632928,53.19865320,42.76920726,28.62419206,0.47049328,51.08126902
2022-09-05,7.36150000,7.46555648,8.07741270,7.36150000,6.64558730,46.11481199,-0.22838323,-0.25386553,20.81461960,55.21885522,50.67040207,62.81714786,0.46402947,58.91615421
2022-09-06,7.28650000,7.40883682,7.86523224,7.28650000,6.70776776,38.81634620,-0.24755137,-0.25260270,20.16046913,41.41414141,49.94388328,-37.75067751,0.49445594,48.46817947
2022-09-07,7.24250000,7.38894760,7.69278324,7.24250000,6.79221676,45.11629603,-0.23342325,-0.24876681,19.69670318,36.73700703,44.45666789,-48.35341365,0.49842337,41.34390647
2022-09-08,7.24650000,7.38904783,7.70051652,7.24650000,6.79248348,48.41004984,-0.20453743,-0.23992093,18.79715682,40.00122819,39.38412555,74.79625717,0.49282170,43.97409137
2022-09-09,7.27300000,7.42342422,7.77686903,7.27300000,6.76913097,54.03834614,-0.15085723,-0.22210819,18.23899217,65.31882998,47.35235507,207.78364116,0.49904872,55.34614711
2022-09-10,7.28950000,7.45643144,7.83412740,7.28950000,6.74487260,54.33639961,-0.10548548,-0.19878365,17.72069642,79.03877340,61.45294386,181.55080214,0.48554524,61.59052173
2022-09-11,7.30400000,7.47962845,7.87546828,7.30400000,6.73253172,53.03995373,-0.07431974,-0.17389087,17.14549610,83.19327731,75.85029357,140.53124629,0.47657772,59.88197342
2022-09-12,7.30500000,7.49680669,7.87888152,7.30500000,6.73111848,52.27244560,-0.05224608,-0.14956191,16.99834141,78.51540616,80.24915229,121.89324653,0.47753646,62.24215916
2022-09-13,7.28000000,7.45520605,7.85082397,7.28000000,6.70917603,42.36867311,-0.08221975,-0.13609348,16.23401597,57.89269554,73.20045967,-7.85997358,0.50985528,58.98896668
2022-09-14,7.26150000,7.43185310,7.81598264,7.26150000,6.70701736,45.16575019,-0.09280060,-0.12743490,15.57444372,43.07692308,59.82834159,-67.00331033,0.49486562,53.03163623
2022-09-15,7.26150000,7.38405756,7.81598264,7.26150000,6.70701736,41.15083881,-0.12236907,-0.12642174,15.31720042,24.35897436,41.77619766,-117.34260332,0.48594665,51.34340761
2022-09-16,7.25450000,7.33795684,7.82334005,7.25450000,6.68565995,40.73304546,-0.14653389,-0.13044417,15.48927084,21.34852802,29.59480848,-139.13299912,0.47123617,44.84407406
2022-09-17,7.26450000,7.31148476,7.81187464,7.26450000,6.71712536,43.99865816,-0.15103301,-0.13456194,15.06583786,18.44254511,21.38334916,-78.27704903,0.45614787,48.61996251
2022-09-18,7.22300000,7.22848621,7.87773964,7.22300000,6.56826036,35.77310533,-0.20229548,-0.14810865,15.92576957,16.13929922,18.64345745,-154.31081823,0.47642303,42.80386513
2022-09-19,7.19250000,7.14863038,7.93667404,7.19250000,6.44832596,35.20156014,-0.24414162,-0.16731524,17.10657157,16.15829257,16.91337897,-169.54573233,0.47524995,36.07563306
2022-09-20,7.15500000,7.06590368,7.99727074,7.15500000,6.31272926,33.91767158,-0.28291975,-0.19043614,18.20303057,10.34632676,14.21463952,-145.04065041,0.45916067,37.27340431
2022-09-21,7.10200000,6.97581762,8.05714606,7.10200000,6.14685394,32.08462155,-0.32284085,-0.21691708,19.56780780,10.43803419,12.31421784,-126.09764665,0.46993491,36.14959425
2022-09-22,7.05950000,6.92573975,8.05058980,7.05950000,6.06841020,39.36344892,-0.32411418,-0.23835650,20.83510094,13.17307692,11.31914596,-90.72614692,0.46851099,35.57925046
2022-09-23,7.01750000,6.87947882,8.03839911,7.01750000,5.99660089,39.22625310,-0.32221592,-0.25512839,21.58207269,17.62820513,13.74643875,-69.52618454,0.46718877,34.07052435
2022-09-24,6.96250000,6.82143322,8.01939877,6.96250000,5.90560123,36.87340155,-0.33061795,-0.27022630,22.27568931,20.03205128,16.94444444,-71.44362487,0.45381815,29.06378959
2022-09-25,6.90450000,6.76224910,7.99457293,6.90450000,5.81442707,35.91804776,-0.33901706,-0.28398445,23.23784046,16.02564103,17.89529915,-79.24096188,0.44283114,29.59834165
2022-09-26,6.88900000,6.74298728,7.98936176,6.88900000,5.78863824,43.95962442,-0.31301617,-0.28979079,23.30573113,18.37633681,18.14467637,-37.75835197,0.44191463,28.02211754
2022-09-27,6.84750000,6.70746468,7.96034994,6.84750000,5.73465006,41.03295261,-0.30423466,-0.29267957,22.55606235,23.51889326,19.30695703,-21.13821138,0.45034930,36.56960322
2022-09-28,6.79700000,6.67627757,7.89840093,6.79700000,5.69559907,41.25463172,-0.29308977,-0.29276161,22.04950511,30.59415068,24.16312692,-47.78330226,0.43961006,37.04171553
2022-09-29,6.73100000,6.65282256,7.75127251,6.73100000,5.71072749,42.42020658,-0.27702937,-0.28961516,21.50260503,33.59655767,29.23653387,-23.72396897,0.42463791,44.15565677
2022-09-30,6.65850000,6.62112518,7.57382016,6.65850000,5.74317984,40.51563811,-0.27006433,-0.28570499,20.64316606,33.45023049,32.54697961,-25.19798416,0.42073521,43.42868053
2022-10-01,6.58700000,6.58768468,7.38110579,6.58700000,5.79289421,39.64433955,-0.26551834,-0.28166766,19.84511560,31.86338756,32.97005857,-80.93480935,0.39996840,39.23490863
2022-10-02,6.51150000,6.54600043,7.15627205,6.51150000,5.86672795,37.55682682,-0.26850346,-0.27903482,19.37873817,26.20714916,30.50692240,-132.54009312,0.38568495,41.20478826
2022-10-03,6.47700000,6.52923848,7.07265426,6.47700000,5.88134574,43.43720093,-0.25023251,-0.27327436,18.59161903,32.46748462,30.17934044,-38.77280265,0.38099317,49.08682658
2022-10-04,6.44150000,6.52645387,6.93385252,6.44150000,5.94914748,46.63521320,-0.22269564,-0.26315862,17.31036065,44.57831325,34.41764901,108.77192982,0.36806508,54.78960446
2022-10-05,6.41700000,6.51822016,6.85550200,6.41700000,5.97849800,45.36047954,-0.20336965,-0.25120082,16.40163269,54.01606426,43.68728738,51.48279953,0.35891758,58.58264184
2022-10-06,6.38900000,6.50124682,6.76804617,6.38900000,6.00995383,43.23911310,-0.19388781,-0.23973822,15.51257562,49.98884427,49.52774059,31.32609411,0.34828061,52.05932551
2022-10-07,6.35250000,6.48493759,6.57384814,6.35250000,6.13115186,43.02243365,-0.18504719,-0.22880002,14.94534714,40.27777778,48.09422877,-24.13381123,0.33411771,43.67825992
2022-10-08,6.34600000,6.46827687,6.56430254,6.34600000,6.12769746,42.56303658,-0.17760742,-0.21856150,14.41863497,34.25925926,41.50862710,-26.14840989,0.32025216,45.30674109
2022-10-09,6.35050000,6.46939336,6.57584196,6.35050000,6.12515804,47.67734194,-0.15619327,-0.20608785,13.40823922,40.53208138,38.35637280,61.06161841,0.31309129,49.83163057
2022-10-10,6.34900000,6.44849875,6.57658735,6.34900000,6.12141265,42.20221685,-0.15598341,-0.19606696,12.47001458,36.46974439,37.08702834,-16.73525377,0.31215620,39.77146053
2022-10-11,6.35150000,6.42197506,6.56988269,6.35150000,6.13311731,40.46172021,-0.16042316,-0.18893820,12.16624486,31.26377311,36.08853296,-166.77940624,0.29914504,29.85083144
2022-10-12,6.33800000,6.39892982,6.56361915,6.33800000,6.11238085,40.79043895,-0.16127569,-0.18340570,11.88417298,19.07636294,28.93662682,-131.54362416,0.28634896,31.55505173
2022-10-13,6.32150000,6.37141269,6.56260371,6.32150000,6.08039629,39.16054399,-0.16568977,-0.17986251,13.42040124,27.49055178,25.94356261,-218.62318841,0.30160975,20.70884453
2022-10-14,6.31050000,6.34080196,6.57856529,6.31050000,6.04243471,37.76752307,-0.17204622,-0.17829926,14.31542646,36.38946018,27.65212496,-108.85826772,0.29863763,29.70267210
2022-10-15,6.30300000,6.31310654,6.59068733,6.30300000,6.01531267,37.76752307,-0.17506571,-0.17765255,15.14652129,44.60809647,36.16270281,-113.78923767,0.28302065,30.76754050
2022-10-16,6.28400000,6.30042972,6.55071333,6.28400000,6.01728667,42.87381469,-0.16506598,-0.17513523,15.04265829,48.06201550,43.01985738,-55.28985507,0.27780489,36.58064753
2022-10-17,6.27850000,6.29657927,6.54241476,6.27850000,6.01458524,45.81999218,-0.14896857,-0.16990190,14.72540600,56.20155039,49.62388745,-17.17171717,0.27010454,34.16977634
2022-10-18,6.26750000,6.28357172,6.53191445,6.26750000,6.00308555,42.84543107,-0.14263621,-0.16444876,14.65628939,60.46511628,54.90956072,-34.42851454,0.26723993,25.48464820
2022-10-19,6.25100000,6.26608870,6.51397528,6.25100000,5.98802472,41.12053636,-0.14083579,-0.15972617,14.63860510,57.36434109,58.01033592,-48.98626553,0.26243708,25.45600777
2022-10-20,6.22950000,6.23027073,6.53350493,6.22950000,5.92549507,35.70285187,-0.15457238,-0.15869541,15.62015639,43.02325581,53.61757106,-150.03903201,0.26797729,25.17405803
2022-10-21,6.20800000,6.19310209,6.55525207,6.20800000,5.86074793,34.53613867,-0.16756176,-0.16046868,16.84797881,30.62015504,43.66925065,-185.52911588,0.26097891,23.59760133
2022-10-22,6.19300000,6.16042570,6.57332092,6.19300000,5.81267908,34.99368118,-0.17503137,-0.16338122,17.98809963,20.93023256,31.52454780,-144.35233161,0.24948042,28.32015711
2022-10-23,6.17300000,6.14228992,6.55604569,6.17300000,5.78995431,40.37881353,-0.16931632,-0.16456824,18.28218489,24.03100775,25.19379845,-91.22438255,0.24808896,28.66013018
2022-10-24,6.14400000,6.12111945,6.51111851,6.14400000,5.77688149,38.93165177,-0.16689779,-0.16503415,18.48698043,30.73268317,25.23130783,-76.28941134,0.24393975,35.70990559
2022-10-25,6.14350000,6.15053665,6.50902838,6.14350000,5.77797162,56.18208736,-0.12241720,-0.15651076,18.68872147,50.45932536,35.07433876,131.77458034,0.27937262,47.80672493
2022-10-26,6.15000000,6.18096173,6.53345795,6.15000000,5.76654205,57.20319089,-0.08298178,-0.14180496,18.87605244,66.93831353,49.37677402,181.27572016,0.27370315,55.23955503
2022-10-27,6.15050000,6.19610823,6.53492034,6.15050000,5.76607966,52.88943958,-0.06150979,-0.12574593,18.38912978,76.13653699,64.51139196,124.82154882,0.28058150,55.32743608
2022-10-28,6.16100000,6.22695506,6.57277178,6.16100000,5.74922822,57.65141934,-0.02962707,-0.10652216,17.83710660,78.44393593,73.83959548,113.86197823,0.28411139,56.24035158
2022-10-29,6.16850000,6.26534030,6.60778465,6.16850000,5.72921535,60.29287076,0.00446483,-0.08432476,18.04695850,79.29606625,77.95884639,142.09944751,0.28453200,61.72346218
2022-10-30,6.18900000,6.30292693,6.67713523,6.18900000,5.70086477,61.00720487,0.03351728,-0.06075635,18.24182097,86.71842650,81.48614289,116.37764933,0.28135115,62.88272849
2022-10-31,6.21150000,6.33312437,6.73431067,6.21150000,5.68868933,59.47095716,0.05270634,-0.03806381,18.75410870,84.82196482,83.61215253,103.91822828,0.28054035,65.06547998
2022-11-01,6.22550000,6.34520776,6.75907193,6.22550000,5.69192807,53.65120759,0.05437632,-0.01957579,18.53505771,78.17245817,83.23761650,62.88723668,0.27978747,65.01203060
2022-11-02,6.23250000,6.33614036,6.76349435,6.23250000,5.70150565,47.13194168,0.03831290,-0.00799805,17.47837898,64.26426426,75.75289575,7.95136389,0.28623122,63.40290596
2022-11-03,6.25050000,6.34317461,6.77993272,6.25050000,5.72106728,51.92511185,0.03805452,0.00121246,16.49717730,57.95795796,66.79822680,20.78776563,0.28721471,69.99555605
