Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2024-03-16,69499.84000000,70043.00000000,64780.00000000,65300.63000000,55926.95336000,3788544202.88485590,2729019,3742.19000000,3781.12000000,3468.80000000,3523.09000000,548288.15690000,1999176881.31261500,1798939,632.70000000,645.20000000,567.20000000,576.40000000,1811838.04200000,1089990828.53250000,1025452
2024-03-17,65300.64000000,68904.40000000,64533.00000000,68393.48000000,49742.21589000,3322963634.24251290,2449156,3523.09000000,3678.68000000,3412.00000000,3644.71000000,517790.99360000,1843487764.62131400,1721355,576.40000000,590.50000000,548.60000000,571.70000000,1712920.34100000,984797926.64510000,802297
2024-03-18,68393.47000000,68956.00000000,66565.20000000,67609.99000000,55691.08088000,3768277912.41891810,2464515,3644.70000000,3645.02000000,3454.09000000,3520.46000000,570901.28510000,2029690613.72146200,1906387,571.70000000,587.70000000,540.10000000,555.40000000,2284301.81400000,1280062076.32320000,994512
2024-03-19,67610.00000000,68124.11000000,61555.00000000,61937.40000000,101005.32487000,6484805948.53539280,3593832,3520.47000000,3548.09000000,3150.88000000,3158.64000000,1049629.69360000,3474307712.27645600,2647385,555.40000000,560.60000000,495.80000000,507.70000000,2551361.51200000,1331115169.02830000,1213572
2024-03-20,61937.41000000,68100.00000000,60775.00000000,67840.51000000,90420.58592000,5769770052.06258300,3549793,3158.65000000,3535.24000000,3056.56000000,3516.53000000,1207322.82010000,3957251428.89904100,2987953,507.70000000,559.00000000,500.00000000,556.80000000,1425296.57900000,749188287.30000000,809335
2024-03-21,67840.51000000,68240.47000000,64529.01000000,65501.27000000,53357.48002000,3551223142.96441700,2388390,3516.53000000,3587.32000000,3412.00000000,3492.85000000,602755.20720000,2114084858.15653500,1791989,556.70000000,571.00000000,540.60000000,553.80000000,953921.37200000,530484956.59650000,563996
2024-03-22,65501.28000000,66649.62000000,62260.00000000,63796.64000000,51482.37821000,3310481978.10764530,2492881,3492.84000000,3542.52000000,3250.00000000,3336.35000000,558848.88800000,1891771641.01900700,1747756,553.80000000,588.10000000,535.50000000,553.80000000,1181298.51000000,665146195.22310000,712381
2024-03-23,63796.64000000,65999.00000000,63000.00000000,63990.01000000,26410.11409000,1706152172.63161340,1753566,3336.35000000,3435.48000000,3270.08000000,3329.53000000,323675.94480000,1089778379.60122900,1129683,553.80000000,567.70000000,543.40000000,551.90000000,608753.32900000,338703185.90310000,381050
2024-03-24,63990.02000000,67628.69000000,63772.29000000,67209.99000000,31395.78015000,2059312948.64868730,1880774,3329.53000000,3471.22000000,3298.76000000,3454.98000000,260824.14080000,879033073.03145400,1090982,551.90000000,573.00000000,548.70000000,567.70000000,442930.35000000,247685878.07800000,316278
2024-03-25,67210.00000000,71150.00000000,66385.06000000,69880.01000000,53431.14486000,3679964073.81121250,2632220,3454.99000000,3666.00000000,3420.12000000,3590.42000000,548577.69420000,1945377748.66027000,1610130,567.80000000,598.00000000,564.40000000,587.00000000,802695.51200000,469579231.51330000,583070
2024-03-26,69880.00000000,71561.10000000,69280.00000000,69988.00000000,38934.38417000,2738537345.33588000,2176807,3590.43000000,3678.86000000,3542.62000000,3587.33000000,499013.83840000,1800812035.84622400,1373691,587.10000000,597.00000000,571.90000000,580.40000000,569324.07900000,332801887.09260000,435915
2024-03-27,69987.99000000,71769.54000000,68359.18000000,69469.99000000,49119.35685000,3426458581.94334340,2453366,3587.32000000,3665.84000000,3460.02000000,3501.19000000,443195.32970000,1576098628.30797600,1436593,580.40000000,585.60000000,560.30000000,574.30000000,531668.40200000,305741133.05200000,425362
2024-03-28,69469.99000000,71552.06000000,68903.62000000,70780.60000000,35439.03239000,2500571208.00262760,1799897,3501.20000000,3611.78000000,3465.00000000,3560.49000000,404654.03110000,1436630524.62304300,1158353,574.20000000,591.70000000,574.10000000,583.40000000,503901.62400000,294749471.64280000,417770
2024-03-29,70780.60000000,70916.16000000,69009.00000000,69850.54000000,25445.08353000,1779608477.32245370,1522607,3560.49000000,3584.37000000,3445.91000000,3509.74000000,323086.17900000,1138548291.15838700,951744,583.40000000,620.00000000,582.10000000,612.50000000,1042401.16900000,635441895.78020000,774967
2024-03-30,69850.53000000,70321.10000000,69540.00000000,69582.18000000,13644.61142000,954555919.68557450,1110488,3509.74000000,3565.81000000,3485.00000000,3505.64000000,216025.26340000,759625521.45189200,750249,612.50000000,612.90000000,596.90000000,600.70000000,501020.14800000,303309397.29590000,418779
2024-03-31,69582.17000000,71366.00000000,69562.99000000,71280.01000000,19396.34433000,1367523707.26124510,1181926,3505.65000000,3655.32000000,3505.09000000,3645.29000000,243464.98770000,878141654.34598200,722927,600.70000000,608.80000000,600.40000000,606.70000000,325136.96700000,196801011.34640000,281965
2024-04-01,71280.00000000,71288.23000000,68062.86000000,69649.80000000,41445.32039000,2876486469.46552290,1893438,3645.29000000,3645.95000000,3413.71000000,3503.80000000,408854.12250000,1437691729.03231400,1115133,606.70000000,607.70000000,568.70000000,575.80000000,723114.09000000,422232040.53970000,550127
2024-04-02,69649.81000000,69674.23000000,64550.00000000,65463.99000000,71799.82793000,4750030717.92242550,2662410,3503.80000000,3505.60000000,3212.00000000,3278.96000000,623264.64760000,2068004456.06282300,1581408,575.80000000,578.20000000,546.30000000,551.40000000,998260.81400000,557890803.73390000,619723
2024-04-03,65463.99000000,66903.63000000,64493.07000000,65963.28000000,39887.21778000,2630556596.13592860,2172096,3278.96000000,3367.40000000,3202.79000000,3310.83000000,410484.19330000,1358993604.79861500,1113644,551.40000000,567.90000000,539.00000000,561.50000000,683925.23300000,380450017.15630000,403926
