Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Sentimiento,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Sentimiento_coin,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Sentimiento_referentes,Tweets_Utilizados_referentes,Cantidad_pos_referentes,Cantidad_neg_referentes,Cantidad_neu_referentes,Compound total referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance
2024-03-30,9.60100000,9.69900000,9.38700000,9.42900000,3097586.67000000,29561625.44045000,76410,69850.53000000,70321.10000000,69540.00000000,69582.18000000,13644.61142000,954555919.68557441,1110488,3509.74000000,3565.81000000,3485.00000000,3505.64000000,216025.26340000,759625521.45189202,750249,612.50000000,612.90000000,596.90000000,600.70000000,501020.14800000,303309397.29589999,418779,9.86555000,9.56693257,11.45323819,9.86555000,8.27786181,49.33344931,0.07327061,0.17195583,16.87306433,42.03673906,36.45865124,17.12299692,0.71655285,55.87118645,24.00000000,48.00000000,31082.00000000,pos,97,52.00000000,21.00000000,24.00000000,16.37610000,pos,111,57.00000000,24.00000000,30.00000000,20.90240000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,9,149.00000000,107.00000000,49000.00000000
2024-03-31,9.42900000,9.64900000,9.41400000,9.64700000,2347041.29000000,22412540.66799000,56605,69582.17000000,71366.00000000,69562.99000000,71280.01000000,19396.34433000,1367523707.26124525,1181926,3505.65000000,3655.32000000,3505.09000000,3645.29000000,243464.98770000,878141654.34598207,722927,600.70000000,608.80000000,600.40000000,606.70000000,325136.96700000,196801011.34639999,281965,9.79575000,9.57455804,11.29025351,9.79575000,8.30124649,51.86583870,0.07593482,0.15275163,15.93678124,50.95691158,42.82387902,41.77849652,0.68215622,62.59217918,15.00000000,19.00000000,29472.00000000,pos,101,44.00000000,13.00000000,44.00000000,16.36970000,pos,135,68.00000000,36.00000000,31.00000000,22.96380000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,16,107.00000000,96.00000000,36000.00000000
2024-04-01,9.64700000,9.74700000,8.92300000,9.14300000,6554213.02000000,60640113.48337000,142433,71280.00000000,71288.23000000,68062.86000000,69649.80000000,41445.32039000,2876486469.46552277,1893438,3645.29000000,3645.95000000,3413.71000000,3503.80000000,408854.12250000,1437691729.03231406,1115133,606.70000000,607.70000000,568.70000000,575.80000000,723114.09000000,422232040.53969997,550127,9.71610000,9.53345727,11.17094252,9.71610000,8.26125748,46.12583569,0.03695169,0.12959164,16.01851051,49.48455077,47.49273380,-31.00423472,0.69228792,54.10025734,31.00000000,46.00000000,57710.00000000,pos,102,50.00000000,13.00000000,39.00000000,18.19220000,pos,118,73.00000000,20.00000000,25.00000000,33.22610000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,53,276.00000000,207.00000000,88000.00000000
2024-04-02,9.14300000,9.14300000,8.37000000,8.58200000,8040640.57000000,69467412.20221999,180154,69649.81000000,69674.23000000,64550.00000000,65463.99000000,71799.82793000,4750030717.92242527,2662410,3503.80000000,3505.60000000,3212.00000000,3278.96000000,623264.64760000,2068004456.06282353,1581408,575.80000000,578.20000000,546.30000000,551.40000000,998260.81400000,557890803.73389995,619723,9.57650000,9.44284229,10.89790993,9.57650000,8.25509007,40.72337642,-0.03876390,0.09592053,16.94556529,37.73509936,46.05885391,-177.80643455,0.69805307,58.78404429,57.00000000,44.00000000,74643.00000000,pos,138,56.00000000,33.00000000,49.00000000,10.24040000,pos,112,57.00000000,17.00000000,38.00000000,22.62570000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,45,354.00000000,268.00000000,116000.00000000
2024-04-03,8.58200000,8.78000000,8.28400000,8.41600000,5456340.40000000,46799379.00963000,125872,65463.99000000,66903.63000000,64493.07000000,65963.28000000,39887.21778000,2630556596.13592863,2172096,3278.96000000,3367.40000000,3202.79000000,3310.83000000,410484.19330000,1358993604.79861474,1113644,551.40000000,567.90000000,539.00000000,561.50000000,683925.23300000,380450017.15630001,403926,9.41940000,9.34504779,10.48311338,9.41940000,8.35568662,39.25814267,-0.11088563,0.05455930,17.92559819,20.58601004,35.93522006,-183.64500096,0.68362071,48.59463218,62.00000000,54.00000000,49879.00000000,pos,98,40.00000000,16.00000000,42.00000000,12.41250000,pos,109,50.00000000,23.00000000,36.00000000,17.61720000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,50,247.00000000,294.00000000,83000.00000000
2024-04-04,8.41600000,8.71100000,8.26300000,8.48600000,5143837.32000000,43732433.43625000,95530,65963.27000000,69309.91000000,65064.52000000,68487.79000000,41510.48453000,2795469450.57238579,2000945,3310.83000000,3443.93000000,3250.92000000,3327.40000000,356338.57160000,1187792289.21437073,965695,561.60000000,597.60000000,560.80000000,585.50000000,879640.68000000,513029443.18140000,573215,9.30320000,9.26323372,10.23323755,9.30320000,8.37316245,40.23467595,-0.16054357,0.01153872,18.86604906,10.81400606,23.04503849,-140.82744547,0.66679066,40.58772440,44.00000000,45.00000000,44081.00000000,pos,132,62.00000000,26.00000000,44.00000000,19.43470000,pos,128,60.00000000,23.00000000,45.00000000,25.69670000,pos,1,1.00000000,0.00000000,0.00000000,0.86220000,40,341.00000000,245.00000000,60000.00000000
2024-04-05,8.48600000,8.51100000,8.07600000,8.37900000,4594358.61000000,38114145.02133000,87487,68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000,2555458935.23600864,1901980,3327.39000000,3350.00000000,3210.00000000,3317.85000000,344556.79830000,1132252495.88912392,854139,585.40000000,591.50000000,564.40000000,577.80000000,634206.61900000,367049671.06989998,487996,9.23805000,9.17902098,10.23309924,9.23805000,8.24300076,39.19732472,-0.20615541,-0.03200010,20.01312756,11.72354572,14.37452061,-138.41662233,0.65023418,41.56024024,20.00000000,39.00000000,38732.00000000,pos,97,33.00000000,25.00000000,39.00000000,10.53820000,pos,133,71.00000000,26.00000000,36.00000000,26.79750000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,32,304.00000000,224.00000000,55000.00000000
2024-04-06,8.37900000,8.55500000,8.32900000,8.49400000,3135750.79000000,26414887.39032000,56030,67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000,1373131967.76481867,1171460,3317.85000000,3398.42000000,3306.68000000,3351.59000000,183312.21250000,612681489.14895403,549985,577.80000000,591.30000000,575.10000000,585.40000000,226975.99600000,132278897.61390001,224088,9.15860000,9.11378089,10.12441973,9.15860000,8.19278027,40.95920448,-0.23036805,-0.07167369,20.94431126,16.27536101,12.93763760,-97.99186832,0.61993174,41.16309917,8.00000000,7.00000000,26789.00000000,pos,74,35.00000000,15.00000000,24.00000000,13.54040000,pos,137,78.00000000,28.00000000,31.00000000,36.21540000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,11,277.00000000,204.00000000,36000.00000000
2024-04-07,8.49500000,8.74100000,8.45800000,8.70400000,3777830.16000000,32605410.22559000,68247,68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000,1496213373.18557763,1269048,3351.59000000,3459.94000000,3344.08000000,3454.20000000,210459.07520000,715174110.57383502,748530,585.50000000,591.10000000,578.00000000,583.90000000,263849.21600000,154585203.35969999,251758,9.09870000,9.07475414,10.02025262,9.09870000,8.17714738,44.14225212,-0.22996065,-0.10333109,21.24339928,22.69897358,16.89929344,-62.01090051,0.59586519,41.14310620,11.00000000,13.00000000,27525.00000000,pos,100,43.00000000,16.00000000,41.00000000,9.26770000,pos,113,51.00000000,26.00000000,36.00000000,16.98140000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,8,316.00000000,277.00000000,41000.00000000
2024-04-08,8.70400000,9.09600000,8.57000000,9.04300000,5282323.07000000,47097531.48028000,100101,69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000,3270853309.66294241,2037025,3454.20000000,3730.71000000,3406.36000000,3694.61000000,496841.35320000,1787240600.80865669,1333378,583.80000000,601.10000000,577.70000000,586.40000000,483568.31200000,285425656.26929998,439330,9.11255000,9.07172993,10.02193143,9.11255000,8.20316857,48.92889754,-0.19997810,-0.12266049,20.54696249,33.87178193,24.28203884,-20.45699326,0.59087482,39.92351913,20.00000000,32.00000000,38745.00000000,pos,139,52.00000000,28.00000000,59.00000000,15.80390000,pos,192,97.00000000,45.00000000,50.00000000,33.52190000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,34,346.00000000,332.00000000,62000.00000000
2024-04-09,9.04300000,9.13700000,8.63200000,8.65900000,6315720.00000000,56122742.15438000,124287,71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000,2749007421.64210749,1804157,3694.61000000,3727.34000000,3450.46000000,3506.39000000,457592.25200000,1643610851.75092006,1046479,586.30000000,590.30000000,571.20000000,580.50000000,596275.79200000,345991219.25870001,482272,9.07135000,9.03242232,9.98452014,9.07135000,8.15817986,44.29816419,-0.20484102,-0.13909659,19.79375755,38.01973176,31.53016242,-26.44573081,0.58474090,29.12594802,73.00000000,44.00000000,52769.00000000,pos,104,48.00000000,24.00000000,32.00000000,13.94130000,pos,185,96.00000000,33.00000000,56.00000000,35.61800000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,27,344.00000000,265.00000000,72000.00000000
2024-04-10,8.65700000,8.70100000,8.12200000,8.40800000,6364196.82000000,53520436.99866000,129108,69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000,2901564970.81580400,1852170,3506.40000000,3562.95000000,3411.82000000,3545.64000000,389404.90550000,1361401195.43178511,915957,580.40000000,610.60000000,573.40000000,609.70000000,816050.70000000,483100690.56720001,590395,9.03280000,8.97295353,9.98863693,9.03280000,8.07696307,41.53130473,-0.22633942,-0.15654516,20.07110651,33.83483879,35.24211749,-79.00091094,0.58433084,29.75761187,47.00000000,60.00000000,81524.00000000,pos,119,45.00000000,30.00000000,44.00000000,8.75780000,pos,144,77.00000000,30.00000000,37.00000000,30.27340000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,29,325.00000000,326.00000000,78000.00000000
2024-04-11,8.40800000,8.52800000,8.18300000,8.38400000,4548223.43000000,37946317.36623000,82773,70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000,2247473274.61625767,1658995,3545.64000000,3618.30000000,3474.52000000,3502.52000000,338139.55340000,1197654094.44620705,890107,609.70000000,618.40000000,592.00000000,604.60000000,579678.19400000,350892798.40079999,473253,9.00520000,8.91686272,10.00163938,9.00520000,8.00876062,41.26589621,-0.24251806,-0.17373974,20.32864483,23.48439500,31.77965518,-78.39680013,0.56723578,30.40141275,40.00000000,29.00000000,36096.00000000,pos,132,70.00000000,21.00000000,41.00000000,28.04500000,pos,116,46.00000000,31.00000000,39.00000000,8.80050000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,29,332.00000000,243.00000000,50000.00000000
2024-04-12,8.38200000,8.49000000,6.50300000,7.24000000,18112289.17000000,133913522.69259000,379793,70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000,3843551585.32127380,2496617,3502.52000000,3552.40000000,3100.00000000,3237.43000000,697327.11740000,2328197177.42049503,1423600,604.60000000,634.50000000,571.00000000,595.60000000,1517722.65800000,922093314.93890011,1060352,8.91880000,8.75716150,10.17814151,8.91880000,7.65945849,31.07257002,-0.34368915,-0.20772962,22.57008618,19.87591560,25.73171646,-212.80845522,0.66864751,18.41719620,89.00000000,113.00000000,111995.00000000,pos,125,57.00000000,28.00000000,40.00000000,18.77320000,pos,109,56.00000000,18.00000000,35.00000000,23.05940000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,46,657.00000000,595.00000000,231000.00000000
2024-04-13,7.24000000,7.33400000,5.69300000,6.38800000,21049661.80000000,137108512.81321001,459450,67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000,4614468627.80904484,3341340,3237.42000000,3301.90000000,2852.00000000,3007.01000000,994971.23540000,3066250202.83582497,2037632,595.60000000,600.20000000,508.00000000,553.10000000,1761628.47300000,988296299.56079996,1267107,8.76970000,8.53152708,10.42417612,8.76970000,7.11522388,25.93449254,-0.48700338,-0.26358437,25.20387813,19.20827553,20.85619538,-282.22092854,0.73810126,15.97485463,87.00000000,126.00000000,138672.00000000,neu,149,49.00000000,56.00000000,44.00000000,-3.62970000,pos,130,52.00000000,37.00000000,41.00000000,8.38590000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,22,660.00000000,554.00000000,276000.00000000
2024-04-14,6.38900000,6.92900000,6.19300000,6.85500000,15785330.10000000,103908491.11701000,296621,63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000,3946124834.69703531,2657953,3007.01000000,3174.23000000,2906.73000000,3155.11000000,737580.46660000,2244354713.13561583,1680666,553.00000000,576.00000000,536.10000000,566.40000000,965488.00300000,533164946.82690001,692805,8.62570000,8.37185783,10.41489022,8.62570000,6.83650978,32.52098470,-0.55648315,-0.32216413,27.64954208,22.84182545,20.64200553,-176.54063258,0.73795117,23.79673721,24.00000000,57.00000000,84059.00000000,pos,109,46.00000000,33.00000000,30.00000000,10.83770000,pos,120,57.00000000,23.00000000,40.00000000,19.12390000,neu,1,0.00000000,0.00000000,1.00000000,0.00000000,26,495.00000000,478.00000000,159000.00000000
2024-04-15,6.85500000,7.20600000,6.42900000,6.70800000,9782724.46000000,66986966.76355000,166710,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,3398072231.56122398,2539048,3155.11000000,3277.85000000,3023.19000000,3101.99000000,605430.88630000,1911310147.23066354,1540774,566.40000000,585.50000000,544.70000000,552.70000000,698443.30300000,395592622.75260001,596403,8.47665000,8.21339518,10.37973468,8.47665000,6.57356532,31.56931025,-0.61630367,-0.38099204,29.24029199,25.07563354,22.37524484,-121.36259849,0.74074037,31.07300142,19.00000000,30.00000000,60845.00000000,pos,155,78.00000000,28.00000000,49.00000000,26.02810000,pos,114,52.00000000,30.00000000,32.00000000,12.92130000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,31,366.00000000,328.00000000,94000.00000000
2024-04-16,6.70800000,6.82100000,6.37100000,6.70200000,5720075.35000000,37755851.85471000,115518,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,3355338198.44691277,2604354,3102.00000000,3128.01000000,2986.00000000,3084.22000000,526113.85500000,1610290812.17309475,1461779,552.70000000,554.20000000,522.80000000,537.60000000,623668.81300000,336470058.89080000,452185,8.33950000,8.06945278,10.33670480,8.33950000,6.34229520,31.52875472,-0.65662684,-0.43611900,30.76495401,29.12688913,25.68144937,-106.54962254,0.71997320,32.22756143,22.00000000,13.00000000,41431.00000000,pos,130,56.00000000,22.00000000,52.00000000,20.33020000,pos,100,44.00000000,20.00000000,36.00000000,14.47570000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,51,176.00000000,144.00000000,73000.00000000
2024-04-17,6.70000000,6.77900000,6.32600000,6.58300000,4881081.63000000,32025544.18089000,96753,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,3128625247.47385263,2458327,3084.21000000,3123.75000000,2914.47000000,2985.41000000,491897.56610000,1483253378.35815811,1348404,537.50000000,547.90000000,512.60000000,534.10000000,657909.35800000,350644262.60270000,464395,8.19255000,7.92788585,10.25163887,8.19255000,6.13346113,30.68674659,-0.69022901,-0.48694100,32.21947269,28.18655423,27.46302563,-92.18570361,0.70090369,32.77193686,17.00000000,11.00000000,35062.00000000,pos,137,68.00000000,23.00000000,46.00000000,23.41500000,pos,116,65.00000000,17.00000000,34.00000000,29.41290000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,40,209.00000000,174.00000000,63000.00000000
2024-04-18,6.58000000,6.82900000,6.44500000,6.78400000,3726348.91000000,24841284.31859000,81094,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,2726741448.88680220,2142511,2985.41000000,3094.40000000,2950.98000000,3064.40000000,389060.71330000,1177977125.35813904,1168254,534.00000000,555.90000000,527.00000000,552.10000000,589697.29600000,322107047.89270002,470350,8.05170000,7.81894434,10.09144225,8.05170000,6.01195775,33.89788201,-0.69265545,-0.52808389,33.43008680,28.93921796,28.75088711,-70.87292006,0.67826771,36.52080249,27.00000000,22.00000000,39044.00000000,pos,125,42.00000000,32.00000000,51.00000000,10.65130000,pos,168,82.00000000,33.00000000,53.00000000,36.24560000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,30,116.00000000,137.00000000,56000.00000000
2024-04-19,6.78300000,6.91700000,6.27400000,6.68200000,7702126.65000000,51228128.14886000,137895,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,4419893235.18328762,2828284,3064.40000000,3128.89000000,2865.18000000,3056.46000000,607850.40190000,1843119282.76954889,1465901,552.00000000,564.30000000,524.00000000,554.00000000,545504.18300000,299560802.64020002,367418,7.91435000,7.71066393,9.93447695,7.91435000,5.89422305,33.06084421,-0.69479975,-0.56142706,34.71976590,28.74564460,28.62380560,-65.91220494,0.67574859,35.96563814,35.00000000,35.00000000,49992.00000000,pos,195,80.00000000,55.00000000,60.00000000,21.30500000,pos,105,52.00000000,25.00000000,28.00000000,22.49450000,pos,1,1.00000000,0.00000000,0.00000000,0.90220000,49,419.00000000,283.00000000,88000.00000000
