Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Sentimiento,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Sentimiento_coin,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Sentimiento_referentes,Tweets_Utilizados_referentes,Cantidad_pos_referentes,Cantidad_neg_referentes,Cantidad_neu_referentes,Compound total referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance
2024-03-03,9.46300000,9.90000000,8.57600000,9.78100000,15549955.02000000,146134358.56841001,364720,61987.28000000,63231.88000000,61320.00000000,63113.97000000,28994.90903000,1804536272.94434571,1992011,3421.39000000,3491.80000000,3360.00000000,3487.81000000,341631.53100000,1172272660.98448992,1116823,410.90000000,416.80000000,402.20000000,414.50000000,838274.34600000,344938583.21170002,383839,8.04965000,8.17463218,9.29179078,8.04965000,6.80750922,81.22056481,0.48996622,0.30902408,28.97462077,93.71851550,83.47600879,182.49394291,0.56179635,76.56174459,93.00000000,73.00000000,92035.00000000,pos,219,112.00000000,37.00000000,70.00000000,45.56340000,pos,156,80.00000000,26.00000000,50.00000000,35.27350000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,20,663.00000000,705.00000000,206000.00000000
2024-03-04,9.78100000,10.31000000,9.50000000,9.86200000,20642389.86000000,204917314.03845999,494931,63113.97000000,68499.00000000,62300.00000000,68245.71000000,84835.16005000,5568877537.08125210,3887853,3487.80000000,3640.94000000,3423.78000000,3627.76000000,715360.63610000,2526905041.93918943,1953764,414.50000000,423.80000000,410.60000000,418.40000000,1045414.00100000,436000270.40030003,477914,8.17510000,8.33533388,9.60332308,8.17510000,6.74687692,81.73612756,0.56173571,0.35956641,31.40684911,93.61703656,89.94427721,184.76030893,0.57952518,79.29783204,77.00000000,91.00000000,143912.00000000,pos,534,247.00000000,81.00000000,206.00000000,92.43600000,pos,192,99.00000000,30.00000000,63.00000000,44.02640000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,69,920.00000000,905.00000000,280000.00000000
2024-03-05,9.86200000,10.76200000,8.17000000,9.32000000,31707926.36000000,312847055.90205997,840745,68245.71000000,69000.00000000,59005.00000000,63724.01000000,132696.78130000,8674526591.28713989,5310706,3627.75000000,3822.04000000,3200.00000000,3553.65000000,1392904.86400000,5043847679.68348026,3265582,418.50000000,427.20000000,356.10000000,394.10000000,2073303.79000000,842880032.16110003,919160,8.25865000,8.42911161,9.74818070,8.25865000,6.76911930,68.23668384,0.56832736,0.40131860,30.07199387,80.08683617,89.14079608,106.46450916,0.72327338,66.72565424,162.00000000,205.00000000,202537.00000000,pos,360,167.00000000,69.00000000,124.00000000,57.06900000,pos,169,84.00000000,24.00000000,61.00000000,40.58520000,pos,1,1.00000000,0.00000000,0.00000000,0.86330000,65,881.00000000,780.00000000,511000.00000000
2024-03-06,9.32000000,10.56000000,8.92400000,10.54400000,17135241.23000000,169931312.14862001,426365,63724.01000000,67641.10000000,62779.14000000,66074.04000000,78738.85491000,5197743036.59727573,3302981,3553.66000000,3900.00000000,3499.40000000,3818.59000000,969494.71000000,3652250924.27773666,2555462,394.10000000,434.70000000,385.60000000,429.40000000,1804741.11200000,751515764.42240000,770778,8.39680000,8.63052955,10.16916989,8.39680000,6.62443011,77.33893696,0.66465612,0.45398610,28.83248544,79.48935104,84.39774126,132.46785534,0.78846814,72.54371539,85.00000000,97.00000000,128770.00000000,pos,244,123.00000000,44.00000000,77.00000000,42.66470000,pos,193,97.00000000,35.00000000,61.00000000,42.98500000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,49,549.00000000,550.00000000,252000.00000000
2024-03-07,10.54400000,11.00000000,10.20900000,10.40200000,11994126.73000000,126076734.71795000,306333,66074.04000000,67980.00000000,65551.00000000,66823.17000000,53059.88690000,3548088039.27360821,2428227,3818.58000000,3933.81000000,3735.00000000,3868.76000000,540780.67500000,2067607917.44370890,1636716,429.40000000,476.80000000,423.20000000,474.60000000,1672134.41000000,749769224.13660002,665523,8.53455000,8.79924102,10.47287923,8.53455000,6.59622077,74.66570972,0.72122530,0.50743394,28.34150446,78.98735287,79.52118003,142.15169730,0.78864899,73.99815888,46.00000000,50.00000000,109745.00000000,pos,210,92.00000000,43.00000000,75.00000000,29.24130000,pos,163,73.00000000,33.00000000,57.00000000,30.47890000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,33,415.00000000,430.00000000,182000.00000000
2024-03-08,10.40400000,10.70000000,9.94600000,10.63700000,12982892.21000000,134810803.31724000,314264,66823.18000000,69990.00000000,66082.66000000,68124.19000000,74261.93284200,5044395324.39905643,2943927,3868.76000000,3993.75000000,3820.00000000,3883.36000000,646399.25890000,2534209920.00556469,1657141,474.60000000,489.60000000,462.50000000,485.80000000,1660311.36100000,791088261.86261201,706558,8.68120000,8.97426568,10.78291165,8.68120000,6.57948835,76.13581516,0.77607323,0.56116180,27.32983223,89.18671856,82.55447416,112.81448740,0.78617406,67.38763077,62.00000000,93.00000000,114446.00000000,pos,298,144.00000000,56.00000000,98.00000000,52.07010000,pos,165,91.00000000,20.00000000,54.00000000,46.34580000,neg,1,0.00000000,1.00000000,0.00000000,-0.43890000,56,521.00000000,478.00000000,196000.00000000
2024-03-09,10.63700000,10.95000000,10.40900000,10.49300000,9384527.61000000,100167135.91858999,226543,68124.20000000,68541.10000000,67861.10000000,68313.27000000,19872.89743000,1355964036.90929866,1345341,3883.37000000,3942.00000000,3870.01000000,3905.21000000,254839.13860000,995823688.31355298,819335,485.80000000,493.80000000,480.70000000,488.30000000,852029.24100000,414533147.66759998,433520,8.81285000,9.11890705,11.01954774,8.81285000,6.60615226,73.32787308,0.79871394,0.60867223,26.76623106,86.32121080,84.83176074,111.48431159,0.76866163,68.35775793,23.00000000,18.00000000,69213.00000000,pos,191,102.00000000,29.00000000,60.00000000,36.81900000,pos,147,83.00000000,25.00000000,39.00000000,38.88950000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,24,445.00000000,388.00000000,139000.00000000
2024-03-10,10.49400000,10.57400000,9.96300000,10.26100000,7587844.77000000,78414400.74477001,192434,68313.28000000,69887.61000000,68094.75000000,68955.88000000,38404.66835000,2659307501.09457779,2139518,3905.20000000,3964.67000000,3791.26000000,3878.47000000,356664.68000000,1393415653.98341990,1195480,488.30000000,537.50000000,484.80000000,528.90000000,1944137.08400000,1008148996.34200001,909899,8.92445000,9.22767781,11.18636074,8.92445000,6.66253926,68.91784832,0.78884311,0.64470641,25.34392973,84.45478288,86.65423741,74.28474220,0.75740008,64.84008437,25.00000000,29.00000000,61198.00000000,pos,190,86.00000000,32.00000000,72.00000000,30.79560000,pos,127,83.00000000,14.00000000,30.00000000,41.44470000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,19,332.00000000,280.00000000,122000.00000000
2024-03-11,10.26200000,11.24900000,9.79100000,11.04300000,14996657.84000000,161100181.82387999,373463,68955.88000000,72800.00000000,67024.96000000,72078.10000000,75292.82572600,5352704377.61880493,3043414,3878.47000000,4086.23000000,3722.95000000,4064.80000000,721554.51390000,2874119154.30335903,1894504,528.90000000,533.80000000,505.50000000,523.00000000,1608146.39700000,837717178.08169985,729133,9.09005000,9.40056563,11.46056323,9.09005000,6.71953677,74.48750393,0.83450166,0.68266546,24.99838542,85.90315767,85.55971711,96.02112355,0.80744294,66.68714516,41.00000000,65.00000000,107412.00000000,pos,438,213.00000000,74.00000000,151.00000000,82.81320000,pos,169,83.00000000,25.00000000,61.00000000,36.49220000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,56,562.00000000,571.00000000,227000.00000000
2024-03-12,11.04300000,11.15000000,10.02000000,10.73600000,12039946.94000000,128250928.43393999,311774,72078.10000000,73000.00000000,68620.82000000,71452.01000000,68783.54669100,4909667978.55933762,3047890,4064.80000000,4093.92000000,3828.98000000,3979.96000000,632787.39410000,2522475873.08181000,1878541,523.00000000,548.50000000,519.00000000,537.50000000,1924767.68700000,1029803000.13680005,974595,9.25355000,9.52774986,11.60444910,9.25355000,6.90265090,69.24182081,0.83627400,0.71338716,24.67752285,86.01304376,85.45699477,80.78112386,0.83048273,60.83377881,40.00000000,49.00000000,99184.00000000,pos,241,125.00000000,45.00000000,71.00000000,46.20020000,pos,184,107.00000000,34.00000000,43.00000000,43.39390000,pos,3,2.00000000,1.00000000,0.00000000,0.53070000,36,413.00000000,351.00000000,195000.00000000
2024-03-13,10.73600000,11.46000000,10.63800000,11.37400000,11969881.19000000,131486966.49787000,276468,71452.00000000,73650.25000000,71333.31000000,73072.41000000,52659.71164700,3829764501.25379276,2501197,3979.97000000,4083.00000000,3932.23000000,4004.79000000,482305.77660000,1933909390.30212402,1536498,537.40000000,633.50000000,531.70000000,630.50000000,2526002.56400000,1472173679.01329994,1265237,9.44825000,9.70358321,11.82422558,9.44825000,7.07227442,73.42959946,0.87902699,0.74651513,24.79075492,92.38657725,88.10092622,117.81596135,0.82987682,67.35225108,64.00000000,81.00000000,92576.00000000,pos,275,120.00000000,64.00000000,91.00000000,38.27160000,pos,205,110.00000000,29.00000000,66.00000000,50.61940000,neg,1,0.00000000,1.00000000,0.00000000,-0.19180000,73,578.00000000,553.00000000,164000.00000000
2024-03-14,11.37400000,11.88900000,10.67500000,11.55800000,20155350.19000000,229071925.84591001,536988,73072.40000000,73777.00000000,68555.00000000,71388.94000000,71757.62874600,5132189849.09663200,2994869,4004.79000000,4010.98000000,3723.00000000,3881.70000000,648237.52450000,2520007951.69119978,1919963,630.50000000,631.50000000,565.50000000,603.20000000,2119540.30000000,1276710945.00939989,1038297,9.64800000,9.88019433,12.02813344,9.64800000,7.26786656,74.50759207,0.91718358,0.78064882,25.40894171,91.36176053,89.92046051,127.08366531,0.85731419,69.41397700,102.00000000,133.00000000,145727.00000000,pos,211,104.00000000,45.00000000,62.00000000,39.85520000,pos,181,97.00000000,31.00000000,53.00000000,42.91450000,pos,4,4.00000000,0.00000000,0.00000000,2.62400000,29,754.00000000,677.00000000,327000.00000000
2024-03-15,11.55700000,11.70600000,9.97500000,10.81000000,20216540.26000000,215857142.24061000,557152,71388.94000000,72419.71000000,65600.00000000,69499.85000000,103334.03546000,7065279917.87211227,3904445,3881.69000000,3934.02000000,3570.00000000,3742.19000000,947537.40710000,3513477459.32044888,2487337,603.20000000,635.20000000,540.90000000,632.70000000,3066312.78800000,1801522551.25839996,1365283,9.79755000,9.96874725,12.07275878,9.79755000,7.52234122,63.26976463,0.87695660,0.79991038,24.58988986,86.52667485,90.09167088,64.10357787,0.91972032,61.78833658,88.00000000,83.00000000,147460.00000000,pos,238,117.00000000,43.00000000,78.00000000,39.85050000,pos,106,61.00000000,18.00000000,27.00000000,29.22780000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,25,493.00000000,430.00000000,360000.00000000
2024-03-16,10.81100000,10.89900000,9.50200000,9.68200000,13825011.98000000,141260282.07714999,330505,69499.84000000,70043.00000000,64780.00000000,65300.63000000,55926.95336000,3788544202.88485622,2729019,3742.19000000,3781.12000000,3468.80000000,3523.09000000,548288.15690000,1999176881.31261516,1798939,632.70000000,645.20000000,567.20000000,576.40000000,1811838.04200000,1089990828.53250003,1025452,9.88550000,9.94143799,11.99393947,9.88550000,7.77706053,50.82120798,0.74546302,0.78902091,23.04697190,67.58089092,81.82310877,-50.53157122,0.95381172,56.03448237,30.00000000,49.00000000,88095.00000000,pos,670,358.00000000,110.00000000,202.00000000,144.07600000,pos,471,274.00000000,82.00000000,115.00000000,134.26950000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,20,513.00000000,403.00000000,209000.00000000
2024-03-17,9.68400000,10.25200000,9.19000000,10.08300000,9420189.81000000,92578800.73045000,229683,65300.64000000,68904.40000000,64533.00000000,68393.48000000,49742.21589000,3322963634.24251270,2449156,3523.09000000,3678.68000000,3412.00000000,3644.71000000,517790.99360000,1843487764.62131405,1721355,576.40000000,590.50000000,548.60000000,571.70000000,1712920.34100000,984797926.64510000,802297,9.98420000,9.95492008,11.92923497,9.98420000,8.03916503,54.26613955,0.66593428,0.76440358,21.65748534,54.36049117,69.48935232,-88.21264623,0.96153946,50.78218393,36.00000000,48.00000000,71390.00000000,pos,693,359.00000000,132.00000000,202.00000000,133.45840000,pos,413,197.00000000,73.00000000,143.00000000,87.40140000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,21,295.00000000,277.00000000,150000.00000000
2024-03-18,10.08300000,10.45600000,9.60200000,9.90200000,9838197.40000000,98681512.72010000,245319,68393.47000000,68956.00000000,66565.20000000,67609.99000000,55691.08088000,3768277912.41891909,2464515,3644.70000000,3645.02000000,3454.09000000,3520.46000000,570901.28510000,2029690613.72146201,1906387,571.70000000,587.70000000,540.10000000,555.40000000,2284301.81400000,1280062076.32319999,994512,10.06075000,9.94988008,11.86091387,10.06075000,8.26058613,52.47920409,0.58159770,0.72784240,20.17250449,46.22210272,56.05449494,-67.97573642,0.95385807,48.31063370,34.00000000,43.00000000,84706.00000000,pos,696,372.00000000,133.00000000,191.00000000,144.55770000,pos,471,239.00000000,84.00000000,148.00000000,100.92140000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,43,343.00000000,228.00000000,154000.00000000
2024-03-19,9.90100000,9.99400000,8.60000000,8.76600000,15363075.80000000,140223015.47042999,341363,67610.00000000,68124.11000000,61555.00000000,61937.40000000,101005.32487000,6484805948.53539276,3593832,3520.47000000,3548.09000000,3150.88000000,3158.64000000,1049629.69360000,3474307712.27645588,2647385,555.40000000,560.60000000,495.80000000,507.70000000,2551361.51200000,1331115169.02830005,1213572,10.08195000,9.83712959,11.80915798,10.08195000,8.35474202,42.92535681,0.41827305,0.66592853,20.00651593,34.35244820,44.97834736,-190.86954750,0.98529678,52.23584502,120.00000000,126.00000000,135180.00000000,pos,961,481.00000000,185.00000000,295.00000000,177.84480000,pos,509,283.00000000,90.00000000,136.00000000,133.02520000,pos,1,1.00000000,0.00000000,0.00000000,0.44040000,56,534.00000000,433.00000000,221000.00000000
2024-03-20,8.76600000,9.56700000,8.48800000,9.48300000,12729562.23000000,115192954.03982000,267797,61937.41000000,68100.00000000,60775.00000000,67840.51000000,90420.58592000,5769770052.06258297,3549793,3158.65000000,3535.24000000,3056.56000000,3516.53000000,1207322.82010000,3957251428.89904070,2987953,507.70000000,559.00000000,500.00000000,556.80000000,1425296.57900000,749188287.29999983,809335,10.14305000,9.80340296,11.68476690,10.14305000,8.60133310,49.21018222,0.34274209,0.60129124,19.98058674,26.95829566,35.84428219,-150.24136651,0.99198986,50.85878293,185.00000000,117.00000000,112997.00000000,pos,866,463.00000000,147.00000000,256.00000000,199.18210000,pos,555,292.00000000,94.00000000,169.00000000,130.80830000,pos,1,1.00000000,0.00000000,0.00000000,0.44040000,40,473.00000000,386.00000000,171000.00000000
2024-03-21,9.48300000,9.58300000,9.06700000,9.17900000,7536093.12000000,70326185.56471001,156774,67840.51000000,68240.47000000,64529.01000000,65501.27000000,53357.48002000,3551223142.96441698,2388390,3516.53000000,3587.32000000,3412.00000000,3492.85000000,602755.20720000,2114084858.15653515,1791989,556.70000000,571.00000000,540.60000000,553.80000000,953921.37200000,530484956.59649998,563996,10.16895000,9.74393602,11.62524385,10.16895000,8.71265615,46.85437745,0.25540880,0.53211476,19.92788089,18.20692720,26.50589035,-111.92387328,0.95799059,49.35013673,64.00000000,81.00000000,66543.00000000,pos,692,396.00000000,103.00000000,193.00000000,183.34110000,pos,533,284.00000000,86.00000000,163.00000000,139.78160000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,24,350.00000000,290.00000000,101000.00000000
2024-03-22,9.17900000,9.36700000,8.69400000,8.93600000,6104700.92000000,55019173.18080000,147578,65501.28000000,66649.62000000,62260.00000000,63796.64000000,51482.37821000,3310481978.10764503,2492881,3492.84000000,3542.52000000,3250.00000000,3336.35000000,558848.88800000,1891771641.01900721,1747756,553.80000000,588.10000000,535.50000000,553.80000000,1181298.51000000,665146195.22309995,712381,10.14260000,9.66698973,11.66653391,10.14260000,8.61866609,44.99993410,0.16469002,0.45862981,20.32644437,20.91541703,22.02687996,-116.79303976,0.93763412,51.60694334,57.00000000,66.00000000,68616.00000000,pos,681,353.00000000,95.00000000,233.00000000,150.79550000,pos,546,283.00000000,112.00000000,151.00000000,108.95910000,neu,0,0.00000000,0.00000000,0.00000000,0.00000000,41,252.00000000,206.00000000,92000.00000000
